household_id,parent,event_time,log_earnings,hours,participation_rate
83,mother,9,3.5477,24.6413,0.7577
83,father,9,3.7068,41.3624,0.9793
83,mother,10,3.5658,24.6357,0.7576
83,father,10,3.6969,41.6456,0.9635
84,mother,-5,3.7413,36.126,0.9196
84,father,-5,3.8195,40.5186,0.9672
84,mother,-4,3.6858,36.3098,0.9273
84,father,-4,3.7862,41.4295,0.9882
84,mother,-3,3.7104,36.1464,0.9326
84,father,-3,3.7562,40.6871,0.9491
84,mother,-2,3.7462,36.2792,0.9314
84,father,-2,3.7597,41.6,0.9805
84,mother,-1,3.6975,36.1961,0.9309
84,father,-1,3.8026,40.8223,0.9763
84,mother,0,3.5925,32.9749,0.9297
84,father,0,3.7929,40.3271,0.9647
84,mother,1,3.583,31.3056,0.8677
84,father,1,3.7742,40.5987,0.9937
84,mother,2,3.4756,30.5729,0.824
84,father,2,3.8001,40.4311,0.9715
84,mother,3,3.5137,30.166,0.8075
84,father,3,3.7095,41.0971,0.9766
84,mother,4,3.4263,29.2963,0.7861
84,father,4,3.7659,41.0485,0.9845
84,mother,5,3.4733,30.1012,0.7774
84,father,5,3.8266,41.0607,0.9554
84,mother,6,3.4004,29.8911,0.7863
84,father,6,3.7338,40.6008,0.9733
84,mother,7,3.4403,29.8689,0.7644
84,father,7,3.7786,41.1675,0.9426
84,mother,8,3.4065,28.5835,0.7735
84,father,8,3.7841,41.0479,0.9696
84,mother,9,3.4967,28.9458,0.7613
84,father,9,3.8475,40.9599,0.9808
84,mother,10,3.4712,28.8512,0.7603
84,father,10,3.7826,40.5227,0.9599
85,mother,-5,3.7749,37.6933,0.9315
85,father,-5,3.7637,39.6417,0.9699
85,mother,-4,3.7137,38.1889,0.899
85,father,-4,3.7969,39.6704,0.9591
85,mother,-3,3.7251,38.6688,0.9439
85,father,-3,3.7979,40.4423,0.9585
85,mother,-2,3.6784,38.2441,0.9223
85,father,-2,3.7736,39.5972,0.9755
85,mother,-1,3.7156,38.0057,0.9279
85,father,-1,3.8051,39.4464,0.9746
85,mother,0,3.706,34.0297,0.9174
85,father,0,3.8269,39.6933,0.965
85,mother,1,3.5978,32.5129,0.8831
85,father,1,3.8261,40.6136,0.9709
85,mother,2,3.4749,32.8481,0.8182
85,father,2,3.7508,40.3871,0.9589
85,mother,3,3.4702,31.8938,0.7921
85,father,3,3.8318,39.0908,0.9599
85,mother,4,3.4903,31.0883,0.7675
85,father,4,3.8128,40.2637,0.9499
85,mother,5,3.4726,31.3262,0.7982
85,father,5,3.8186,40.6107,0.9737
85,mother,6,3.3964,30.6036,0.774
85,father,6,3.7958,39.2772,0.9599
85,mother,7,3.4548,30.574,0.7771
85,father,7,3.7839,39.8024,0.9691
85,mother,8,3.3794,31.103,0.75
85,father,8,3.7753,40.0259,0.9683
85,mother,9,3.4087,31.0506,0.7658
85,father,9,3.8358,40.2905,0.9636
85,mother,10,3.3621,31.0339,0.7562
85,father,10,3.7916,41.0996,0.9722
86,mother,-5,3.8313,35.4141,0.9176
86,father,-5,3.9349,42.1175,0.9855
86,mother,-4,3.7269,35.312,0.9415
86,father,-4,3.8904,41.6512,0.9842
86,mother,-3,3.6715,35.2419,0.9103
86,father,-3,3.9041,41.8398,0.9657
86,mother,-2,3.6758,36.1266,0.9362
86,father,-2,3.9557,41.4708,0.9751
86,mother,-1,3.7312,34.5343,0.9332
86,father,-1,3.9117,42.7628,0.9717
86,mother,0,3.701,31.3367,0.9253
86,father,0,3.9587,42.0907,0.9753
86,mother,1,3.582,30.9399,0.8494
86,father,1,3.9246,41.8527,0.962
86,mother,2,3.4792,30.0919,0.8289
86,father,2,3.9442,42.5399,0.9765
86,mother,3,3.5022,29.0977,0.806
86,father,3,3.958,42.2463,0.9771
86,mother,4,3.5441,28.6761,0.7795
86,father,4,3.8964,42.4986,0.9797
86,mother,5,3.46,28.5322,0.783
86,father,5,3.9296,42.1275,0.9451
86,mother,6,3.4388,27.8563,0.7658
86,father,6,4.0014,41.5926,0.9629
86,mother,7,3.3637,28.8425,0.7771
86,father,7,3.9311,42.3496,0.948
86,mother,8,3.4311,26.9745,0.7763
86,father,8,3.9067,42.1267,0.9642
86,mother,9,3.4064,28.3266,0.7489
86,father,9,3.9084,42.6757,0.9566
86,mother,10,3.4279,28.5244,0.7541
86,father,10,3.9115,42.3041,0.9576
87,mother,-5,3.8188,37.0793,0.9299
87,father,-5,4.1032,42.0335,0.972
87,mother,-4,3.8347,36.2313,0.9427
87,father,-4,4.1019,41.344,0.9744
87,mother,-3,3.8371,36.4934,0.9479
87,father,-3,4.0763,41.6819,0.9739
87,mother,-2,3.81,36.7483,0.9421
87,father,-2,4.0941,41.5124,0.9695
87,mother,-1,3.7968,36.9171,0.9204
87,father,-1,4.1222,41.2435,0.9633
87,mother,0,3.7084,33.806,0.9273
87,father,0,4.0908,41.996,0.9576
87,mother,1,3.6452,31.4817,0.8535
87,father,1,4.105,41.2917,0.9719
87,mother,2,3.5858,30.1181,0.8224
87,father,2,4.1178,41.9378,0.9565
87,mother,3,3.5797,29.9916,0.7996
87,father,3,4.0955,41.8438,0.9542
87,mother,4,3.5976,30.1064,0.7739
87,father,4,4.1051,41.7094,0.9589
87,mother,5,3.5491,29.3887,0.7621
87,father,5,4.0709,42.0332,0.9641
87,mother,6,3.5671,29.8049,0.7866
87,father,6,4.0474,41.6188,0.9831
87,mother,7,3.5508,29.128,0.7756
87,father,7,4.0439,42.0041,0.9393
87,mother,8,3.4795,29.3896,0.7675
87,father,8,4.0588,41.2818,0.9722
87,mother,9,3.5576,29.8098,0.7682
87,father,9,4.0792,42.0328,0.9492
87,mother,10,3.5035,28.7998,0.7419
87,father,10,4.0312,40.9579,0.9626
88,mother,-5,3.5081,35.45,0.9198
88,father,-5,3.6666,41.7764,0.9554
88,mother,-4,3.4397,35.5464,0.9461
88,father,-4,3.666,41.5441,0.9802
88,mother,-3,3.5109,35.4332,0.9471
88,father,-3,3.6548,41.4732,0.9739
88,mother,-2,3.4691,36.3024,0.9167
88,father,-2,3.68,42.0061,0.9629
88,mother,-1,3.4717,35.6509,0.9289
88,father,-1,3.6849,41.0796,0.9621
88,mother,0,3.4565,31.9701,0.9238
88,father,0,3.6431,41.1832,0.9521
88,mother,1,3.3211,30.769,0.8401
88,father,1,3.6385,41.2998,0.9725
88,mother,2,3.3643,29.5223,0.819
88,father,2,3.6721,41.9298,0.98
88,mother,3,3.3151,29.8793,0.788
88,father,3,3.6827,41.6227,0.9685
88,mother,4,3.2322,29.0011,0.7944
88,father,4,3.6533,41.8989,0.9756
88,mother,5,3.2502,28.4326,0.7772
88,father,5,3.6719,42.555,0.979
88,mother,6,3.1741,28.6525,0.7569
88,father,6,3.6494,42.2346,0.9633
88,mother,7,3.2007,28.4639,0.7592
88,father,7,3.7053,41.9954,0.979
88,mother,8,3.1883,28.4444,0.7634
88,father,8,3.6484,42.7114,0.9524
88,mother,9,3.2294,27.5189,0.77
88,father,9,3.6054,41.806,0.9335
88,mother,10,3.1272,29.0057,0.7818
88,father,10,3.6823,41.6892,0.9569
89,mother,-5,3.4516,32.6778,0.9458
89,father,-5,3.8138,42.0316,0.9632
89,mother,-4,3.4786,31.7157,0.9508
89,father,-4,3.8648,42.9013,0.9636
89,mother,-3,3.5178,32.1299,0.9137
89,father,-3,3.8242,42.1907,0.9836
89,mother,-2,3.5076,32.513,0.9281
89,father,-2,3.9349,42.6409,0.9801
89,mother,-1,3.4549,32.5601,0.9396
89,father,-1,3.8209,42.1266,0.9797
89,mother,0,3.3268,28.7865,0.9518
89,father,0,3.8165,41.664,0.951
89,mother,1,3.3078,28.2652,0.8609
89,father,1,3.8868,42.161,0.9613
89,mother,2,3.3008,26.0749,0.8257
89,father,2,3.8874,43.0666,0.9812
89,mother,3,3.2694,26.3634,0.7791
89,father,3,3.8577,41.7715,0.9686
89,mother,4,3.281,26.4202,0.7927
89,father,4,3.8306,43.0174,0.9806
89,mother,5,3.2271,26.2753,0.7883
89,father,5,3.8113,41.9871,0.9702
89,mother,6,3.2243,24.6058,0.7548
89,father,6,3.7873,41.8392,0.9508
89,mother,7,3.1825,25.7484,0.775
89,father,7,3.8607,42.8141,0.9477
89,mother,8,3.1689,25.3976,0.7662
89,father,8,3.8165,42.0088,0.961
89,mother,9,3.2046,25.6216,0.7464
89,father,9,3.8503,42.2764,0.9763
89,mother,10,3.1635,25.1195,0.7658
89,father,10,3.7842,42.5496,0.9632
90,mother,-5,3.8711,37.23,0.9466
90,father,-5,3.9297,40.0719,0.9723
90,mother,-4,3.8639,37.3819,0.9399
90,father,-4,3.9047,40.3837,0.9636
90,mother,-3,3.8804,37.0439,0.9229
90,father,-3,3.9225,41.2984,0.9783
90,mother,-2,3.8386,36.6967,0.9419
90,father,-2,3.9178,40.1816,0.981
90,mother,-1,3.897,37.9316,0.9311
90,father,-1,3.9203,41.4197,0.9674
90,mother,0,3.7633,33.3459,0.9432
90,father,0,3.9329,40.2586,0.9614
90,mother,1,3.7169,32.8415,0.8534
90,father,1,3.9275,40.0468,0.981
90,mother,2,3.655,31.1523,0.8397
90,father,2,3.9804,41.439,0.968
90,mother,3,3.5849,31.521,0.7947
90,father,3,4.0033,41.1311,0.9675
90,mother,4,3.6363,31.5909,0.7968
90,father,4,3.9221,40.6674,0.9401
90,mother,5,3.5995,30.8694,0.7748
90,father,5,3.9704,40.4271,0.9598
90,mother,6,3.6065,30.8395,0.7567
90,father,6,3.9589,40.6707,0.9194
90,mother,7,3.5767,29.922,0.7701
90,father,7,3.9816,41.0294,0.9555
90,mother,8,3.5965,29.9283,0.7601
90,father,8,3.9403,41.4712,0.9459
90,mother,9,3.5561,29.7565,0.7772
90,father,9,3.9698,41.3197,0.9515
90,mother,10,3.6412,30.2224,0.7549
90,father,10,3.919,40.8267,0.9521
91,mother,-5,3.6649,34.8178,0.9314
91,father,-5,3.7418,43.594,0.9665
91,mother,-4,3.6537,35.8301,0.9284
91,father,-4,3.7126,44.4093,0.955
91,mother,-3,3.6755,35.4238,0.9247
91,father,-3,3.8154,42.925,0.972
91,mother,-2,3.6691,35.8809,0.9398
91,father,-2,3.771,43.8271,0.9906
91,mother,-1,3.7043,35.9757,0.9177
91,father,-1,3.7299,44.0009,0.9686
91,mother,0,3.5909,32.0504,0.9353
91,father,0,3.765,42.4494,0.9515
91,mother,1,3.502,30.4901,0.8514
91,father,1,3.7782,43.3843,0.9828
91,mother,2,3.4641,29.3576,0.8057
91,father,2,3.7058,43.8784,0.9675
91,mother,3,3.4501,28.8738,0.8097
91,father,3,3.7952,43.7921,0.9429
91,mother,4,3.4094,28.9488,0.7884
91,father,4,3.7558,43.4456,0.9507
91,mother,5,3.4047,28.273,0.7639
91,father,5,3.7451,42.9524,0.995
91,mother,6,3.3914,28.3991,0.7786
91,father,6,3.718,43.4605,0.9728
91,mother,7,3.4052,28.6462,0.7735
91,father,7,3.7429,43.7429,0.9781
91,mother,8,3.3898,28.9963,0.7896
91,father,8,3.7537,43.3826,0.9676
91,mother,9,3.3988,28.0677,0.768
91,father,9,3.7945,43.5092,0.96
91,mother,10,3.3741,28.259,0.7492
91,father,10,3.7855,43.4496,0.9322
92,mother,-5,3.5417,32.1817,0.9149
92,father,-5,3.7351,41.9864,0.9668
92,mother,-4,3.5313,32.3112,0.9183
92,father,-4,3.7288,42.2148,0.9729
92,mother,-3,3.5231,32.0938,0.915
92,father,-3,3.7594,42.0435,0.9633
92,mother,-2,3.5651,32.2112,0.9345
92,father,-2,3.7223,41.3794,0.968
92,mother,-1,3.5439,32.812,0.9394
92,father,-1,3.7218,41.4856,0.9637
92,mother,0,3.4624,29.8351,0.929
92,father,0,3.7525,41.6603,0.9867
92,mother,1,3.382,27.2984,0.8608
92,father,1,3.7283,42.4474,0.9577
92,mother,2,3.3219,26.2513,0.8225
92,father,2,3.717,42.1283,0.9488
92,mother,3,3.2914,26.2557,0.8015
92,father,3,3.7574,41.6904,0.9561
92,mother,4,3.302,26.1502,0.7799
92,father,4,3.7394,42.4334,0.9532
92,mother,5,3.2331,26.0532,0.7876
92,father,5,3.751,41.4532,0.9743
92,mother,6,3.2567,25.0376,0.7735
92,father,6,3.7861,41.6748,0.9617
92,mother,7,3.2847,24.4552,0.753
92,father,7,3.7474,41.8937,0.9655
92,mother,8,3.2756,24.5754,0.7702
92,father,8,3.7399,41.5188,0.9468
92,mother,9,3.3124,24.5956,0.7752
92,father,9,3.7314,41.6128,0.9617
92,mother,10,3.2895,25.0964,0.7507
92,father,10,3.766,42.5058,0.9463
93,mother,-5,3.7541,34.909,0.9249
93,father,-5,3.8601,41.7352,0.9495
93,mother,-4,3.7368,35.2868,0.9082
93,father,-4,3.8929,41.5329,0.9841
93,mother,-3,3.7295,35.57,0.919
93,father,-3,3.9091,41.9229,0.9661
93,mother,-2,3.7362,34.9872,0.9164
93,father,-2,3.9,41.6225,0.981
93,mother,-1,3.7896,34.9125,0.9458
93,father,-1,3.8339,42.1799,0.9528
93,mother,0,3.6861,31.6778,0.9366
93,father,0,3.846,41.534,0.9711
93,mother,1,3.5878,30.2396,0.8527
93,father,1,3.883,40.56,0.9466
93,mother,2,3.5407,28.8565,0.8184
93,father,2,3.8891,41.0972,0.9784
93,mother,3,3.4662,29.3863,0.784
93,father,3,3.8473,41.1299,0.9778
93,mother,4,3.4487,28.1746,0.7751
93,father,4,3.9059,41.5644,0.9579
93,mother,5,3.4165,28.0328,0.7604
93,father,5,3.8826,41.6768,0.9662
93,mother,6,3.4657,27.4121,0.7837
93,father,6,3.8781,42.2751,0.9679
93,mother,7,3.4432,27.4858,0.7754
93,father,7,3.9367,40.6903,0.9478
93,mother,8,3.4971,28.6076,0.7578
93,father,8,3.876,41.8896,0.9664
93,mother,9,3.4057,27.6107,0.7912
93,father,9,3.8885,41.2547,0.954
93,mother,10,3.4496,28.2128,0.7629
93,father,10,3.9095,41.1028,0.9733
94,mother,-5,3.6893,36.796,0.9345
94,father,-5,3.9239,40.5163,0.967
94,mother,-4,3.7771,36.5752,0.9416
94,father,-4,3.9091,40.1573,0.9743
94,mother,-3,3.7316,37.2543,0.9199
94,father,-3,3.9775,40.479,0.9842
94,mother,-2,3.6847,37.0242,0.9377
94,father,-2,3.8886,40.5849,0.955
94,mother,-1,3.7448,36.2904,0.9313
94,father,-1,3.9339,40.903,0.9761
94,mother,0,3.6498,33.7743,0.9323
94,father,0,3.951,41.01,0.9512
94,mother,1,3.5717,31.8534,0.8836
94,father,1,3.9591,40.4343,0.9588
94,mother,2,3.5403,30.709,0.811
94,father,2,3.9041,41.2672,0.9627
94,mother,3,3.5074,29.8119,0.7757
94,father,3,3.9487,40.3462,0.9522
94,mother,4,3.4458,30.2247,0.7724
94,father,4,3.9335,40.5747,0.9541
94,mother,5,3.4697,30.0999,0.7741
94,father,5,3.9412,41.0824,0.968
94,mother,6,3.448,30.1658,0.7607
94,father,6,3.9237,40.6289,0.9399
94,mother,7,3.472,29.7055,0.7834
94,father,7,3.9182,41.182,0.9633
94,mother,8,3.4512,29.3322,0.76
94,father,8,3.9413,40.9582,0.951
94,mother,9,3.4387,29.5448,0.7454
94,father,9,3.964,40.9101,0.9595
94,mother,10,3.4129,29.8937,0.7692
94,father,10,3.9555,41.7896,0.9571
95,mother,-5,3.6627,36.0425,0.9263
95,father,-5,3.922,41.7452,0.9704
95,mother,-4,3.6525,34.765,0.9436
95,father,-4,3.9045,42.7072,0.9702
95,mother,-3,3.7394,36.8083,0.9338
95,father,-3,3.8883,43.0705,0.9701
95,mother,-2,3.6654,36.3073,0.947
95,father,-2,3.906,42.7799,0.9796
95,mother,-1,3.7388,35.639,0.9396
95,father,-1,3.9456,41.4817,0.9687
95,mother,0,3.6393,32.7631,0.9514
95,father,0,3.8751,42.7444,0.995
95,mother,1,3.5616,31.559,0.8692
95,father,1,3.917,41.9784,0.9783
95,mother,2,3.472,30.598,0.8412
95,father,2,3.9047,42.2877,0.9791
95,mother,3,3.4318,30.2651,0.7932
95,father,3,3.9774,42.476,0.9794
95,mother,4,3.3985,29.1454,0.7684
95,father,4,3.9033,42.3317,0.9566
95,mother,5,3.3997,29.0075,0.7583
95,father,5,3.9574,41.8206,0.9601
95,mother,6,3.381,29.186,0.7838
95,father,6,4.0076,42.0651,0.9726
95,mother,7,3.484,28.4803,0.7681
95,father,7,3.9212,41.9459,0.9569
95,mother,8,3.3657,28.3063,0.7672
95,father,8,3.9198,42.2345,0.9477
95,mother,9,3.4479,29.1324,0.777
95,father,9,3.9713,42.2423,0.9796
95,mother,10,3.4295,29.2108,0.7572
95,father,10,3.9512,42.7632,0.9393
96,mother,-5,3.6847,33.5848,0.9314
96,father,-5,3.8986,41.2657,0.9783
96,mother,-4,3.6678,33.565,0.8953
96,father,-4,3.9266,40.9984,0.9656
96,mother,-3,3.6681,33.899,0.9333
96,father,-3,3.9069,41.7914,0.9481
96,mother,-2,3.6919,33.9443,0.9334
96,father,-2,3.8273,41.3445,0.9709
96,mother,-1,3.6674,34.0705,0.937
96,father,-1,3.8801,42.0677,0.9916
96,mother,0,3.5935,29.8081,0.9282
96,father,0,3.8902,41.179,0.9653
96,mother,1,3.5233,28.3309,0.8604
96,father,1,3.8801,41.0034,0.9741
96,mother,2,3.452,27.3108,0.8291
96,father,2,3.9172,41.4582,0.9612
96,mother,3,3.4554,26.8299,0.8093
96,father,3,3.9586,40.1323,0.95
96,mother,4,3.4179,26.761,0.7791
96,father,4,3.8877,40.7933,0.9576
96,mother,5,3.452,27.1613,0.7537
96,father,5,3.9279,41.5182,0.9496
96,mother,6,3.4482,26.2096,0.7751
96,father,6,3.8756,41.6059,0.9523
96,mother,7,3.4068,26.7858,0.7488
96,father,7,3.9365,41.0765,0.9795
96,mother,8,3.3997,27.2677,0.7474
96,father,8,3.851,41.7457,0.9829
96,mother,9,3.41,26.1681,0.7556
96,father,9,3.8891,41.5301,0.9759
96,mother,10,3.4505,25.9613,0.7694
96,father,10,3.8658,41.1626,0.9594
97,mother,-5,3.6205,35.4514,0.9397
97,father,-5,3.9221,42.1984,0.9844
97,mother,-4,3.6509,35.0725,0.9189
97,father,-4,3.9408,42.7792,0.9612
97,mother,-3,3.6717,34.996,0.9317
97,father,-3,3.907,42.9359,0.995
97,mother,-2,3.6329,35.131,0.9393
97,father,-2,3.9673,42.6061,0.9593
97,mother,-1,3.669,35.2939,0.9418
97,father,-1,3.9033,43.4601,0.9652
97,mother,0,3.5366,31.5604,0.9273
97,father,0,3.935,43.1917,0.9776
97,mother,1,3.4913,30.4864,0.8548
97,father,1,3.9447,43.2591,0.9474
97,mother,2,3.432,29.7289,0.8089
97,father,2,3.9619,42.5313,0.9739
97,mother,3,3.3797,28.8835,0.8036
97,father,3,3.8724,42.8618,0.9693
97,mother,4,3.3598,27.8655,0.7739
97,father,4,3.9656,43.1834,0.9509
97,mother,5,3.3581,27.6967,0.7817
97,father,5,3.9148,43.5629,0.9595
97,mother,6,3.3986,27.775,0.7677
97,father,6,3.9259,43.6341,0.991
97,mother,7,3.3165,27.9969,0.7794
97,father,7,3.921,43.5466,0.9643
97,mother,8,3.3454,28.2465,0.7837
97,father,8,4.0308,43.6941,0.9339
97,mother,9,3.3592,27.5324,0.7692
97,father,9,3.9393,43.3477,0.9683
97,mother,10,3.2842,28.1793,0.7869
97,father,10,3.9603,42.6658,0.9532
98,mother,-5,3.5472,35.7287,0.9309
98,father,-5,3.994,40.1899,0.9836
98,mother,-4,3.5407,35.6735,0.901
98,father,-4,3.9417,40.571,0.9529
98,mother,-3,3.5266,36.3462,0.9303
98,father,-3,4.0392,39.9194,0.9613
98,mother,-2,3.524,36.3227,0.9545
98,father,-2,4.0218,40.7709,0.9539
98,mother,-1,3.5313,35.4648,0.9316
98,father,-1,3.99,40.5673,0.9547
98,mother,0,3.4606,32.6674,0.9139
98,father,0,3.9956,40.6957,0.9711
98,mother,1,3.4005,31.9993,0.8503
98,father,1,3.9561,39.8304,0.9772
98,mother,2,3.2981,29.6405,0.7961
98,father,2,4.0587,39.9118,0.9719
98,mother,3,3.3208,30.0093,0.7804
98,father,3,4.0378,40.4188,0.9681
98,mother,4,3.257,29.4113,0.7743
98,father,4,3.9882,40.3683,0.9665
98,mother,5,3.2483,29.2914,0.7832
98,father,5,3.9961,40.532,0.9806
98,mother,6,3.2427,28.7428,0.7563
98,father,6,3.921,40.2641,0.9621
98,mother,7,3.2463,28.6543,0.7687
98,father,7,4.0029,40.3102,0.9706
98,mother,8,3.2312,28.9,0.7518
98,father,8,4.0356,39.9136,0.958
98,mother,9,3.2423,29.2322,0.7532
98,father,9,4.0075,39.9577,0.9515
98,mother,10,3.2944,28.2203,0.7582
98,father,10,3.9644,39.5827,0.9493
99,mother,-5,3.4068,36.0097,0.9301
99,father,-5,3.8384,39.9409,0.9558
99,mother,-4,3.408,35.0515,0.9266
99,father,-4,3.8105,40.1847,0.9566
99,mother,-3,3.4224,36.3414,0.9311
99,father,-3,3.895,39.4193,0.9862
99,mother,-2,3.455,34.9101,0.9147
99,father,-2,3.8137,39.3956,0.9596
99,mother,-1,3.4264,35.1497,0.9183
99,father,-1,3.8366,40.029,0.986
99,mother,0,3.3295,31.6675,0.907
99,father,0,3.8396,38.7531,0.9667
99,mother,1,3.2604,30.1913,0.8728
99,father,1,3.8107,39.4749,0.9626
99,mother,2,3.1832,30.8768,0.8175
99,father,2,3.8185,38.9591,0.972
99,mother,3,3.1377,28.9073,0.8032
99,father,3,3.8534,39.6377,0.9742
99,mother,4,3.1187,28.9385,0.7946
99,father,4,3.8314,39.7669,0.9711
99,mother,5,3.0755,27.7995,0.7685
99,father,5,3.8866,39.1008,0.9587
99,mother,6,3.1668,28.2529,0.7813
99,father,6,3.8267,39.9552,0.9922
99,mother,7,3.1153,27.7464,0.7793
99,father,7,3.8544,40.0306,0.9527
99,mother,8,3.0855,27.8515,0.7696
99,father,8,3.8991,39.701,0.9497
99,mother,9,3.141,28.391,0.783
99,father,9,3.822,39.973,0.9576
99,mother,10,3.104,28.2,0.7459
99,father,10,3.8601,40.0124,0.9571
100,mother,-5,3.5395,35.5475,0.934
100,father,-5,4.0128,41.5156,0.9623
100,mother,-4,3.5552,35.8003,0.9172
100,father,-4,4.0092,40.6014,0.9625
100,mother,-3,3.5408,35.7665,0.9383
100,father,-3,3.9773,41.0151,0.9658
100,mother,-2,3.566,35.7505,0.9337
100,father,-2,3.9756,41.0111,0.9623
100,mother,-1,3.5574,36.0012,0.9304
100,father,-1,3.9381,40.5967,0.9706
100,mother,0,3.4488,31.448,0.9466
100,father,0,3.9627,40.73,0.9643
100,mother,1,3.4038,30.8425,0.8692
100,father,1,3.9911,40.8894,0.9494
100,mother,2,3.289,30.0078,0.8288
100,father,2,4.0465,41.6473,0.9394
100,mother,3,3.3702,29.9911,0.7808
100,father,3,3.9586,40.4591,0.9586
100,mother,4,3.2936,29.7249,0.7733
100,father,4,3.9899,41.803,0.9779
100,mother,5,3.2272,27.9507,0.7775
100,father,5,4.0189,41.1602,0.9517
100,mother,6,3.2684,28.1391,0.7583
100,father,6,3.9663,41.1273,0.9531
100,mother,7,3.338,27.9888,0.727
100,father,7,4.0055,41.4043,0.9726
100,mother,8,3.2845,28.3848,0.7643
100,father,8,3.9962,41.4518,0.9629
100,mother,9,3.2416,27.559,0.7523
100,father,9,4.0436,41.0429,0.9696
100,mother,10,3.2122,28.0343,0.755
100,father,10,4.0211,41.8634,0.9747
101,mother,-5,3.7308,36.2893,0.944
101,father,-5,3.57,42.3397,0.9678
101,mother,-4,3.7129,36.9342,0.9175
101,father,-4,3.5333,41.3078,0.9577
101,mother,-3,3.721,36.9556,0.9369
101,father,-3,3.5463,41.9471,0.9802
101,mother,-2,3.7077,36.5083,0.9302
101,father,-2,3.559,41.8989,0.9632
101,mother,-1,3.7117,37.0344,0.918
101,father,-1,3.5234,41.4029,0.9824
101,mother,0,3.6989,33.3605,0.9402
101,father,0,3.5519,41.6891,0.952
101,mother,1,3.5985,31.8513,0.8775
101,father,1,3.5375,42.8214,0.9684
101,mother,2,3.5187,31.4257,0.8116
101,father,2,3.5356,40.879,0.9561
101,mother,3,3.4943,30.5385,0.8211
101,father,3,3.5586,41.2228,0.9734
101,mother,4,3.4378,29.9497,0.7719
101,father,4,3.5864,42.1976,0.9555
101,mother,5,3.4187,29.8261,0.7557
101,father,5,3.5139,40.384,0.9717
101,mother,6,3.4317,28.8287,0.7636
101,father,6,3.6092,42.7708,0.9665
101,mother,7,3.4621,29.4487,0.7669
101,father,7,3.5336,42.1152,0.9648
101,mother,8,3.4124,29.7322,0.7569
101,father,8,3.5894,42.3522,0.9598
101,mother,9,3.421,28.369,0.7718
101,father,9,3.5553,41.2998,0.9564
101,mother,10,3.4297,28.9202,0.7498
101,father,10,3.5604,42.323,0.9496
102,mother,-5,3.6809,36.2526,0.9241
102,father,-5,4.1656,42.7111,0.9748
102,mother,-4,3.6918,36.2585,0.9072
102,father,-4,4.1388,42.9642,0.9627
102,mother,-3,3.6946,35.5908,0.9376
102,father,-3,4.1969,42.5,0.9681
102,mother,-2,3.7218,35.2294,0.9314
102,father,-2,4.166,42.7618,0.967
102,mother,-1,3.6547,35.3274,0.9447
102,father,-1,4.1635,42.7306,0.965
102,mother,0,3.6001,32.3642,0.9269
102,father,0,4.1591,42.8607,0.9534
102,mother,1,3.5712,31.4017,0.8535
102,father,1,4.1775,43.6677,0.9792
102,mother,2,3.4539,30.1944,0.82
102,father,2,4.151,42.7337,0.9655
102,mother,3,3.3923,30.2395,0.8017
102,father,3,4.2365,43.6555,0.9485
102,mother,4,3.4298,29.7185,0.7898
102,father,4,4.1299,42.9166,0.9691
102,mother,5,3.4747,29.2444,0.7767
102,father,5,4.094,42.4771,0.9826
102,mother,6,3.4022,28.8694,0.7883
102,father,6,4.1724,43.0831,0.9507
102,mother,7,3.3919,28.3165,0.7657
102,father,7,4.1636,43.1143,0.9725
102,mother,8,3.46,28.7007,0.7576
102,father,8,4.172,43.2185,0.9545
102,mother,9,3.4055,29.6139,0.7727
102,father,9,4.1667,43.2883,0.9657
102,mother,10,3.4446,28.6909,0.7717
102,father,10,4.1486,42.8866,0.9431
103,mother,-5,3.4082,36.1201,0.9305
103,father,-5,3.8372,41.4568,0.9767
103,mother,-4,3.3585,36.5441,0.9402
103,father,-4,3.8367,40.9832,0.97
103,mother,-3,3.3567,36.3444,0.9226
103,father,-3,3.8684,40.9971,0.9725
103,mother,-2,3.3744,36.5445,0.9285
103,father,-2,3.7781,40.993,0.9743
103,mother,-1,3.3988,36.544,0.9365
103,father,-1,3.8001,40.7991,0.9582
103,mother,0,3.2797,32.9033,0.9301
103,father,0,3.8096,40.8819,0.9844
103,mother,1,3.182,31.6344,0.8606
103,father,1,3.7781,41.3835,0.968
103,mother,2,3.1537,31.4771,0.8531
103,father,2,3.8717,40.3661,0.9595
103,mother,3,3.1209,30.5296,0.7993
103,father,3,3.8306,42.0336,0.9668
103,mother,4,3.1867,30.2865,0.7793
103,father,4,3.8262,41.5136,0.969
103,mother,5,3.1265,28.9431,0.7766
103,father,5,3.8496,42.3874,0.9786
103,mother,6,3.0067,29.0081,0.7531
103,father,6,3.8383,41.4466,0.9689
103,mother,7,3.0921,29.8579,0.7554
103,father,7,3.8241,41.7212,0.9597
103,mother,8,3.1156,28.8018,0.7647
103,father,8,3.7476,41.4925,0.979
103,mother,9,3.0773,28.9498,0.7621
103,father,9,3.8493,41.7203,0.983
103,mother,10,3.096,29.7035,0.7585
103,father,10,3.8629,41.2821,0.967
104,mother,-5,3.6411,35.9837,0.9041
104,father,-5,3.9346,41.4696,0.9653
104,mother,-4,3.6595,36.3871,0.9322
104,father,-4,3.9686,40.6692,0.9776
104,mother,-3,3.6186,36.5562,0.9433
104,father,-3,3.9101,40.7892,0.9748
