worker_i,worker_j,same_group,same_occupation,skill_distance,geo_distance,either_senior,referral_opportunity,true_link_probability,linked,tie_strength
W037,W065,0,0,1.5715,4,1,0.6015,0.0823,0,0.7922
W037,W066,1,0,0.9961,1,0,0.472,0.1782,0,0.4315
W037,W067,0,0,0.1024,7,0,0.4457,0.0651,0,0.5851
W037,W068,0,1,1.1115,1,1,0.5585,0.1969,0,0.6807
W037,W069,0,1,2.1645,5,0,0.5622,0.0758,1,0.3102
W037,W070,0,0,0.8635,1,0,0.515,0.0934,0,0.282
W037,W071,0,0,2.8591,3,0,0.5324,0.0415,0,0.1609
W037,W072,1,0,1.387,7,0,0.4617,0.0937,0,0.7708
W038,W039,0,0,1.733,3,0,0.3953,0.0544,0,0.5006
W038,W040,0,0,1.161,3,0,0.5645,0.0732,0,0.2599
W038,W041,1,1,0.6486,2,0,0.4875,0.2851,0,0.6728
W038,W042,1,0,0.9822,0,0,0.5341,0.2011,0,0.5688
W038,W043,0,0,2.228,2,0,0.3865,0.0507,0,0.4104
W038,W044,0,0,1.7925,2,1,0.5653,0.0901,0,0.3096
W038,W045,1,0,0.8722,2,0,0.5748,0.1805,0,0.4856
W038,W046,1,0,1.3719,1,0,0.5737,0.1703,0,0.2346
W038,W047,1,0,1.6656,0,0,0.4501,0.1581,1,0.4243
W038,W048,0,0,0.5712,3,0,0.5332,0.0862,0,0.6211
W038,W049,0,0,2.0061,2,0,0.4708,0.0577,0,0.3788
W038,W050,0,0,1.3312,4,0,0.559,0.063,0,0.3979
W038,W051,0,1,1.3291,1,0,0.5008,0.1345,0,0.3659
W038,W052,0,0,1.8104,2,1,0.5232,0.0872,0,0.481
W038,W053,1,0,1.5613,3,0,0.5388,0.1332,0,0.3993
W038,W054,0,0,0.677,3,1,0.6302,0.1206,0,0.6987
W038,W055,0,0,1.4416,2,0,0.5096,0.0709,0,0.2807
W038,W056,1,0,0.7859,5,0,0.5292,0.1399,0,0.4181
W038,W057,0,1,1.1397,0,0,0.5685,0.1614,0,0.3559
W038,W058,0,1,2.2901,4,1,0.5924,0.1108,0,0.5035
W038,W059,0,0,1.5107,5,0,0.4991,0.0519,0,0.5319
W038,W060,0,0,1.1971,1,0,0.4775,0.0822,0,0.3763
W038,W061,1,0,1.4027,3,0,0.5216,0.1381,0,0.4736
W038,W062,1,0,2.6715,4,0,0.4819,0.0838,0,0.6147
W038,W063,1,0,1.2121,1,0,0.5469,0.1753,0,0.3963
W038,W064,0,0,0.9785,3,0,0.549,0.0767,0,0.669
W038,W065,0,0,0.6839,2,1,0.6122,0.1299,0,0.2594
W038,W066,1,0,1.2593,1,0,0.4828,0.1665,1,0.4071
W038,W067,0,1,2.3578,5,0,0.4565,0.0664,0,0.7112
W038,W068,0,0,1.1439,1,1,0.5693,0.1204,0,0.775
W038,W069,0,0,0.0909,3,0,0.573,0.1026,0,0.7019
W038,W070,0,0,1.3919,1,0,0.5257,0.0798,0,0.541
W038,W071,0,0,0.6037,1,0,0.5432,0.103,0,0.429
W038,W072,1,0,0.8684,5,0,0.4725,0.1318,0,0.7593
W039,W040,1,0,0.572,0,0,0.4581,0.2151,0,0.5515
W039,W041,0,0,1.0844,1,0,0.3811,0.0799,0,0.7268
W039,W042,0,0,0.7508,3,0,0.4277,0.076,0,0.4109
W039,W043,1,0,0.495,1,0,0.2802,0.1829,1,0.7623
W039,W044,1,0,0.0595,1,1,0.4589,0.2932,0,0.5984
W039,W045,0,0,0.8608,5,0,0.4685,0.0627,0,0.2886
W039,W046,0,0,0.3611,2,0,0.4674,0.0965,0,0.4265
W039,W047,0,0,0.0674,3,0,0.3437,0.089,0,0.3639
W039,W048,1,1,1.1618,0,0,0.4268,0.2814,1,0.7815
W039,W049,1,0,0.2731,5,0,0.3644,0.1467,0,0.6821
W039,W050,1,0,0.4018,1,0,0.4526,0.2074,0,0.273
W039,W051,1,0,0.4039,2,0,0.3944,0.1849,0,0.5433
W039,W052,1,0,0.0774,1,1,0.4169,0.2857,0,0.8042
W039,W053,0,0,0.1717,6,0,0.4325,0.0693,0,0.668
W039,W054,1,0,1.056,0,1,0.5239,0.255,0,0.7386
W039,W055,1,1,0.2914,5,0,0.4033,0.2389,0,0.8199
W039,W056,0,1,0.9471,2,0,0.4229,0.1315,0,0.3584
W039,W057,1,0,0.5933,3,0,0.4621,0.1681,0,0.5095
W039,W058,1,0,0.5571,1,1,0.486,0.2632,1,0.4344
W039,W059,1,0,0.2223,2,0,0.3927,0.1942,0,0.7865
W039,W060,1,0,0.5359,4,0,0.3711,0.1487,0,0.5506
W039,W061,0,0,0.3303,6,0,0.4153,0.0652,0,0.3271
W039,W062,0,0,0.9385,1,0,0.3755,0.0833,0,0.5015
W039,W063,0,0,0.5209,2,0,0.4405,0.0903,0,0.4332
W039,W064,1,1,0.7545,0,0,0.4426,0.3126,1,0.5725
W039,W065,1,0,1.0491,1,1,0.5059,0.2346,1,0.6917
W039,W066,0,1,0.4737,4,0,0.3764,0.1235,0,0.6846
W039,W067,1,0,0.6248,2,0,0.3501,0.1693,0,0.2278
W039,W068,1,0,0.5891,4,1,0.4629,0.2047,1,0.4897
W039,W069,1,0,1.6421,0,0,0.4666,0.1608,0,0.5095
W039,W070,1,0,0.3411,4,0,0.4194,0.1619,0,0.3979
W039,W071,1,1,2.3367,2,0,0.4368,0.178,0,0.6526
W039,W072,0,1,0.8646,2,0,0.3661,0.1301,0,0.5804
W040,W041,0,0,0.5124,1,0,0.5503,0.1064,0,0.5241
W040,W042,0,1,0.1788,3,0,0.5968,0.1678,0,0.748
W040,W043,1,1,1.067,1,0,0.4492,0.271,0,0.2557
W040,W044,1,0,0.6315,1,1,0.628,0.2784,1,0.4163
W040,W045,0,1,0.2888,5,0,0.6376,0.1407,0,0.5214
W040,W046,0,1,0.2109,2,0,0.6365,0.1849,1,0.3889
W040,W047,0,0,0.5046,3,0,0.5128,0.0869,0,0.0947
W040,W048,1,0,0.5898,0,0,0.5959,0.2312,1,0.5058
W040,W049,1,0,0.8451,5,0,0.5335,0.1379,0,0.5189
W040,W050,1,0,0.1702,1,0,0.6217,0.2423,0,0.7228
W040,W051,1,0,0.1681,2,0,0.5635,0.2173,0,0.405
W040,W052,1,1,0.6494,1,1,0.586,0.3992,1,0.98
W040,W053,0,1,0.4003,6,0,0.6016,0.1221,0,0.7317
W040,W054,1,0,0.484,0,1,0.6929,0.3196,0,0.6575
W040,W055,1,0,0.2806,5,0,0.5724,0.1661,0,0.5466
W040,W056,0,0,0.3751,2,0,0.592,0.1042,0,0.3997
W040,W057,1,0,0.0213,3,0,0.6312,0.2171,0,0.576
W040,W058,1,0,1.1291,1,1,0.6551,0.2493,1,0.3038
W040,W059,1,0,0.3497,2,0,0.5618,0.2068,0,0.5568
W040,W060,1,0,0.0361,4,0,0.5403,0.1895,0,0.5975
W040,W061,0,1,0.2417,6,0,0.5844,0.1266,0,0.4416
W040,W062,0,1,1.5105,1,0,0.5446,0.1311,0,0.5326
W040,W063,0,0,0.0511,2,0,0.6096,0.1162,0,0.1231
W040,W064,1,0,0.1825,0,0,0.6117,0.2589,0,0.4423
W040,W065,1,0,0.4771,1,1,0.6749,0.296,0,0.6338
W040,W066,0,0,0.0983,4,0,0.5455,0.0919,0,0.463
W040,W067,1,0,1.1968,2,0,0.5192,0.1593,0,0.4813
W040,W068,1,1,0.0171,4,1,0.6321,0.3868,1,0.7337
W040,W069,1,1,1.0701,0,0,0.6357,0.3195,1,0.4045
W040,W070,1,0,0.2309,4,0,0.5885,0.1847,0,0.1913
W040,W071,1,0,1.7647,2,0,0.6059,0.1426,0,0.2642
W040,W072,0,0,0.2926,2,0,0.5353,0.103,0,0.7589
W041,W042,1,0,0.3336,2,0,0.5199,0.2028,0,0.2488
W041,W043,0,0,1.5794,0,0,0.3723,0.0745,0,0.0453
W041,W044,0,0,1.1439,0,1,0.5511,0.1299,0,0.5489
W041,W045,1,0,0.2236,4,0,0.5606,0.1821,0,0.6514
W041,W046,1,0,0.7233,1,0,0.5595,0.2021,1,0.6103
W041,W047,1,0,1.017,2,0,0.4358,0.1595,0,0.6212
W041,W048,0,0,0.0774,1,0,0.519,0.1189,1,0.4794
W041,W049,0,0,1.3575,4,0,0.4566,0.0583,0,0.3401
W041,W050,0,0,0.6826,2,0,0.5447,0.092,0,0.249
W041,W051,0,1,0.6805,1,0,0.4866,0.161,0,0.272
W041,W052,0,0,1.1618,0,1,0.5091,0.1258,0,0.6494
W041,W053,1,0,0.9127,5,0,0.5246,0.1344,0,0.5483
W041,W054,0,0,0.0284,1,1,0.616,0.1713,0,0.4316
W041,W055,0,0,0.793,4,0,0.4954,0.0716,0,0.27
W041,W056,1,0,0.1373,3,0,0.5151,0.1969,0,0.8115
W041,W057,0,1,0.4911,2,0,0.5543,0.1628,0,0.3142
W041,W058,0,1,1.6415,2,1,0.5782,0.1582,0,0.2596
W041,W059,0,0,0.8621,3,0,0.4849,0.0763,0,0.6382
W041,W060,0,0,0.5485,3,0,0.4633,0.083,0,0.2187
W041,W061,1,0,0.7541,5,0,0.5074,0.1393,0,0.7034
W041,W062,1,0,2.0229,2,0,0.4677,0.1212,0,0.5513
W041,W063,1,0,0.5635,1,0,0.5326,0.2078,0,0.4658
W041,W064,0,0,0.3299,1,0,0.5347,0.1113,0,0.0826
W041,W065,0,0,0.0353,0,1,0.598,0.1837,1,0.6654
W041,W066,1,0,0.6107,3,0,0.4686,0.1679,0,0.4582
W041,W067,0,1,1.7092,3,0,0.4423,0.0969,0,0.4637
W041,W068,0,0,0.4953,3,1,0.5551,0.1215,0,0.467
W041,W069,0,0,0.5577,1,0,0.5587,0.1055,0,0.2894
W041,W070,0,0,0.7433,3,0,0.5115,0.0806,0,0.5254
W041,W071,0,0,1.2523,1,0,0.529,0.0836,0,0.0504
W041,W072,1,0,0.2198,3,0,0.4583,0.1862,0,0.6043
W042,W043,0,1,1.2458,2,0,0.4189,0.12,0,0.4235
W042,W044,0,0,0.8103,2,1,0.5976,0.124,0,0.3519
W042,W045,1,1,0.11,2,0,0.6072,0.3429,0,0.5552
W042,W046,1,1,0.3897,1,0,0.6061,0.3439,0,0.372
W042,W047,1,0,0.6834,0,0,0.4824,0.2116,0,0.3397
W042,W048,0,0,0.411,3,0,0.5655,0.0926,0,0.5637
W042,W049,0,0,1.0239,2,0,0.5031,0.0805,0,0.5753
W042,W050,0,0,0.349,4,0,0.5913,0.0876,0,0.458
W042,W051,0,0,0.3469,1,0,0.5331,0.1107,0,0.2691
W042,W052,0,1,0.8282,2,1,0.5556,0.196,0,0.7569
W042,W053,1,1,0.5791,3,0,0.5712,0.2818,0,0.5599
W042,W054,0,0,0.3052,3,1,0.6625,0.1374,0,0.826
W042,W055,0,0,0.4594,2,0,0.542,0.0983,0,0.3218
W042,W056,1,0,0.1963,5,0,0.5616,0.169,0,0.191
W042,W057,0,0,0.1575,0,0,0.6008,0.1334,0,0.4051
W042,W058,0,0,1.3079,4,1,0.6247,0.0907,0,0.3356
W042,W059,0,0,0.5285,5,0,0.5314,0.0726,0,0.1941
W042,W060,0,0,0.2149,1,0,0.5099,0.1135,0,0.2854
W042,W061,1,1,0.4205,3,0,0.554,0.2903,1,0.5367
W042,W062,1,1,1.6893,4,0,0.5142,0.1894,0,0.8235
W042,W063,1,0,0.2299,1,0,0.5792,0.2331,0,0.1594
W042,W064,0,0,0.0037,3,0,0.5813,0.106,0,0.723
W042,W065,0,0,0.2983,2,1,0.6445,0.1484,0,0.5272
W042,W066,1,0,0.2771,1,0,0.5151,0.2221,0,0.3631
W042,W067,0,0,1.3756,5,0,0.4888,0.0539,0,0.4594
W042,W068,0,1,0.1617,1,1,0.6017,0.2589,0,0.6296
W042,W069,0,1,0.8913,3,0,0.6053,0.1374,1,0.5083
W042,W070,0,0,0.4097,1,0,0.5581,0.1103,0,0.4572
W042,W071,0,0,1.5859,1,0,0.5756,0.0776,0,0.2547
W042,W072,1,0,0.1138,5,0,0.5049,0.1673,0,0.2652
W043,W044,1,0,0.4355,0,1,0.4501,0.2862,0,0.2568
W043,W045,0,1,1.3558,4,0,0.4596,0.0997,0,0.6753
W043,W046,0,1,0.8561,1,0,0.4586,0.1505,0,0.3253
W043,W047,0,0,0.5624,2,0,0.3348,0.0832,0,0.6913
W043,W048,1,0,1.6568,1,0,0.4179,0.1428,0,0.475
W043,W049,1,0,0.2219,4,0,0.3556,0.1612,0,0.2545
W043,W050,1,0,0.8968,2,0,0.4437,0.1658,0,0.3861
W043,W051,1,0,0.8989,1,0,0.3856,0.1739,0,0.1955
W043,W052,1,1,0.4176,0,1,0.408,0.4114,1,0.4944
W043,W053,0,1,0.6667,5,0,0.4236,0.1099,0,0.0963
W043,W054,1,0,1.551,1,1,0.515,0.2064,0,0.7854
W043,W055,1,0,0.7864,4,0,0.3944,0.1402,0,0.6556
W043,W056,0,0,1.4421,3,0,0.414,0.0605,0,0.2868
W043,W057,1,0,1.0883,2,0,0.4533,0.1579,1,0.4326
W043,W058,1,0,0.0621,2,1,0.4772,0.2754,1,0.7394
W043,W059,1,0,0.7173,3,0,0.3839,0.1548,1,0.6563
W043,W060,1,0,1.0309,3,0,0.3623,0.1395,0,0.6381
W043,W061,0,1,0.8253,5,0,0.4064,0.1036,0,0.6439
W043,W062,0,1,0.4435,2,0,0.3667,0.1472,0,0.4134
W043,W063,0,0,1.0159,1,0,0.4316,0.0844,0,0.5112
W043,W064,1,0,1.2495,1,0,0.4337,0.1621,0,0.6089
W043,W065,1,0,1.5441,0,1,0.497,0.2215,0,0.7144
W043,W066,0,0,0.9687,3,0,0.3676,0.0682,0,0.324
W043,W067,1,0,0.1298,3,0,0.3412,0.1782,0,0.3469
W043,W068,1,1,1.0841,3,1,0.4541,0.2991,0,0.6987
W043,W069,1,1,2.1371,1,0,0.4577,0.2064,1,0.6997
W043,W070,1,0,0.8361,3,0,0.4105,0.152,0,0.6276
W043,W071,1,0,2.8317,1,0,0.428,0.1011,0,0.6816
W043,W072,0,0,1.3596,3,0,0.3573,0.0598,0,0.7033
W044,W045,0,0,0.9203,4,1,0.6383,0.1031,0,0.3314
W044,W046,0,0,0.4206,1,1,0.6373,0.1552,0,0.6975
W044,W047,0,1,0.1269,2,1,0.5136,0.2309,1,0.5816
W044,W048,1,0,1.2213,1,1,0.5967,0.2358,0,0.6605
W044,W049,1,1,0.2136,4,1,0.5343,0.3548,0,0.5301
W044,W050,1,1,0.4613,2,1,0.6225,0.3968,0,0.9274
W044,W051,1,0,0.4634,1,1,0.5643,0.2806,0,0.5575
W044,W052,1,0,0.0179,0,1,0.5868,0.3377,0,0.6611
W044,W053,0,0,0.2312,5,1,0.6023,0.1136,0,0.3207
W044,W054,1,1,1.1155,1,1,0.6938,0.3799,1,0.5363
W044,W055,1,0,0.3509,4,1,0.5732,0.2321,0,0.5911
W044,W056,0,0,1.0066,3,1,0.5928,0.1066,0,0.3752
W044,W057,1,0,0.6528,2,1,0.6321,0.2579,1,0.5038
W044,W058,1,0,0.4976,2,1,0.6559,0.2715,0,0.3395
W044,W059,1,1,0.2818,3,1,0.5626,0.3774,0,0.6946
W044,W060,1,1,0.5954,3,1,0.5411,0.3491,0,0.7907
W044,W061,0,0,0.3898,5,1,0.5852,0.1071,0,0.8106
W044,W062,0,0,0.879,2,1,0.5454,0.1175,0,0.447
W044,W063,0,1,0.5804,1,1,0.6104,0.2336,0,0.7728
W044,W064,1,0,0.814,1,1,0.6125,0.2639,0,0.4567
W044,W065,1,1,1.1086,0,1,0.6758,0.4012,0,0.4444
W044,W066,0,0,0.5332,3,1,0.5464,0.1194,0,0.7171
W044,W067,1,0,0.5653,3,1,0.52,0.2301,0,0.5824
W044,W068,1,0,0.6486,3,1,0.6329,0.2396,0,0.7962
W044,W069,1,0,1.7016,1,1,0.6365,0.2124,0,0.7332
W044,W070,1,1,0.4006,3,1,0.5893,0.3724,1,0.6122
W044,W071,1,0,2.3962,1,1,0.6068,0.1725,0,0.4677
W044,W072,0,0,0.9241,3,1,0.5361,0.1054,0,0.7549
W045,W046,1,1,0.4997,3,0,0.6469,0.2986,0,0.5575
W045,W047,1,0,0.7934,2,0,0.5232,0.179,1,0.2861
W045,W048,0,0,0.301,5,0,0.6062,0.082,0,0.2178
W045,W049,0,0,1.1339,0,0,0.5439,0.0959,0,0.4728
W045,W050,0,0,0.459,6,0,0.6321,0.0724,0,0.365
W045,W051,0,0,0.4569,3,0,0.5738,0.0918,0,0.2444
W045,W052,0,1,0.9382,4,1,0.5963,0.1653,0,0.4983
W045,W053,1,1,0.6891,1,0,0.6119,0.3222,0,0.4635
W045,W054,0,0,0.1952,5,1,0.7033,0.1224,0,0.8395
W045,W055,0,0,0.5694,0,0,0.5827,0.1167,1,0.2309
W045,W056,1,0,0.0863,7,0,0.6023,0.1511,0,0.5331
W045,W057,0,0,0.2675,2,0,0.6416,0.1112,0,0.7716
W045,W058,0,0,1.4179,6,1,0.6655,0.075,0,0.5043
W045,W059,0,0,0.6385,7,0,0.5722,0.0598,0,0.3657
W045,W060,0,0,0.3249,1,0,0.5506,0.1126,0,0.1314
W045,W061,1,1,0.5305,1,0,0.5948,0.3313,0,0.5317
W045,W062,1,1,1.7993,6,0,0.555,0.1595,0,0.5119
W045,W063,1,0,0.3399,3,0,0.62,0.1979,0,0.5272
W045,W064,0,0,0.1063,5,0,0.622,0.088,0,0.1255
W045,W065,0,0,0.1883,4,1,0.6853,0.1323,0,0.3983
W045,W066,1,0,0.3871,1,0,0.5559,0.2207,0,0.4454
W045,W067,0,0,1.4856,7,0,0.5295,0.0442,0,0.3601
W045,W068,0,1,0.2717,1,1,0.6424,0.2573,0,0.1928
W045,W069,0,1,0.7813,5,0,0.6461,0.1223,1,0.2086
W045,W070,0,0,0.5197,1,0,0.5988,0.1095,0,0.4675
W045,W071,0,0,1.4759,3,0,0.6163,0.0686,0,0.0865
W045,W072,1,0,0.0038,7,0,0.5456,0.1495,0,0.7696
W046,W047,1,0,0.2937,1,0,0.5221,0.222,0,0.6597
W046,W048,0,0,0.8007,2,0,0.6052,0.0922,0,0.2331
W046,W049,0,0,0.6342,3,0,0.5428,0.0851,0,0.8314
W046,W050,0,0,0.0407,3,0,0.631,0.1082,0,0.4821
W046,W051,0,0,0.0428,0,0,0.5728,0.1356,0,0.6185
W046,W052,0,1,0.4385,1,1,0.5953,0.2404,1,0.6222
W046,W053,1,1,0.1894,4,0,0.6109,0.2943,0,0.5389
W046,W054,0,0,0.6949,2,1,0.7023,0.137,0,0.2937
W046,W055,0,0,0.0697,3,0,0.5817,0.1039,0,0.2536
W046,W056,1,0,0.586,4,0,0.6013,0.1685,1,0.5794
W046,W057,0,0,0.2322,1,0,0.6405,0.1226,0,0.3015
W046,W058,0,0,0.9182,3,1,0.6644,0.1147,0,0.4752
W046,W059,0,0,0.1388,4,0,0.5712,0.0923,0,0.5351
W046,W060,0,0,0.1748,2,0,0.5495,0.1078,0,0.5533
W046,W061,1,1,0.0308,4,0,0.5937,0.303,0,0.197
W046,W062,1,1,1.2996,3,0,0.5539,0.2327,0,0.5335
W046,W063,1,0,0.1598,0,0,0.6189,0.2614,0,0.429
W046,W064,0,0,0.3934,2,0,0.621,0.1056,0,0.3532
W046,W065,0,0,0.688,1,1,0.6843,0.1479,0,0.3815
W046,W066,1,0,0.1126,2,0,0.5549,0.2195,0,0.4375
W046,W067,0,0,0.9859,4,0,0.5285,0.0688,0,0.7277
W046,W068,0,1,0.228,2,1,0.6414,0.2413,0,0.3998
W046,W069,0,1,1.281,2,0,0.645,0.1369,0,0.2365
W046,W070,0,0,0.02,2,0,0.5978,0.1165,1,0.4613
W046,W071,0,0,1.9756,0,0,0.6153,0.0774,0,0.4606
W046,W072,1,0,0.5035,4,0,0.5446,0.1667,0,0.2705
W047,W048,0,0,1.0944,3,0,0.4815,0.0707,0,0.1657
W047,W049,0,1,0.3405,2,0,0.4191,0.1566,0,0.2933
W047,W050,0,1,0.3344,4,0,0.5073,0.1396,0,0.5073
W047,W051,0,0,0.3365,1,0,0.4491,0.1052,0,0.1416
W047,W052,0,0,0.1448,2,1,0.4716,0.1395,1,0.9512
W047,W053,1,0,0.1043,3,0,0.4871,0.1955,0,0.5901
W047,W054,0,1,0.9886,3,1,0.5786,0.1751,0,0.5742
W047,W055,0,0,0.224,2,0,0.458,0.1001,0,0.3733
W047,W056,1,0,0.8797,5,0,0.4776,0.1318,0,0.1883
W047,W057,0,0,0.5259,0,0,0.5169,0.1134,1,0.3292
W047,W058,0,0,0.6245,4,1,0.5407,0.1059,0,0.5901
W047,W059,0,1,0.1549,5,0,0.4475,0.1301,0,0.7496
W047,W060,0,1,0.4685,1,0,0.4258,0.1648,0,0.3851
W047,W061,1,0,0.2629,3,0,0.47,0.1853,0,0.4088
W047,W062,1,0,1.0059,4,0,0.4302,0.1344,0,0.2348
W047,W063,1,1,0.4535,1,0,0.4952,0.3213,0,0.6013
W047,W064,0,0,0.6871,3,0,0.4973,0.0812,0,0.5141
W047,W065,0,1,0.9817,2,1,0.5605,0.1884,0,0.5912
W047,W066,1,0,0.4063,1,0,0.4311,0.2046,0,0.5453
W047,W067,0,0,0.6922,5,0,0.4048,0.0633,0,0.2778
W047,W068,0,0,0.5217,1,1,0.5176,0.1401,0,0.2981
W047,W069,0,0,1.5747,3,0,0.5213,0.0624,0,0.386
W047,W070,0,1,0.2737,1,0,0.4741,0.1792,1,0.2717
W047,W071,0,0,2.2693,1,0,0.4915,0.0591,0,0.3766
W047,W072,1,0,0.7972,5,0,0.4209,0.1303,0,0.7516
W048,W049,1,0,1.4349,5,0,0.5022,0.1134,0,0.6006
W048,W050,1,0,0.76,1,0,0.5904,0.2037,1,0.3394
W048,W051,1,0,0.7579,2,0,0.5322,0.1818,0,0.3489
W048,W052,1,0,1.2392,1,1,0.5547,0.2294,1,0.749
W048,W053,0,0,0.9901,6,0,0.5702,0.0586,0,0.373
W048,W054,1,0,0.1058,0,1,0.6617,0.3431,0,0.2778
W048,W055,1,1,0.8704,5,0,0.5411,0.2216,0,0.6637
W048,W056,0,1,0.2147,2,0,0.5607,0.1766,0,0.5053
W048,W057,1,0,0.5685,3,0,0.5999,0.1837,0,0.4397
W048,W058,1,0,1.7189,1,1,0.6238,0.2099,0,0.36
W048,W059,1,0,0.9395,2,0,0.5305,0.1726,0,0.708
W048,W060,1,0,0.6259,4,0,0.509,0.1576,1,0.6892
W048,W061,0,0,0.8315,6,0,0.5531,0.061,0,0.6839
W048,W062,0,0,2.1003,1,0,0.5133,0.0633,0,0.155
W048,W063,0,0,0.6409,2,0,0.5783,0.0952,0,0.8448
W048,W064,1,1,0.4073,0,0,0.5804,0.3611,0,0.8333
W048,W065,1,0,0.1127,1,1,0.6437,0.3176,0,0.5007
W048,W066,0,1,0.6881,4,0,0.5142,0.1263,0,0.2929
W048,W067,1,0,1.7866,2,0,0.4879,0.1317,0,0.2321
W048,W068,1,0,0.5727,4,1,0.6008,0.2223,0,0.5862
W048,W069,1,0,0.4803,0,0,0.6044,0.239,0,0.5194
W048,W070,1,0,0.8207,4,0,0.5572,0.1534,0,0.4166
W048,W071,1,1,1.1749,2,0,0.5746,0.262,0,0.853
W048,W072,0,1,0.2972,2,0,0.504,0.1668,0,0.3629
W049,W050,1,1,0.6749,6,0,0.528,0.2143,1,0.1907
W049,W051,1,0,0.677,3,0,0.4698,0.1649,0,0.68
W049,W052,1,0,0.1957,4,1,0.4923,0.2311,1,0.3281
W049,W053,0,0,0.4448,1,0,0.5079,0.1057,0,0.3698
W049,W054,1,1,1.3291,5,1,0.5993,0.263,0,0.3685
W049,W055,1,0,0.5645,0,0,0.4787,0.218,1,0.5225
W049,W056,0,0,1.2202,7,0,0.4983,0.0472,0,0.5735
W049,W057,1,0,0.8664,2,0,0.5375,0.1769,0,0.5076
W049,W058,1,0,0.284,6,1,0.5614,0.2006,0,0.5496
W049,W059,1,1,0.4954,7,0,0.4682,0.2008,0,0.4554
W049,W060,1,1,0.809,1,0,0.4466,0.2883,0,0.8203
W049,W061,0,0,0.6034,1,0,0.4907,0.0996,1,0.3287
W049,W062,0,0,0.6654,6,0,0.4509,0.06,0,0.4546
W049,W063,0,1,0.794,3,0,0.5159,0.1337,1,0.4291
W049,W064,1,0,1.0276,5,0,0.518,0.1294,0,0.8215
W049,W065,1,1,1.3222,4,1,0.5813,0.2807,1,0.4839
W049,W066,0,0,0.7468,1,0,0.4518,0.0929,0,0.5954
W049,W067,1,0,0.3517,7,0,0.4255,0.1253,0,0.6588
W049,W068,1,0,0.8622,1,1,0.5383,0.2506,0,0.6835
W049,W069,1,0,1.9152,5,0,0.542,0.1006,0,0.8661
W049,W070,1,1,0.6142,1,0,0.4948,0.3095,0,0.6368
W049,W071,1,0,2.6098,3,0,0.5122,0.0955,0,0.6171
W049,W072,0,0,1.1377,7,0,0.4415,0.0466,0,0.5027
W050,W051,1,0,0.0021,3,0,0.558,0.2093,0,0.5446
W050,W052,1,0,0.4792,2,1,0.5805,0.2621,0,0.5693
W050,W053,0,0,0.2301,7,0,0.596,0.0692,0,0.3278
W050,W054,1,1,0.6542,1,1,0.6875,0.4164,1,0.5957
W050,W055,1,0,0.1104,6,0,0.5669,0.1598,0,0.5958
W050,W056,0,0,0.5453,1,0,0.5865,0.1078,0,0.5894
W050,W057,1,0,0.1915,4,0,0.6258,0.1908,0,0.4078
W050,W058,1,0,0.9589,0,1,0.6496,0.2792,0,0.3372
W050,W059,1,1,0.1795,1,0,0.5564,0.352,0,0.1523
W050,W060,1,1,0.1341,5,0,0.5347,0.2669,1,0.5756
W050,W061,0,0,0.0715,7,0,0.5789,0.0719,0,0.3351
W050,W062,0,0,1.3403,0,0,0.5391,0.0897,0,0.5524
W050,W063,0,1,0.1191,3,0,0.6041,0.1714,1,0.3466
W050,W064,1,0,0.3527,1,0,0.6062,0.2291,0,0.4242
W050,W065,1,1,0.6473,2,1,0.6694,0.3898,0,0.6344
W050,W066,0,0,0.0719,5,0,0.54,0.0843,0,0.3617
W050,W067,1,0,1.0266,1,0,0.5137,0.1811,0,0.2708
W050,W068,1,0,0.1873,5,1,0.6265,0.231,0,0.4905
W050,W069,1,0,1.2403,1,0,0.6302,0.1827,0,0.199
W050,W070,1,1,0.0607,5,0,0.583,0.2787,0,0.5954
W050,W071,1,0,1.9349,3,0,0.6004,0.124,0,0.4003
W050,W072,0,0,0.4628,1,0,0.5297,0.1066,0,0.276
W051,W052,1,0,0.4813,1,1,0.5223,0.2734,0,0.7678
W051,W053,0,0,0.2322,4,0,0.5378,0.0877,0,0.3866
W051,W054,1,0,0.6521,2,1,0.6293,0.2576,0,0.2901
W051,W055,1,0,0.1125,3,0,0.5087,0.1975,0,0.6457
W051,W056,0,0,0.5432,4,0,0.5283,0.0791,0,0.2402
W051,W057,1,1,0.1894,1,0,0.5675,0.353,0,0.6924
W051,W058,1,1,0.961,3,1,0.5914,0.3294,1,0.6278
W051,W059,1,0,0.1816,4,0,0.4981,0.1775,1,0.4607
W051,W060,1,0,0.132,2,0,0.4766,0.2089,0,0.4888
W051,W061,0,0,0.0736,4,0,0.5207,0.0911,0,0.7144
W051,W062,0,0,1.3424,3,0,0.4809,0.0654,0,0.4746
W051,W063,0,0,0.117,0,0,0.5459,0.1305,0,0.4235
W051,W064,1,0,0.3506,2,0,0.548,0.2051,0,0.7227
W051,W065,1,0,0.6452,1,1,0.6113,0.275,0,0.453
W051,W066,0,0,0.0698,2,0,0.4819,0.1065,0,0.1866
W051,W067,1,1,1.0287,4,0,0.4555,0.2189,0,0.5012
W051,W068,1,0,0.1852,2,1,0.5684,0.2801,1,0.4172
W051,W069,1,0,1.2382,2,0,0.572,0.1626,0,0.3127
W051,W070,1,0,0.0628,2,0,0.5248,0.2187,0,0.287
