worker_i,worker_j,linked,predicted_link_probability,same_group,same_occupation,skill_distance,geo_distance,referral_opportunity
W043,W055,0,0.1550918672126084,1,0,0.7864,4,0.3944
W043,W056,0,0.04739984344278988,0,0,1.4421,3,0.414
W043,W057,1,0.17085078150042396,1,0,1.0883,2,0.4533
W043,W058,1,0.279181708252908,1,0,0.0621,2,0.4772
W043,W059,1,0.17301178538269293,1,0,0.7173,3,0.3839
W043,W060,0,0.1655176587722962,1,0,1.0309,3,0.3623
W043,W061,0,0.12934796071093313,0,1,0.8253,5,0.4064
W043,W062,0,0.18903228687202095,0,1,0.4435,2,0.3667
W043,W063,0,0.08849384500201747,0,0,1.0159,1,0.4316
W043,W064,0,0.18268037959944297,1,0,1.2495,1,0.4337
W043,W065,0,0.26307926152047334,1,0,1.5441,0,0.497
W043,W066,0,0.06556858246340082,0,0,0.9687,3,0.3676
W043,W067,0,0.19426807611905633,1,0,0.1298,3,0.3412
W043,W068,0,0.3284618401857064,1,1,1.0841,3,0.4541
W043,W069,1,0.2468329192726709,1,1,2.1371,1,0.4577
W043,W070,0,0.1671545214557033,1,0,0.8361,3,0.4105
W043,W071,0,0.1359083792479685,1,0,2.8317,1,0.428
W043,W072,0,0.0547846309753643,0,0,1.3596,3,0.3573
W044,W045,0,0.10832799533947096,0,0,0.9203,4,0.6383
W044,W046,0,0.16817624398488665,0,0,0.4206,1,0.6373
W044,W047,1,0.2654912183621961,0,1,0.1269,2,0.5136
W044,W048,0,0.2491265641082682,1,0,1.2213,1,0.5967
W044,W049,0,0.3325632520091983,1,1,0.2136,4,0.5343
W044,W050,0,0.3473988076360886,1,1,0.4613,2,0.6225
W044,W051,0,0.2745795922335041,1,0,0.4634,1,0.5643
W044,W052,0,0.3008804801207109,1,0,0.0179,0,0.5868
W044,W053,0,0.11709360521576712,0,0,0.2312,5,0.6023
W044,W054,1,0.3366126168016699,1,1,1.1155,1,0.6938
W044,W055,0,0.2323346701052055,1,0,0.3509,4,0.5732
W044,W056,0,0.12464264633538698,0,0,1.0066,3,0.5928
W044,W057,1,0.24809358439302104,1,0,0.6528,2,0.6321
W044,W058,0,0.2506647648918792,1,0,0.4976,2,0.6559
W044,W059,0,0.3430145736484317,1,1,0.2818,3,0.5626
W044,W060,0,0.3355117694655166,1,1,0.5954,3,0.5411
W044,W061,0,0.113839455802907,0,0,0.3898,5,0.5852
W044,W062,0,0.14751221699514397,0,0,0.879,2,0.5454
W044,W063,0,0.2584879556952378,0,1,0.5804,1,0.6104
W044,W064,0,0.2599231824920401,1,0,0.814,1,0.6125
W044,W065,0,0.35332519092891856,1,1,1.1086,0,0.6758
W044,W066,0,0.1428113853559979,0,0,0.5332,3,0.5464
W044,W067,0,0.24549063647028424,1,0,0.5653,3,0.52
W044,W068,0,0.23320515399290515,1,0,0.6486,3,0.6329
W044,W069,0,0.23132441436464476,1,0,1.7016,1,0.6365
W044,W070,1,0.3371486321489237,1,1,0.4006,3,0.5893
W044,W071,0,0.21315118214056558,1,0,2.3962,1,0.6068
W044,W072,0,0.1320274338679614,0,0,0.9241,3,0.5361
W045,W046,0,0.24944165699729368,1,1,0.4997,3,0.6469
W045,W047,1,0.17359499703045525,1,0,0.7934,2,0.5232
W045,W048,0,0.03492179432104435,0,0,0.301,5,0.6062
W045,W049,0,0.09016828118096687,0,0,1.1339,0,0.5439
W045,W050,0,0.013009732552672754,0,0,0.459,6,0.6321
W045,W051,0,0.06296493439740547,0,0,0.4569,3,0.5738
W045,W052,0,0.20418913923330093,0,1,0.9382,4,0.5963
W045,W053,0,0.2767096353998492,1,1,0.6891,1,0.6119
W045,W054,0,0.10940472049859794,0,0,0.1952,5,0.7033
W045,W055,1,0.10366524861743248,0,0,0.5694,0,0.5827
W045,W056,0,0.11313253044243435,1,0,0.0863,7,0.6023
W045,W057,0,0.07768415390296587,0,0,0.2675,2,0.6416
W045,W058,0,0.06121343863132763,0,0,1.4179,6,0.6655
W045,W059,0,0.01,0,0,0.6385,7,0.5722
W045,W060,0,0.09881045861454434,0,0,0.3249,1,0.5506
W045,W061,0,0.2829315146139952,1,1,0.5305,1,0.5948
W045,W062,0,0.17375867114471177,1,1,1.7993,6,0.555
W045,W063,0,0.16379847930183067,1,0,0.3399,3,0.62
W045,W064,0,0.039367203101722,0,0,0.1063,5,0.622
W045,W065,0,0.12611729462584662,0,0,0.1883,4,0.6853
W045,W066,0,0.19783971223649155,1,0,0.3871,1,0.5559
W045,W067,0,0.01,0,0,1.4856,7,0.5295
W045,W068,0,0.26493323222818604,0,1,0.2717,1,0.6424
W045,W069,1,0.10986227480552577,0,1,0.7813,5,0.6461
W045,W070,0,0.08880841602341935,0,0,0.5197,1,0.5988
W045,W071,0,0.028835373482771376,0,0,1.4759,3,0.6163
W045,W072,0,0.12051731797500874,1,0,0.0038,7,0.5456
W046,W047,0,0.2035629621189597,1,0,0.2937,1,0.5221
W046,W048,0,0.06491398051428517,0,0,0.8007,2,0.6052
W046,W049,0,0.060358324010612016,0,0,0.6342,3,0.5428
W046,W050,0,0.0704349162414823,0,0,0.0407,3,0.631
W046,W051,0,0.12025596976895069,0,0,0.0428,0,0.5728
W046,W052,1,0.26403738787871667,0,1,0.4385,1,0.5953
W046,W053,0,0.24689100065697595,1,1,0.1894,4,0.6109
W046,W054,0,0.13939690669183877,0,0,0.6949,2,0.7023
W046,W055,0,0.07384661387455928,0,0,0.0697,3,0.5817
W046,W056,1,0.14312471663567516,1,0,0.586,4,0.6013
W046,W057,0,0.09377863950098603,0,0,0.2322,1,0.6405
W046,W058,0,0.12107036484926169,0,0,0.9182,3,0.6644
W046,W059,0,0.05774898593333444,0,0,0.1388,4,0.5712
W046,W060,0,0.08844551677285833,0,0,0.1748,2,0.5495
W046,W061,0,0.2531215574436403,1,1,0.0308,4,0.5937
W046,W062,0,0.23361559736264587,1,1,1.2996,3,0.5539
W046,W063,0,0.21410767932433242,1,0,0.1598,0,0.6189
W046,W064,0,0.07571059889805704,0,0,0.3934,2,0.621
W046,W065,0,0.1561094808190874,0,0,0.688,1,0.6843
W046,W066,0,0.19118241678571574,1,0,0.1126,2,0.5549
W046,W067,0,0.0361480551428917,0,0,0.9859,4,0.5285
W046,W068,0,0.2513810206137501,0,1,0.228,2,0.6414
W046,W069,0,0.13986313857128493,0,1,1.281,2,0.645
W046,W070,1,0.0888787424099758,0,0,0.02,2,0.5978
W046,W071,0,0.058827559676012185,0,0,1.9756,0,0.6153
W046,W072,0,0.15050950416824957,1,0,0.5035,4,0.5446
W047,W048,0,0.051929667218640355,0,0,1.0944,3,0.4815
W047,W049,0,0.18756225951735103,0,1,0.3405,2,0.4191
W047,W050,0,0.15020191074646078,0,1,0.3344,4,0.5073
W047,W051,0,0.10727165647330589,0,0,0.3365,1,0.4491
W047,W052,1,0.17584974665477954,0,0,0.1448,2,0.4716
W047,W053,0,0.18236928447926978,1,0,0.1043,3,0.4871
W047,W054,0,0.21916390119681714,0,1,0.9886,3,0.5786
W047,W055,0,0.09491569547443693,0,0,0.224,2,0.458
W047,W056,0,0.13014040334003035,1,0,0.8797,5,0.4776
W047,W057,1,0.11067460976225245,0,0,0.5259,0,0.5169
W047,W058,0,0.12563403142594784,0,0,0.6245,4,0.5407
W047,W059,0,0.14580899918628543,0,1,0.1549,5,0.4475
W047,W060,0,0.1981014724072664,0,1,0.4685,1,0.4258
W047,W061,0,0.17911513506640964,1,0,0.2629,3,0.47
W047,W062,0,0.14542795613870876,1,0,1.0059,4,0.4302
W047,W063,0,0.2938746738293109,1,1,0.4535,1,0.4952
W047,W064,0,0.06272628560241221,0,0,0.6871,3,0.4973
W047,W065,0,0.23588515289658424,0,1,0.9817,2,0.5605
W047,W066,0,0.20809574219201896,1,0,0.4063,1,0.4311
W047,W067,0,0.04071172171957782,0,0,0.6922,5,0.4048
W047,W068,0,0.17554303821943013,0,0,0.5217,1,0.5176
W047,W069,0,0.03412751747501691,0,0,1.5747,3,0.5213
W047,W070,1,0.1997296575181551,0,1,0.2737,1,0.4741
W047,W071,0,0.04585192395288575,0,0,2.2693,1,0.4915
W047,W072,0,0.13752519087260476,1,0,0.7972,5,0.4209
W048,W049,0,0.11141968300456392,1,0,1.4349,5,0.5022
W048,W050,1,0.183705940023418,1,0,0.76,1,0.5904
W048,W051,0,0.17387454203677305,1,0,0.7579,2,0.5322
W048,W052,1,0.2522364002014749,1,0,1.2392,1,0.5547
W048,W053,0,0.01,0,0,0.9901,6,0.5702
W048,W054,0,0.2917550548608323,1,0,0.1058,0,0.6617
W048,W055,0,0.2176592806691344,1,1,0.8704,5,0.5411
W048,W056,0,0.17903296437633626,0,1,0.2147,2,0.5607
W048,W057,0,0.1587134779854222,1,0,0.5685,3,0.5999
W048,W058,0,0.23190964610207285,1,0,1.7189,1,0.6238
W048,W059,0,0.16859694475866402,1,0,0.9395,2,0.5305
W048,W060,1,0.1499421439950526,1,0,0.6259,4,0.509
W048,W061,0,0.01,0,0,0.8315,6,0.5531
W048,W062,0,0.049008916920562584,0,0,2.1003,1,0.5133
W048,W063,0,0.07202211061944544,0,0,0.6409,2,0.5783
W048,W064,0,0.30280604080057205,1,1,0.4073,0,0.5804
W048,W065,0,0.2781664068402002,1,0,0.1127,1,0.6437
W048,W066,0,0.13903672909587023,0,1,0.6881,4,0.5142
W048,W067,0,0.14698733639570288,1,0,1.7866,2,0.4879
W048,W068,0,0.2233136098080711,1,0,0.5727,4,0.6008
W048,W069,0,0.2057913145559052,1,0,0.4803,0,0.6044
W048,W070,0,0.13994010140392768,1,0,0.8207,4,0.5572
W048,W071,0,0.250489106575538,1,1,1.1749,2,0.5746
W048,W072,0,0.18148854407960419,0,1,0.2972,2,0.504
W049,W050,1,0.20969192653238433,1,1,0.6749,6,0.528
W049,W051,0,0.16676167225922944,1,0,0.677,3,0.4698
W049,W052,1,0.24399126903080703,1,0,0.1957,4,0.4923
W049,W053,0,0.09893389105726305,0,0,0.4448,1,0.5079
W049,W054,0,0.2786539169827407,1,1,1.3291,5,0.5993
W049,W055,1,0.2141836335192198,1,0,0.5645,0,0.4787
W049,W056,0,0.01,0,0,1.2202,7,0.4983
W049,W057,0,0.1701733031206944,1,0,0.8664,2,0.5375
W049,W058,0,0.20546823225282707,1,0,0.284,6,0.5614
W049,W059,0,0.20529901497220895,1,1,0.4954,7,0.4682
W049,W060,0,0.28747177175010125,1,1,0.809,1,0.4466
W049,W061,1,0.09568841921692128,0,0,0.6034,1,0.4907
W049,W062,0,0.02256750307131677,0,0,0.6654,6,0.4509
W049,W063,1,0.15067003572096319,0,1,0.794,3,0.5159
W049,W064,0,0.12221630138833578,1,0,1.0276,5,0.518
W049,W065,1,0.29536649110998936,1,1,1.3222,4,0.5813
W049,W066,0,0.09478006521310095,0,0,0.7468,1,0.4518
W049,W067,0,0.12054592254645703,1,0,0.3517,7,0.4255
W049,W068,0,0.2649220151347833,1,0,0.8622,1,0.5383
W049,W069,0,0.09361753326094048,1,0,1.9152,5,0.542
W049,W070,0,0.2891086344335083,1,1,0.6142,1,0.4948
W049,W071,0,0.10534193973880933,1,0,2.6098,3,0.5122
W049,W072,0,0.01,0,0,1.1377,7,0.4415
W050,W051,0,0.17927000701922424,1,0,0.0021,3,0.558
W050,W052,0,0.2577573359286721,1,0,0.4792,2,0.5805
W050,W053,0,0.01,0,0,0.2301,7,0.596
W050,W054,1,0.35094017400159483,1,1,0.6542,1,0.6875
W050,W055,0,0.13042890859570833,1,0,0.1104,6,0.5669
W050,W056,0,0.08911098337996644,0,0,0.5453,1,0.5865
W050,W057,0,0.15278399917874122,1,0,0.1915,4,0.6258
W050,W058,0,0.2673195429586997,1,0,0.9589,0,0.6496
W050,W059,0,0.2967494718433957,1,1,0.1795,1,0.5564
W050,W060,1,0.2402108618237551,1,1,0.1341,5,0.5347
W050,W061,0,0.014257890469894906,0,0,0.0715,7,0.5789
W050,W062,0,0.08441881377718939,0,0,1.3403,0,0.5391
W050,W063,1,0.16317837048095798,0,1,0.1191,3,0.6041
W050,W064,0,0.19450255840718988,1,0,0.3527,1,0.6062
W050,W065,0,0.3377724645719322,1,1,0.6473,2,0.6694
W050,W066,0,0.04751047771423648,0,0,0.0719,5,0.54
W050,W067,0,0.18239723325232968,1,0,1.0266,1,0.5137
W050,W068,0,0.21765242763591885,1,0,0.1873,5,0.6265
W050,W069,0,0.1659037902797946,1,0,1.2403,1,0.6302
W050,W070,0,0.2382123449317481,1,1,0.0607,5,0.583
W050,W071,0,0.11785027449880413,1,0,1.9349,3,0.6004
W050,W072,0,0.09650444848505924,0,0,0.4628,1,0.5297
W051,W052,0,0.27768942832671084,1,0,0.4813,1,0.5223
W051,W053,0,0.057857064783217345,0,0,0.2322,4,0.5378
W051,W054,0,0.24835746821432667,1,0,0.6521,2,0.6293
W051,W055,0,0.18024996212317665,1,0,0.1125,3,0.5087
W051,W056,0,0.04939062426389186,0,0,0.5432,4,0.5283
W051,W057,0,0.29549050882409716,1,1,0.1894,1,0.5675
W051,W058,1,0.32022502089850235,1,1,0.961,3,0.5914
W051,W059,1,0.16416101175447026,1,0,0.1816,4,0.4981
W051,W060,0,0.19739740072282785,1,0,0.132,2,0.4766
W051,W061,0,0.06407894399736327,0,0,0.0736,4,0.5207
W051,W062,0,0.04457298391636882,0,0,1.3424,3,0.4809
W051,W063,0,0.12037358695254907,0,0,0.117,0,0.5459
W051,W064,0,0.18467116042054493,1,0,0.3506,2,0.548
W051,W065,0,0.26507004234157533,1,0,0.6452,1,0.6113
W051,W066,0,0.09744832441393243,0,0,0.0698,2,0.4819
W051,W067,0,0.23530271119213236,1,1,1.0287,4,0.4555
W051,W068,1,0.26759027433561483,1,0,0.1852,2,0.5684
W051,W069,0,0.15607239229314962,1,0,1.2382,2,0.572
W051,W070,0,0.19528209065859323,1,0,0.0628,2,0.5248
W051,W071,0,0.1677881211985001,1,0,1.9328,0,0.5423
W051,W072,0,0.05677541179646628,0,0,0.4607,4,0.4716
W052,W053,0,0.2129547491095971,0,1,0.2491,5,0.5603
W052,W054,0,0.2469711450942534,1,0,1.1334,1,0.6518
W052,W055,1,0.23544450619841228,1,0,0.3688,4,0.5312
W052,W056,1,0.12775248242859374,0,0,1.0245,3,0.5508
W052,W057,0,0.2512120980587462,1,0,0.6707,2,0.59
W052,W058,0,0.2548440897141112,1,0,0.4797,2,0.6139
W052,W059,0,0.25337310194101514,1,0,0.2997,3,0.5206
W052,W060,0,0.24587897533061842,1,0,0.6133,3,0.499
W052,W061,0,0.20970059969673693,0,1,0.4077,5,0.5432
W052,W062,1,0.2444428496179993,0,1,0.8611,2,0.5034
W052,W063,0,0.16884648398782134,0,0,0.5983,1,0.5684
W052,W064,0,0.26303301858524686,1,0,0.8319,1,0.5705
W052,W065,0,0.26368371922150213,1,0,1.1265,0,0.6338
W052,W066,0,0.14592989902172304,0,0,0.5511,3,0.5043
W052,W067,0,0.24966996129251628,1,0,0.5474,3,0.478
W052,W068,0,0.32907497545925357,1,1,0.6665,3,0.5908
W052,W069,1,0.3271855582584748,1,1,1.7195,1,0.5945
W052,W070,0,0.24750716044150714,1,0,0.4185,3,0.5473
W052,W071,0,0.21626969580629068,1,0,2.4141,1,0.5647
W052,W072,0,0.13514594753368653,0,0,0.942,3,0.494
W053,W054,0,0.07699800170610537,0,0,0.8843,6,0.6673
W053,W055,0,0.10527902604320769,0,0,0.1197,1,0.5467
W053,W056,0,0.0807258116499418,1,0,0.7754,8,0.5663
W053,W057,0,0.0612600180721639,0,0,0.4216,3,0.6056
W053,W058,0,0.06997904850762379,0,0,0.7288,7,0.6295
W053,W059,0,0.01,0,0,0.0506,8,0.5362
W053,W060,0,0.08581585647346586,0,0,0.3642,2,0.5146
W053,W061,0,0.31211873456523326,1,1,0.1586,0,0.5587
W053,W062,0,0.18252428102100796,1,1,1.1102,7,0.519
W053,W063,0,0.15170877433859906,1,0,0.3492,4,0.5839
W053,W064,0,0.013311693912323685,0,0,0.5828,6,0.586
W053,W065,0,0.09371057583335407,0,0,0.8774,5,0.6493
W053,W066,0,0.18856143405884168,1,0,0.302,2,0.5199
W053,W067,0,0.01,0,0,0.7965,8,0.4935
W053,W068,0,0.24876003788687603,0,1,0.4174,2,0.6064
W053,W069,0,0.0774642335855516,0,1,1.4704,6,0.61
W053,W070,0,0.08745271915687294,0,0,0.1694,2,0.5628
W053,W071,0,0.01,0,0,2.165,4,0.5803
W053,W072,0,0.08811059918251624,1,0,0.6929,8,0.5096
W054,W055,1,0.1993995766185831,1,0,0.7646,5,0.6381
W054,W056,0,0.16076458275326658,0,0,0.1089,2,0.6578
W054,W057,1,0.23319640416297574,1,0,0.4627,3,0.697
W054,W058,0,0.22665306856736972,1,0,1.6131,1,0.7208
W054,W059,0,0.3358311787368408,1,1,0.8337,2,0.6276
W054,W060,0,0.3171850555457479,1,1,0.5201,4,0.606
W054,W061,0,0.08321988092025133,0,0,0.7257,6,0.6502
W054,W062,1,0.12349184309811617,0,0,1.9945,1,0.6104
W054,W063,0,0.23925634459762227,0,1,0.5351,2,0.6754
W054,W064,0,0.28454633675002083,1,0,0.3015,0,0.6774
W054,W065,1,0.3656611371061203,1,1,0.0069,1,0.7407
W054,W066,0,0.12076834747280057,0,0,0.5823,4,0.6113
W054,W067,0,0.22147026257325644,1,0,1.6808,2,0.585
W054,W068,0,0.21805703227336795,1,0,0.4669,4,0.6978
W054,W069,0,0.2739529051172089,1,0,0.5861,0,0.7015
W054,W070,0,0.3071830129546229,1,1,0.7149,4,0.6542
W054,W071,0,0.2258993893362184,1,0,1.2807,2,0.6717
W054,W072,0,0.16322884002905289,0,0,0.1914,2,0.601
W055,W056,0,0.09317536289625318,0,1,0.6557,7,0.5372
W055,W057,1,0.1836615929846417,1,0,0.3019,2,0.5764
W055,W058,0,0.18522879096958056,1,0,0.8485,6,0.6003
W055,W059,0,0.12190741205365327,1,0,0.0691,7,0.5071
W055,W060,0,0.2082174313859436,1,0,0.2445,1,0.4854
W055,W061,0,0.10917670908086852,0,0,0.0389,1,0.5296
W055,W062,0,0.01,0,0,1.2299,6,0.4898
W055,W063,0,0.07140701778428718,0,0,0.2295,3,0.5548
W055,W064,0,0.22845589905290623,1,1,0.4631,5,0.5569
W055,W065,0,0.21611215074583182,1,0,0.7577,4,0.6201
W055,W066,0,0.20101966287767145,0,1,0.1823,1,0.4907
W055,W067,0,0.10030648126321053,1,0,0.9162,7,0.4644
W055,W068,0,0.27840162742621216,1,0,0.2977,1,0.5773
W055,W069,0,0.10710582312488774,1,0,1.3507,5,0.5809
W055,W070,1,0.20984561649683237,1,0,0.0497,1,0.5337
W055,W071,0,0.21157285983086146,1,1,2.0453,3,0.5512
W055,W072,0,0.10056882800134598,0,1,0.5732,7,0.4804
W056,W057,0,0.03422956021254101,0,0,0.3538,5,0.596
W056,W058,0,0.13731468945862133,0,0,1.5042,1,0.6199
W056,W059,0,0.10389094924464208,0,0,0.7248,0,0.5266
W056,W060,0,0.025466903794689782,0,0,0.4112,6,0.505
W056,W061,0,0.08694769086408777,1,0,0.6168,8,0.5492
W056,W062,0,0.15710861417138222,1,0,1.8856,1,0.5094
W056,W063,1,0.15023284674083542,1,0,0.4262,4,0.5744
W056,W064,0,0.1783221230276909,0,1,0.1926,2,0.5765
W056,W065,0,0.1475881957510856,0,0,0.102,3,0.6398
W056,W066,0,0.21724746521726018,1,1,0.4734,6,0.5103
W056,W067,0,0.08228134088168093,0,0,1.5719,0,0.484
W056,W068,0,0.09883836960770828,0,0,0.358,6,0.5968
W056,W069,0,0.06847950683208956,0,0,0.695,2,0.6005
W056,W070,0,0.01545618363104645,0,0,0.606,6,0.5533
W056,W071,1,0.11317729885172235,0,1,1.3896,4,0.5707
W056,W072,0,0.3194858800323719,1,1,0.0825,0,0.5
W057,W058,0,0.29373901305801936,1,1,1.1504,4,0.6592
W057,W059,0,0.1376750039139872,1,0,0.371,5,0.5659
W057,W060,0,0.20869576411118312,1,0,0.0574,1,0.5443
W057,W061,0,0.06749057485882823,0,0,0.263,3,0.5884
W057,W062,0,0.01809565364840416,0,0,1.5318,4,0.5486
W057,W063,0,0.1008780920336279,0,0,0.0724,1,0.6137
W057,W064,1,0.1695014187966757,1,0,0.1612,3,0.6158
W057,W065,0,0.2499089782902245,1,0,0.4558,2,0.679
W057,W066,0,0.10503036383885911,0,0,0.1196,1,0.5496
W057,W067,0,0.20882538092416766,1,1,1.2181,5,0.5232
W057,W068,1,0.2820672299242016,1,0,0.0042,1,0.6361
W057,W069,1,0.1409026506692804,1,0,1.0488,3,0.6398
W057,W070,1,0.19869372152005815,1,0,0.2522,1,0.5925
W057,W071,0,0.15262705714714925,1,0,1.7434,1,0.61
W057,W072,0,0.041614347745115424,0,0,0.2713,5,0.5393
W058,W059,1,0.2629353089710427,1,0,0.7794,1,0.5897
W058,W060,0,0.1956545825292684,1,0,1.093,5,0.5682
W058,W061,0,0.06673357666728204,0,0,0.8874,7,0.6123
W058,W062,0,0.18991485182580725,0,0,0.3814,0,0.5725
W058,W063,0,0.11863076875898963,0,0,1.078,3,0.6375
W058,W064,0,0.2427062644858448,1,0,1.3116,1,0.6396
W058,W065,0,0.21347668156518876,1,0,1.6062,2,0.7028
W058,W066,0,0.09570550622037297,0,0,1.0308,5,0.5735
W058,W067,0,0.38064457910157073,1,1,0.0677,1,0.5471
W058,W068,0,0.1860992748572802,1,0,1.1462,5,0.66
W058,W069,0,0.21410749635844947,1,0,2.1992,1,0.6636
W058,W070,1,0.1972914452126755,1,0,0.8982,5,0.6164
W058,W071,0,0.1660453030049406,1,0,2.8938,3,0.6339
W058,W072,0,0.14469947699119573,0,0,1.4217,1,0.5632
W059,W060,1,0.22509318898648276,1,1,0.3136,6,0.4749
W059,W061,0,0.01,0,0,0.108,8,0.5191
W059,W062,0,0.08002590221701406,0,0,1.1608,1,0.4793
W059,W063,0,0.1480606976436856,0,1,0.2986,4,0.5443
W059,W064,0,0.17938488556991752,1,0,0.5322,2,0.5464
W059,W065,0,0.3226547917346599,1,1,0.8268,3,0.6096
W059,W066,1,0.03239280487696409,0,0,0.2514,6,0.4802
W059,W067,1,0.20790196039410233,1,0,0.8471,0,0.4538
W059,W068,0,0.20253475479864647,1,0,0.3668,6,0.5667
W059,W069,0,0.15078611744252218,1,0,1.4198,2,0.5704
W059,W070,0,0.22672137409737145,1,1,0.1188,6,0.5232
W059,W071,0,0.10273260166153175,1,0,2.1144,4,0.5406
W059,W072,0,0.11127573677721649,0,0,0.6423,0,0.4699
W060,W061,0,0.0920464132601302,0,0,0.2056,2,0.4974
W060,W062,0,0.012753853347758103,0,0,1.4744,5,0.4577
W060,W063,0,0.18830495467864183,0,1,0.015,2,0.5226
W060,W064,0,0.16074743995134289,1,0,0.2186,4,0.5247
W060,W065,0,0.3338976296729965,1,1,0.5132,3,0.588
W060,W066,1,0.12958620224016104,0,0,0.0622,0,0.4586
W060,W067,0,0.11073227282289838,1,0,1.1607,6,0.4323
W060,W068,0,0.30344447612527203,1,0,0.0532,0,0.5451
W060,W069,1,0.13214867182394757,1,0,1.1062,4,0.5487
W060,W070,0,0.3160008677219834,1,1,0.1948,0,0.5015
W060,W071,0,0.14386440072929804,1,0,1.8008,2,0.519
W060,W072,1,0.032851691327264204,0,0,0.3287,6,0.4483
W061,W062,0,0.17927880918066616,1,1,1.2688,7,0.5018
W061,W063,0,0.15793065355274497,1,0,0.1906,4,0.5668
W061,W064,0,0.019533573126469625,0,0,0.4242,6,0.5689
W061,W065,0,0.09994113262001839,0,0,0.7188,5,0.6321
W061,W066,0,0.19478331327298762,1,0,0.1434,2,0.5028
W061,W067,0,0.01,0,0,0.9551,8,0.4764
W061,W068,0,0.254981917101022,0,1,0.2588,2,0.5893
W061,W069,0,0.08368611279969758,0,1,1.3118,6,0.5929
W061,W070,0,0.09367459837101892,0,0,0.0108,2,0.5457
W061,W071,0,0.01,0,0,2.0064,4,0.5632
W061,W072,0,0.09434115596918054,1,0,0.5343,8,0.4924
W062,W063,1,0.13842469347175054,1,0,1.4594,3,0.527
W062,W064,0,0.059805535304334446,0,0,1.693,1,0.5291
W062,W065,0,0.1103154560959352,0,0,1.9876,2,0.5924
W062,W066,0,0.11550810850565227,1,0,1.4122,5,0.4629
W062,W067,0,0.10903747993815295,0,0,0.3137,1,0.4366
W062,W068,0,0.17570671233368665,0,1,1.5276,5,0.5494
W062,W069,0,0.12395807497756241,0,1,2.5806,1,0.5531
W062,W070,0,0.014390716031165188,0,0,1.2796,5,0.5059
W062,W071,0,0.01,0,0,3.2752,3,0.5233
W062,W072,0,0.16450207927647503,1,0,1.8031,1,0.4526
W063,W064,0,0.0828187290032173,0,0,0.2336,2,0.5941
W063,W065,0,0.2559775962973893,0,1,0.5282,1,0.6573
W063,W066,0,0.19547912010529422,1,0,0.0472,2,0.5279
W063,W067,1,0.0337084590526196,0,0,1.1457,4,0.5016
W063,W068,0,0.16574652049080554,0,0,0.0682,2,0.6144
W063,W069,0,0.054219960875822,0,0,1.1212,2,0.6181
W063,W070,0,0.17919045412032697,0,1,0.1798,2,0.5709
W063,W071,1,0.06594436735369083,0,0,1.8158,0,0.5883
W063,W072,0,0.15762631184592826,1,0,0.3437,4,0.5176
W064,W065,0,0.27136994974783984,1,0,0.2946,1,0.6594
W064,W066,0,0.1498333474796421,0,1,0.2808,4,0.53
W064,W067,0,0.1577839547794747,1,0,1.3793,2,0.5037
W064,W068,0,0.23411890576436134,1,0,0.1654,4,0.6165
W064,W069,0,0.19225258325632544,1,0,0.8876,0,0.6202
W064,W070,0,0.15073671978769956,1,0,0.4134,4,0.573
W064,W071,0,0.23695037527595822,1,1,1.5822,2,0.5904
W064,W072,0,0.18571558813278366,0,1,0.1101,2,0.5197
W065,W066,0,0.13748092160004924,0,0,0.5754,3,0.5933
W065,W067,0,0.20829387557107548,1,0,1.6739,3,0.567
W065,W068,0,0.2347696064006166,1,0,0.46,3,0.6798
W065,W069,0,0.2603642570965768,1,0,0.593,1,0.6835
W065,W070,1,0.32389558708187155,1,1,0.708,3,0.6362
W065,W071,0,0.242199702445016,1,0,1.2876,1,0.6537
W065,W072,0,0.15005245302687195,0,0,0.1845,3,0.583
W066,W067,0,0.010791874086521346,0,0,1.0985,6,0.4375
W066,W068,0,0.199779075852948,0,0,0.1154,0,0.5504
W066,W069,0,0.028483271551623533,0,0,1.1684,4,0.554
W066,W070,0,0.1232918060399463,0,0,0.1326,0,0.5069
W066,W071,0,0.13295030825759727,0,1,1.863,2,0.5243
W066,W072,0,0.22463225274983462,1,1,0.3909,6,0.4536
W067,W068,0,0.18092514643568533,1,0,1.2139,6,0.5241
W067,W069,0,0.12918518665207945,1,0,2.2669,2,0.5277
W067,W070,1,0.11236913550630548,1,0,0.9659,6,0.4805
W067,W071,0,0.0811229932985706,1,0,2.9615,4,0.498
W067,W072,0,0.08966612841425534,0,0,1.4894,0,0.4273
W068,W069,0,0.2982714454375893,1,1,1.053,4,0.6405
W068,W070,1,0.2934337559616287,1,0,0.248,0,0.5934
W068,W071,1,0.21723586654231652,1,0,1.7476,2,0.6108
W068,W072,0,0.10622315714028271,0,0,0.2755,6,0.5401
W069,W070,0,0.12213795166030425,1,0,1.301,4,0.597
W069,W071,0,0.16863260079390816,1,0,0.6946,2,0.6144
W069,W072,0,0.07094376410787591,0,0,0.7775,2,0.5437
W070,W071,0,0.1338536805656547,1,0,1.9956,2,0.5673
W070,W072,0,0.022849648736139247,0,0,0.5235,6,0.4965
W071,W072,0,0.11563287855499031,0,1,1.4721,4,0.514
