worker_id,firm_id,default_group,firm_response_type,active_choice_required,passive_choice,default_contribution_rate,default_equity_share,sophistication_index,liquidity_need_index,annual_income,target_contribution_rate,target_equity_share,participation,contribution_rate,equity_share,default_gap,welfare_distance,undersaving,oversaving_liquidity_risk
default-worker-0883,firm-19,active_choice,accommodate,1,0,0.0,0.0,0.54,0.64,81800,0.047,0.561,1,0.047,0.578,0.0,0.006,0,0
default-worker-0884,firm-20,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.63,0.16,80950,0.078,0.669,1,0.081,0.66,0.003,0.006,0,0
default-worker-0885,firm-21,standard_default,insure,0,1,0.06,0.6,0.63,0.16,81550,0.078,0.669,1,0.06,0.6,-0.018,0.043,1,0
default-worker-0886,firm-22,high_default,insure_or_oversteer,0,1,0.1,0.7,0.63,0.16,82150,0.078,0.669,1,0.1,0.7,0.022,0.034,0,0
default-worker-0887,firm-23,active_choice,accommodate,1,0,0.0,0.0,0.63,0.16,82750,0.078,0.669,1,0.075,0.665,-0.003,0.004,0,0
default-worker-0888,firm-24,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.72,0.24,81900,0.084,0.686,1,0.03,0.45,-0.054,0.14,1,0
default-worker-0889,firm-25,standard_default,insure,0,0,0.06,0.6,0.72,0.24,82500,0.084,0.686,1,0.086,0.672,0.002,0.007,0,0
default-worker-0890,firm-26,high_default,insure_or_oversteer,0,0,0.1,0.7,0.72,0.24,83100,0.084,0.686,1,0.082,0.687,-0.002,0.002,0,0
default-worker-0891,firm-27,active_choice,accommodate,1,0,0.0,0.0,0.72,0.24,83700,0.084,0.686,1,0.084,0.702,0.0,0.006,0,0
default-worker-0892,firm-28,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.81,0.32,82850,0.09,0.704,1,0.093,0.694,0.002,0.006,0,0
default-worker-0893,firm-29,standard_default,insure,0,1,0.06,0.6,0.81,0.32,83450,0.09,0.704,1,0.06,0.6,-0.03,0.068,1,0
default-worker-0894,firm-30,high_default,insure_or_oversteer,0,1,0.1,0.7,0.81,0.32,84050,0.09,0.704,1,0.1,0.7,0.01,0.012,0,0
default-worker-0895,firm-31,active_choice,accommodate,1,0,0.0,0.0,0.81,0.32,84650,0.09,0.704,1,0.087,0.699,-0.003,0.005,0,0
default-worker-0896,firm-32,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.18,0.4,83800,0.043,0.477,1,0.03,0.45,-0.013,0.024,0,0
default-worker-0897,firm-33,standard_default,insure,0,1,0.06,0.6,0.18,0.4,84400,0.043,0.477,1,0.06,0.6,0.017,0.062,0,0
default-worker-0898,firm-34,high_default,insure_or_oversteer,0,0,0.1,0.7,0.18,0.4,85000,0.043,0.477,1,0.04,0.476,-0.002,0.003,0,0
default-worker-0899,firm-35,active_choice,accommodate,1,0,0.0,0.0,0.18,0.4,85600,0.043,0.477,1,0.043,0.491,0.0,0.005,0,0
default-worker-0900,firm-36,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.48,42000,0.034,0.495,1,0.03,0.45,-0.004,0.02,0,0
default-worker-0901,firm-37,standard_default,insure,0,1,0.06,0.6,0.27,0.48,42600,0.034,0.495,1,0.06,0.6,0.026,0.066,0,1
default-worker-0902,firm-38,high_default,insure_or_oversteer,0,1,0.1,0.7,0.27,0.48,43200,0.034,0.495,1,0.1,0.7,0.066,0.146,0,1
default-worker-0903,firm-39,active_choice,accommodate,1,0,0.0,0.0,0.27,0.48,43800,0.034,0.495,1,0.037,0.488,0.003,0.006,0,0
default-worker-0904,firm-40,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.36,0.56,42950,0.04,0.513,1,0.03,0.45,-0.01,0.033,0,0
default-worker-0905,firm-41,standard_default,insure,0,1,0.06,0.6,0.36,0.56,43550,0.04,0.513,1,0.06,0.6,0.02,0.054,0,1
default-worker-0906,firm-42,high_default,insure_or_oversteer,0,0,0.1,0.7,0.36,0.56,44150,0.04,0.513,1,0.037,0.51,-0.002,0.004,0,0
default-worker-0907,firm-43,active_choice,accommodate,1,0,0.0,0.0,0.36,0.56,44750,0.04,0.513,1,0.04,0.525,-0.0,0.004,0,0
default-worker-0908,firm-44,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.45,0.64,43900,0.046,0.531,1,0.03,0.45,-0.016,0.046,1,0
default-worker-0909,firm-45,standard_default,insure,0,1,0.06,0.6,0.45,0.64,44500,0.046,0.531,1,0.06,0.6,0.014,0.041,0,0
default-worker-0910,firm-46,high_default,insure_or_oversteer,0,1,0.1,0.7,0.45,0.64,45100,0.046,0.531,1,0.1,0.7,0.054,0.122,0,1
default-worker-0911,firm-47,active_choice,accommodate,1,0,0.0,0.0,0.45,0.64,45700,0.046,0.531,1,0.049,0.522,0.003,0.006,0,0
default-worker-0912,firm-00,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.54,0.16,44850,0.077,0.638,1,0.03,0.45,-0.047,0.117,1,0
default-worker-0913,firm-01,standard_default,insure,0,1,0.06,0.6,0.54,0.16,45450,0.077,0.638,1,0.06,0.6,-0.017,0.032,1,0
default-worker-0914,firm-02,high_default,insure_or_oversteer,0,0,0.1,0.7,0.54,0.16,46050,0.077,0.638,1,0.075,0.634,-0.003,0.004,0,0
default-worker-0915,firm-03,active_choice,accommodate,1,0,0.0,0.0,0.54,0.16,46650,0.077,0.638,1,0.077,0.648,-0.0,0.004,0,0
default-worker-0916,firm-04,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.63,0.24,45800,0.083,0.656,1,0.085,0.641,0.002,0.007,0,0
default-worker-0917,firm-05,standard_default,insure,0,0,0.06,0.6,0.63,0.24,46400,0.083,0.656,1,0.081,0.656,-0.002,0.002,0,0
default-worker-0918,firm-06,high_default,insure_or_oversteer,0,1,0.1,0.7,0.63,0.24,47000,0.083,0.656,1,0.1,0.7,0.017,0.033,0,0
default-worker-0919,firm-07,active_choice,accommodate,1,0,0.0,0.0,0.63,0.24,47600,0.083,0.656,1,0.086,0.645,0.002,0.006,0,0
default-worker-0920,firm-08,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.72,0.32,46750,0.075,0.674,1,0.03,0.45,-0.045,0.125,1,0
default-worker-0921,firm-09,standard_default,insure,0,1,0.06,0.6,0.72,0.32,47350,0.075,0.674,1,0.06,0.6,-0.015,0.041,0,0
default-worker-0922,firm-10,high_default,insure_or_oversteer,0,0,0.1,0.7,0.72,0.32,47950,0.075,0.674,1,0.072,0.668,-0.003,0.005,0,0
default-worker-0923,firm-11,active_choice,accommodate,1,0,0.0,0.0,0.72,0.32,48550,0.075,0.674,1,0.074,0.682,-0.001,0.004,0,0
default-worker-0924,firm-12,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.81,0.4,47700,0.081,0.691,1,0.082,0.675,0.002,0.007,0,0
default-worker-0925,firm-13,standard_default,insure,0,0,0.06,0.6,0.81,0.4,48300,0.081,0.691,1,0.078,0.69,-0.002,0.003,0,0
default-worker-0926,firm-14,high_default,insure_or_oversteer,0,1,0.1,0.7,0.81,0.4,48900,0.081,0.691,1,0.1,0.7,0.019,0.024,0,0
default-worker-0927,firm-15,active_choice,accommodate,1,0,0.0,0.0,0.81,0.4,49500,0.081,0.691,1,0.083,0.679,0.002,0.007,0,0
default-worker-0928,firm-16,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.18,0.48,48650,0.033,0.464,1,0.03,0.45,-0.003,0.008,0,0
default-worker-0929,firm-17,standard_default,insure,0,1,0.06,0.6,0.18,0.48,49250,0.033,0.464,1,0.06,0.6,0.027,0.078,0,1
default-worker-0930,firm-18,high_default,insure_or_oversteer,0,1,0.1,0.7,0.18,0.48,49850,0.033,0.464,1,0.1,0.7,0.067,0.158,0,1
default-worker-0931,firm-19,active_choice,accommodate,1,0,0.0,0.0,0.18,0.48,50450,0.033,0.464,1,0.032,0.472,-0.001,0.004,0,0
default-worker-0932,firm-20,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.56,49600,0.039,0.482,1,0.03,0.45,-0.009,0.022,0,0
default-worker-0933,firm-21,standard_default,insure,0,0,0.06,0.6,0.27,0.56,50200,0.039,0.482,1,0.037,0.479,-0.003,0.004,0,0
default-worker-0934,firm-22,high_default,insure_or_oversteer,0,1,0.1,0.7,0.27,0.56,50800,0.039,0.482,1,0.1,0.7,0.061,0.146,0,1
default-worker-0935,firm-23,active_choice,accommodate,1,0,0.0,0.0,0.27,0.56,51400,0.039,0.482,1,0.041,0.469,0.002,0.007,0,0
default-worker-0936,firm-24,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.36,0.64,50550,0.045,0.5,1,0.03,0.45,-0.015,0.034,1,0
default-worker-0937,firm-25,standard_default,insure,0,1,0.06,0.6,0.36,0.64,51150,0.045,0.5,1,0.06,0.6,0.015,0.052,0,0
default-worker-0938,firm-26,high_default,insure_or_oversteer,0,1,0.1,0.7,0.36,0.64,51750,0.045,0.5,1,0.1,0.7,0.055,0.134,0,1
default-worker-0939,firm-27,active_choice,accommodate,1,0,0.0,0.0,0.36,0.64,52350,0.045,0.5,1,0.044,0.506,-0.001,0.003,0,0
default-worker-0940,firm-28,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.45,0.16,51500,0.062,0.607,1,0.03,0.45,-0.032,0.09,1,0
default-worker-0941,firm-29,standard_default,insure,0,0,0.06,0.6,0.45,0.16,52100,0.062,0.607,1,0.059,0.603,-0.003,0.005,0,0
default-worker-0942,firm-30,high_default,insure_or_oversteer,0,1,0.1,0.7,0.45,0.16,52700,0.062,0.607,1,0.1,0.7,0.038,0.072,0,0
default-worker-0943,firm-31,active_choice,accommodate,1,0,0.0,0.0,0.45,0.16,53300,0.062,0.607,1,0.063,0.592,0.002,0.007,0,0
default-worker-0944,firm-32,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.54,0.24,52450,0.068,0.625,1,0.066,0.625,-0.002,0.002,0,0
default-worker-0945,firm-33,standard_default,insure,0,1,0.06,0.6,0.54,0.24,53050,0.068,0.625,1,0.06,0.6,-0.008,0.017,0,0
default-worker-0946,firm-34,high_default,insure_or_oversteer,0,0,0.1,0.7,0.54,0.24,53650,0.068,0.625,1,0.07,0.614,0.002,0.006,0,0
default-worker-0947,firm-35,active_choice,accommodate,1,0,0.0,0.0,0.54,0.24,54250,0.068,0.625,1,0.066,0.629,-0.001,0.003,0,0
default-worker-0948,firm-36,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.63,0.32,53400,0.074,0.643,1,0.03,0.45,-0.044,0.114,1,0
default-worker-0949,firm-37,standard_default,insure,0,0,0.06,0.6,0.63,0.32,54000,0.074,0.643,1,0.071,0.637,-0.003,0.005,0,0
default-worker-0950,firm-38,high_default,insure_or_oversteer,0,1,0.1,0.7,0.63,0.32,54600,0.074,0.643,1,0.1,0.7,0.026,0.048,0,0
default-worker-0951,firm-39,active_choice,accommodate,1,0,0.0,0.0,0.63,0.32,55200,0.074,0.643,1,0.075,0.626,0.001,0.007,0,0
default-worker-0952,firm-40,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.72,0.4,54350,0.08,0.661,1,0.078,0.659,-0.002,0.003,0,0
default-worker-0953,firm-41,standard_default,insure,0,1,0.06,0.6,0.72,0.4,54950,0.08,0.661,1,0.06,0.6,-0.02,0.042,1,0
default-worker-0954,firm-42,high_default,insure_or_oversteer,0,0,0.1,0.7,0.72,0.4,55550,0.08,0.661,1,0.082,0.648,0.002,0.007,0,0
default-worker-0955,firm-43,active_choice,accommodate,1,0,0.0,0.0,0.72,0.4,56150,0.08,0.661,1,0.078,0.663,-0.002,0.003,0,0
default-worker-0956,firm-44,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.81,0.48,55300,0.086,0.679,1,0.03,0.45,-0.056,0.138,1,0
default-worker-0957,firm-45,standard_default,insure,0,0,0.06,0.6,0.81,0.48,55900,0.086,0.679,1,0.089,0.671,0.003,0.006,0,0
default-worker-0958,firm-46,high_default,insure_or_oversteer,0,1,0.1,0.7,0.81,0.48,56500,0.086,0.679,1,0.1,0.7,0.014,0.023,0,0
default-worker-0959,firm-47,active_choice,accommodate,1,0,0.0,0.0,0.81,0.48,57100,0.086,0.679,1,0.087,0.66,0.001,0.008,0,0
default-worker-0960,firm-00,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.18,0.56,56250,0.023,0.452,1,0.021,0.448,-0.003,0.004,0,0
default-worker-0961,firm-01,standard_default,insure,0,1,0.06,0.6,0.18,0.56,56850,0.023,0.452,1,0.06,0.6,0.037,0.094,0,1
default-worker-0962,firm-02,high_default,insure_or_oversteer,0,1,0.1,0.7,0.18,0.56,57450,0.023,0.452,1,0.1,0.7,0.077,0.174,0,1
default-worker-0963,firm-03,active_choice,accommodate,1,0,0.0,0.0,0.18,0.56,58050,0.023,0.452,1,0.021,0.452,-0.002,0.002,0,0
default-worker-0964,firm-04,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.64,57200,0.029,0.469,1,0.03,0.45,0.001,0.007,0,0
default-worker-0965,firm-05,standard_default,insure,0,1,0.06,0.6,0.27,0.64,57800,0.029,0.469,1,0.06,0.6,0.031,0.081,0,1
default-worker-0966,firm-06,high_default,insure_or_oversteer,0,1,0.1,0.7,0.27,0.64,58400,0.029,0.469,1,0.1,0.7,0.071,0.163,0,1
default-worker-0967,firm-07,active_choice,accommodate,1,0,0.0,0.0,0.27,0.64,59000,0.029,0.469,1,0.03,0.449,0.001,0.008,0,0
default-worker-0968,firm-08,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.36,0.16,58150,0.061,0.577,1,0.058,0.572,-0.003,0.005,0,0
default-worker-0969,firm-09,standard_default,insure,0,1,0.06,0.6,0.36,0.16,58750,0.061,0.577,1,0.06,0.6,-0.001,0.009,0,0
default-worker-0970,firm-10,high_default,insure_or_oversteer,0,1,0.1,0.7,0.36,0.16,59350,0.061,0.577,1,0.1,0.7,0.039,0.084,0,0
default-worker-0971,firm-11,active_choice,accommodate,1,0,0.0,0.0,0.36,0.16,59950,0.061,0.577,1,0.059,0.576,-0.002,0.003,0,0
default-worker-0972,firm-12,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.45,0.24,59100,0.067,0.595,1,0.03,0.45,-0.037,0.091,1,0
default-worker-0973,firm-13,standard_default,insure,0,0,0.06,0.6,0.45,0.24,59700,0.067,0.595,1,0.069,0.583,0.002,0.006,0,0
default-worker-0974,firm-14,high_default,insure_or_oversteer,0,1,0.1,0.7,0.45,0.24,60300,0.067,0.595,1,0.1,0.7,0.033,0.072,0,0
default-worker-0975,firm-15,active_choice,accommodate,1,0,0.0,0.0,0.45,0.24,60900,0.067,0.595,1,0.068,0.613,0.001,0.007,0,0
default-worker-0976,firm-16,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.54,0.32,60050,0.073,0.612,1,0.076,0.606,0.003,0.006,0,0
default-worker-0977,firm-17,standard_default,insure,0,1,0.06,0.6,0.54,0.32,60650,0.073,0.612,1,0.06,0.6,-0.013,0.019,0,0
default-worker-0978,firm-18,high_default,insure_or_oversteer,0,1,0.1,0.7,0.54,0.32,61250,0.073,0.612,1,0.1,0.7,0.027,0.06,0,0
default-worker-0979,firm-19,active_choice,accommodate,1,0,0.0,0.0,0.54,0.32,61850,0.073,0.612,1,0.071,0.61,-0.002,0.003,0,0
default-worker-0980,firm-20,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.63,0.4,61000,0.064,0.63,1,0.03,0.45,-0.034,0.1,1,0
default-worker-0981,firm-21,standard_default,insure,0,0,0.06,0.6,0.63,0.4,61600,0.064,0.63,1,0.066,0.617,0.002,0.007,0,0
default-worker-0982,firm-22,high_default,insure_or_oversteer,0,1,0.1,0.7,0.63,0.4,62200,0.064,0.63,1,0.1,0.7,0.036,0.064,0,0
default-worker-0983,firm-23,active_choice,accommodate,1,0,0.0,0.0,0.63,0.4,62800,0.064,0.63,1,0.065,0.647,0.0,0.006,0,0
default-worker-0984,firm-24,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.72,0.48,61950,0.07,0.648,1,0.073,0.64,0.003,0.006,0,0
default-worker-0985,firm-25,standard_default,insure,0,1,0.06,0.6,0.72,0.48,62550,0.07,0.648,1,0.06,0.6,-0.01,0.028,0,0
default-worker-0986,firm-26,high_default,insure_or_oversteer,0,1,0.1,0.7,0.72,0.48,63150,0.07,0.648,1,0.1,0.7,0.03,0.051,0,1
default-worker-0987,firm-27,active_choice,accommodate,1,0,0.0,0.0,0.72,0.48,63750,0.07,0.648,1,0.068,0.644,-0.003,0.004,0,0
default-worker-0988,firm-28,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.81,0.56,62900,0.077,0.666,1,0.03,0.45,-0.047,0.124,1,0
default-worker-0989,firm-29,standard_default,insure,0,0,0.06,0.6,0.81,0.56,63500,0.077,0.666,1,0.078,0.651,0.002,0.007,0,0
default-worker-0990,firm-30,high_default,insure_or_oversteer,0,0,0.1,0.7,0.81,0.56,64100,0.077,0.666,1,0.075,0.666,-0.002,0.002,0,0
default-worker-0991,firm-31,active_choice,accommodate,1,0,0.0,0.0,0.81,0.56,64700,0.077,0.666,1,0.077,0.681,0.0,0.006,0,0
default-worker-0992,firm-32,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.18,0.64,63850,0.029,0.439,1,0.03,0.45,0.001,0.005,0,0
default-worker-0993,firm-33,standard_default,insure,0,1,0.06,0.6,0.18,0.64,64450,0.029,0.439,1,0.06,0.6,0.031,0.093,0,1
default-worker-0994,firm-34,high_default,insure_or_oversteer,0,1,0.1,0.7,0.18,0.64,65050,0.029,0.439,1,0.1,0.7,0.071,0.174,0,1
default-worker-0995,firm-35,active_choice,accommodate,1,0,0.0,0.0,0.18,0.64,65650,0.029,0.439,1,0.026,0.433,-0.003,0.005,0,0
default-worker-0996,firm-36,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.16,64800,0.06,0.546,1,0.03,0.45,-0.03,0.068,1,0
default-worker-0997,firm-37,standard_default,insure,0,1,0.06,0.6,0.27,0.16,65400,0.06,0.546,1,0.06,0.6,-0.0,0.019,0,0
default-worker-0998,firm-38,high_default,insure_or_oversteer,0,0,0.1,0.7,0.27,0.16,66000,0.06,0.546,1,0.058,0.545,-0.002,0.003,0,0
default-worker-0999,firm-39,active_choice,accommodate,1,0,0.0,0.0,0.27,0.16,66600,0.06,0.546,1,0.06,0.56,0.0,0.005,0,0
default-worker-1000,firm-40,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.36,0.24,65750,0.051,0.564,1,0.053,0.552,0.002,0.006,0,0
default-worker-1001,firm-41,standard_default,insure,0,1,0.06,0.6,0.36,0.24,66350,0.051,0.564,1,0.06,0.6,0.009,0.022,0,0
default-worker-1002,firm-42,high_default,insure_or_oversteer,0,1,0.1,0.7,0.36,0.24,66950,0.051,0.564,1,0.1,0.7,0.049,0.099,0,0
default-worker-1003,firm-43,active_choice,accommodate,1,0,0.0,0.0,0.36,0.24,67550,0.051,0.564,1,0.054,0.557,0.003,0.006,0,0
default-worker-1004,firm-44,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.45,0.32,66700,0.057,0.582,1,0.03,0.45,-0.027,0.076,1,0
default-worker-1005,firm-45,standard_default,insure,0,1,0.06,0.6,0.45,0.32,67300,0.057,0.582,1,0.06,0.6,0.003,0.009,0,0
default-worker-1006,firm-46,high_default,insure_or_oversteer,0,0,0.1,0.7,0.45,0.32,67900,0.057,0.582,1,0.055,0.579,-0.002,0.004,0,0
default-worker-1007,firm-47,active_choice,accommodate,1,0,0.0,0.0,0.45,0.32,68500,0.057,0.582,1,0.057,0.594,-0.0,0.004,0,0
default-worker-1008,firm-00,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.54,0.4,67650,0.064,0.6,1,0.065,0.586,0.002,0.007,0,0
default-worker-1009,firm-01,standard_default,insure,0,1,0.06,0.6,0.54,0.4,68250,0.064,0.6,1,0.06,0.6,-0.004,0.004,0,0
default-worker-1010,firm-02,high_default,insure_or_oversteer,0,1,0.1,0.7,0.54,0.4,68850,0.064,0.6,1,0.1,0.7,0.036,0.075,0,0
default-worker-1011,firm-03,active_choice,accommodate,1,0,0.0,0.0,0.54,0.4,69450,0.064,0.6,1,0.066,0.591,0.003,0.006,0,0
default-worker-1012,firm-04,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.63,0.48,68600,0.07,0.617,1,0.03,0.45,-0.04,0.101,1,0
default-worker-1013,firm-05,standard_default,insure,0,1,0.06,0.6,0.63,0.48,69200,0.07,0.617,1,0.06,0.6,-0.01,0.016,0,0
default-worker-1014,firm-06,high_default,insure_or_oversteer,0,0,0.1,0.7,0.63,0.48,69800,0.07,0.617,1,0.067,0.613,-0.003,0.004,0,0
default-worker-1015,firm-07,active_choice,accommodate,1,0,0.0,0.0,0.63,0.48,70400,0.07,0.617,1,0.069,0.628,-0.0,0.004,0,0
default-worker-1016,firm-08,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.72,0.56,69550,0.076,0.635,1,0.078,0.62,0.002,0.007,0,0
default-worker-1017,firm-09,standard_default,insure,0,0,0.06,0.6,0.72,0.56,70150,0.076,0.635,1,0.074,0.635,-0.002,0.002,0,0
default-worker-1018,firm-10,high_default,insure_or_oversteer,0,1,0.1,0.7,0.72,0.56,70750,0.076,0.635,1,0.1,0.7,0.024,0.05,0,1
default-worker-1019,firm-11,active_choice,accommodate,1,0,0.0,0.0,0.72,0.56,71350,0.076,0.635,1,0.078,0.625,0.002,0.006,0,0
default-worker-1020,firm-12,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.81,0.64,70500,0.067,0.653,1,0.03,0.45,-0.037,0.109,1,0
default-worker-1021,firm-13,standard_default,insure,0,1,0.06,0.6,0.81,0.64,71100,0.067,0.653,1,0.06,0.6,-0.007,0.026,0,0
default-worker-1022,firm-14,high_default,insure_or_oversteer,0,0,0.1,0.7,0.81,0.64,71700,0.067,0.653,1,0.064,0.647,-0.003,0.005,0,0
default-worker-1023,firm-15,active_choice,accommodate,1,0,0.0,0.0,0.81,0.64,72300,0.067,0.653,1,0.066,0.662,-0.001,0.004,0,0
default-worker-1024,firm-16,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.18,0.16,71450,0.044,0.516,1,0.03,0.45,-0.014,0.039,0,0
default-worker-1025,firm-17,standard_default,insure,0,0,0.06,0.6,0.18,0.16,72050,0.044,0.516,1,0.042,0.514,-0.002,0.003,0,0
default-worker-1026,firm-18,high_default,insure_or_oversteer,0,1,0.1,0.7,0.18,0.16,72650,0.044,0.516,1,0.1,0.7,0.056,0.122,0,0
default-worker-1027,firm-19,active_choice,accommodate,1,0,0.0,0.0,0.18,0.16,73250,0.044,0.516,1,0.046,0.504,0.002,0.006,0,0
default-worker-1028,firm-20,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.24,72400,0.05,0.533,1,0.03,0.45,-0.02,0.052,1,0
default-worker-1029,firm-21,standard_default,insure,0,1,0.06,0.6,0.27,0.24,73000,0.05,0.533,1,0.06,0.6,0.01,0.033,0,0
default-worker-1030,firm-22,high_default,insure_or_oversteer,0,0,0.1,0.7,0.27,0.24,73600,0.05,0.533,1,0.053,0.526,0.003,0.006,0,0
default-worker-1031,firm-23,active_choice,accommodate,1,0,0.0,0.0,0.27,0.24,74200,0.05,0.533,1,0.049,0.541,-0.001,0.004,0,0
default-worker-1032,firm-24,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.36,0.32,73350,0.057,0.551,1,0.03,0.45,-0.027,0.065,1,0
default-worker-1033,firm-25,standard_default,insure,0,0,0.06,0.6,0.36,0.32,73950,0.057,0.551,1,0.054,0.548,-0.003,0.004,0,0
default-worker-1034,firm-26,high_default,insure_or_oversteer,0,1,0.1,0.7,0.36,0.32,74550,0.057,0.551,1,0.1,0.7,0.043,0.099,0,0
default-worker-1035,firm-27,active_choice,accommodate,1,0,0.0,0.0,0.36,0.32,75150,0.057,0.551,1,0.059,0.538,0.002,0.007,0,0
default-worker-1036,firm-28,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.45,0.4,74300,0.063,0.569,1,0.03,0.45,-0.033,0.078,1,0
default-worker-1037,firm-29,standard_default,insure,0,1,0.06,0.6,0.45,0.4,74900,0.063,0.569,1,0.06,0.6,-0.003,0.014,0,0
default-worker-1038,firm-30,high_default,insure_or_oversteer,0,0,0.1,0.7,0.45,0.4,75500,0.063,0.569,1,0.065,0.56,0.003,0.006,0,0
default-worker-1039,firm-31,active_choice,accommodate,1,0,0.0,0.0,0.45,0.4,76100,0.063,0.569,1,0.062,0.575,-0.001,0.003,0,0
default-worker-1040,firm-32,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.54,0.48,75250,0.054,0.587,1,0.03,0.45,-0.024,0.074,1,0
default-worker-1041,firm-33,standard_default,insure,0,0,0.06,0.6,0.54,0.48,75850,0.054,0.587,1,0.051,0.582,-0.003,0.005,0,0
default-worker-1042,firm-34,high_default,insure_or_oversteer,0,1,0.1,0.7,0.54,0.48,76450,0.054,0.587,1,0.1,0.7,0.046,0.091,0,1
default-worker-1043,firm-35,active_choice,accommodate,1,0,0.0,0.0,0.54,0.48,77050,0.054,0.587,1,0.056,0.572,0.002,0.007,0,0
default-worker-1044,firm-36,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.63,0.56,76200,0.06,0.605,1,0.058,0.604,-0.002,0.002,0,0
default-worker-1045,firm-37,standard_default,insure,0,1,0.06,0.6,0.63,0.56,76800,0.06,0.605,1,0.06,0.6,-0.0,0.002,0,0
default-worker-1046,firm-38,high_default,insure_or_oversteer,0,0,0.1,0.7,0.63,0.56,77400,0.06,0.605,1,0.062,0.594,0.002,0.006,0,0
default-worker-1047,firm-39,active_choice,accommodate,1,0,0.0,0.0,0.63,0.56,78000,0.06,0.605,1,0.059,0.609,-0.001,0.003,0,0
default-worker-1048,firm-40,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.72,0.64,77150,0.066,0.622,1,0.03,0.45,-0.036,0.098,1,0
default-worker-1049,firm-41,standard_default,insure,0,0,0.06,0.6,0.72,0.64,77750,0.066,0.622,1,0.063,0.616,-0.003,0.005,0,0
default-worker-1050,firm-42,high_default,insure_or_oversteer,0,1,0.1,0.7,0.72,0.64,78350,0.066,0.622,1,0.1,0.7,0.034,0.066,0,1
default-worker-1051,firm-43,active_choice,accommodate,1,0,0.0,0.0,0.72,0.64,78950,0.066,0.622,1,0.068,0.606,0.001,0.008,0,0
default-worker-1052,firm-44,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.81,0.16,78100,0.098,0.73,1,0.095,0.728,-0.002,0.003,0,0
default-worker-1053,firm-45,standard_default,insure,0,1,0.06,0.6,0.81,0.16,78700,0.098,0.73,1,0.06,0.6,-0.038,0.084,1,0
default-worker-1054,firm-46,high_default,insure_or_oversteer,0,0,0.1,0.7,0.81,0.16,79300,0.098,0.73,1,0.1,0.717,0.002,0.007,0,0
default-worker-1055,firm-47,active_choice,accommodate,1,0,0.0,0.0,0.81,0.16,79900,0.098,0.73,1,0.096,0.732,-0.002,0.003,0,0
default-worker-1056,firm-00,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.18,0.24,79050,0.05,0.503,1,0.03,0.45,-0.02,0.041,1,0
default-worker-1057,firm-01,standard_default,insure,0,1,0.06,0.6,0.18,0.24,79650,0.05,0.503,1,0.06,0.6,0.01,0.045,0,0
default-worker-1058,firm-02,high_default,insure_or_oversteer,0,1,0.1,0.7,0.18,0.24,80250,0.05,0.503,1,0.1,0.7,0.05,0.122,0,0
default-worker-1059,firm-03,active_choice,accommodate,1,0,0.0,0.0,0.18,0.24,80850,0.05,0.503,1,0.051,0.484,0.001,0.008,0,0
