worker_id,event_year,affected,baseline_capacity,firm_accommodation_capacity,household_buffer,program_access,high_skill_job,flexible_job,severity,capacity_index,accommodation,benefit_receipt,job_mobility,employment,hours,earnings,consumption,welfare_index
worker_118,3,1,0.872,0.2,0.46,0.21,0,1,0.485,0.609,0,1,0.148,0.529,26.07,31.536,82.137,0.665
worker_118,4,1,0.872,0.2,0.46,0.21,0,1,0.52,0.592,0,1,0.168,0.51,25.44,30.192,81.311,0.651
worker_118,5,1,0.872,0.2,0.46,0.21,0,1,0.52,0.592,0,1,0.183,0.509,25.44,30.645,81.501,0.65
worker_119,-3,1,0.868,0.28,0.53,0.3,0,0,0.0,0.868,0,0,0.035,0.918,38.0,75.545,84.789,0.901
worker_119,-2,1,0.868,0.28,0.53,0.3,0,0,0.0,0.868,0,0,0.035,0.918,38.0,76.982,85.393,0.901
worker_119,-1,1,0.868,0.28,0.53,0.3,0,0,0.08,0.83,0,0,0.046,0.877,36.56,72.105,82.744,0.871
worker_119,0,1,0.868,0.28,0.53,0.3,0,0,0.4,0.676,0,0,0.151,0.711,30.8,50.132,72.971,0.751
worker_119,1,1,0.868,0.28,0.53,0.3,0,0,0.435,0.659,0,0,0.171,0.692,30.17,48.676,72.097,0.737
worker_119,2,1,0.868,0.28,0.53,0.3,0,0,0.47,0.612,0,1,0.191,0.494,24.14,28.26,81.259,0.674
worker_119,3,1,0.868,0.28,0.53,0.3,0,0,0.505,0.596,0,1,0.211,0.475,23.51,26.94,80.442,0.66
worker_119,4,1,0.868,0.28,0.53,0.3,0,0,0.54,0.579,0,1,0.231,0.456,22.88,25.616,79.624,0.646
worker_119,5,1,0.868,0.28,0.53,0.3,0,0,0.54,0.579,0,1,0.246,0.455,22.88,25.995,79.783,0.646
worker_120,-3,0,0.92,0.36,0.6,0.39,1,1,0.0,0.92,0,0,0.035,0.958,40.2,92.351,91.988,0.906
worker_120,-2,0,0.92,0.36,0.6,0.39,1,1,0.0,0.92,0,0,0.035,0.958,40.2,94.02,92.689,0.906
worker_120,-1,0,0.92,0.36,0.6,0.39,1,1,0.0,0.92,0,0,0.035,0.958,40.2,95.689,93.39,0.906
worker_120,0,0,0.92,0.36,0.6,0.39,1,1,0.0,0.92,0,0,0.035,0.958,40.2,97.358,96.19,0.906
worker_120,1,0,0.92,0.36,0.6,0.39,1,1,0.0,0.92,0,0,0.05,0.957,40.2,98.934,96.852,0.906
worker_120,2,0,0.92,0.36,0.6,0.39,1,1,0.0,0.92,0,0,0.065,0.956,40.2,100.507,97.513,0.905
worker_120,3,0,0.92,0.36,0.6,0.39,1,1,0.0,0.92,0,0,0.08,0.955,40.2,102.077,98.172,0.904
worker_120,4,0,0.92,0.36,0.6,0.39,1,1,0.0,0.92,0,0,0.095,0.954,40.2,103.643,98.83,0.903
worker_120,5,0,0.92,0.36,0.6,0.39,1,1,0.0,0.92,0,0,0.11,0.953,40.2,105.207,99.487,0.903
worker_121,-3,1,0.916,0.44,0.18,0.48,1,0,0.0,0.916,0,0,0.035,0.918,38.0,87.766,89.222,0.873
worker_121,-2,1,0.916,0.44,0.18,0.48,1,0,0.0,0.916,0,0,0.035,0.918,38.0,89.352,89.888,0.873
worker_121,-1,1,0.916,0.44,0.18,0.48,1,0,0.08,0.878,0,0,0.046,0.877,36.56,83.615,86.878,0.843
worker_121,0,1,0.916,0.44,0.18,0.48,1,0,0.36,0.743,0,0,0.145,0.731,31.52,61.143,75.97,0.738
worker_121,1,1,0.916,0.44,0.18,0.48,1,0,0.395,0.726,0,0,0.165,0.713,30.89,59.39,74.971,0.724
worker_121,2,1,0.916,0.44,0.18,0.48,1,0,0.43,0.68,0,1,0.185,0.514,24.86,35.05,82.486,0.66
worker_121,3,1,0.916,0.44,0.18,0.48,1,0,0.465,0.663,0,1,0.205,0.495,24.23,33.465,81.558,0.647
worker_121,4,1,0.916,0.44,0.18,0.48,1,0,0.5,0.646,0,1,0.225,0.477,23.6,31.875,80.628,0.633
worker_121,5,1,0.916,0.44,0.18,0.48,1,0,0.5,0.646,0,1,0.24,0.476,23.6,32.326,80.817,0.632
worker_122,-3,1,0.912,0.52,0.25,0.57,0,1,0.0,0.912,0,0,0.035,0.958,40.2,96.343,92.964,0.878
worker_122,-2,1,0.912,0.52,0.25,0.57,0,1,0.0,0.912,0,0,0.035,0.958,40.2,98.176,93.734,0.878
worker_122,-1,1,0.912,0.52,0.25,0.57,0,1,0.08,0.874,0,0,0.046,0.917,38.76,92.333,90.68,0.849
worker_122,0,1,0.912,0.52,0.25,0.57,0,1,0.38,0.73,0,0,0.088,0.765,33.36,67.469,78.862,0.739
worker_122,1,1,0.912,0.52,0.25,0.57,0,1,0.415,0.793,1,0,0.068,0.858,36.33,83.964,85.527,0.817
worker_122,2,1,0.912,0.52,0.25,0.57,0,1,0.45,0.746,1,1,0.088,0.66,30.3,54.77,91.003,0.754
worker_122,3,1,0.912,0.52,0.25,0.57,0,1,0.485,0.729,1,1,0.108,0.641,29.67,53.017,90.005,0.74
worker_122,4,1,0.912,0.52,0.25,0.57,0,1,0.52,0.712,1,1,0.128,0.622,29.04,51.238,88.995,0.726
worker_122,5,1,0.912,0.52,0.25,0.57,0,1,0.52,0.712,1,1,0.143,0.621,29.04,52.023,89.325,0.726
worker_123,-3,0,0.908,0.6,0.32,0.12,0,0,0.0,0.908,0,0,0.035,0.918,38.0,91.175,90.934,0.884
worker_123,-2,0,0.908,0.6,0.32,0.12,0,0,0.0,0.908,0,0,0.035,0.918,38.0,92.91,91.662,0.884
worker_123,-1,0,0.908,0.6,0.32,0.12,0,0,0.0,0.908,0,0,0.035,0.918,38.0,94.645,92.391,0.884
worker_123,0,0,0.908,0.6,0.32,0.12,0,0,0.0,0.908,0,0,0.095,0.914,38.0,96.002,94.081,0.881
worker_123,1,0,0.908,0.6,0.32,0.12,0,0,0.0,0.908,0,0,0.11,0.913,38.0,97.633,94.766,0.88
worker_123,2,0,0.908,0.6,0.32,0.12,0,0,0.0,0.908,0,0,0.125,0.913,38.0,99.262,95.45,0.879
worker_123,3,0,0.908,0.6,0.32,0.12,0,0,0.0,0.908,0,0,0.14,0.912,38.0,100.887,96.132,0.879
worker_123,4,0,0.908,0.6,0.32,0.12,0,0,0.0,0.908,0,0,0.155,0.911,38.0,102.508,96.814,0.878
worker_123,5,0,0.908,0.6,0.32,0.12,0,0,0.0,0.908,0,0,0.17,0.91,38.0,104.127,97.493,0.877
worker_124,-3,1,0.904,0.68,0.39,0.21,0,1,0.0,0.904,0,0,0.035,0.958,40.2,104.971,96.868,0.889
worker_124,-2,1,0.904,0.68,0.39,0.21,0,1,0.0,0.904,0,0,0.035,0.958,40.2,106.968,97.707,0.889
worker_124,-1,1,0.904,0.68,0.39,0.21,0,1,0.08,0.866,0,0,0.046,0.917,38.76,100.601,94.432,0.86
worker_124,0,1,0.904,0.68,0.39,0.21,0,1,0.34,0.741,0,0,0.083,0.785,34.08,77.095,83.975,0.765
worker_124,1,1,0.904,0.68,0.39,0.21,0,1,0.375,0.804,1,0,0.062,0.879,37.05,95.506,91.445,0.843
worker_124,2,1,0.904,0.68,0.39,0.21,0,1,0.41,0.787,1,0,0.082,0.86,36.42,93.51,90.344,0.829
worker_124,3,1,0.904,0.68,0.39,0.21,0,1,0.445,0.77,1,0,0.102,0.841,35.79,91.457,89.219,0.816
worker_124,4,1,0.904,0.68,0.39,0.21,0,1,0.48,0.754,1,0,0.122,0.823,35.16,89.351,88.072,0.802
worker_124,5,1,0.904,0.68,0.39,0.21,0,1,0.48,0.754,1,0,0.137,0.822,35.16,90.752,88.661,0.802
worker_125,-3,1,0.86,0.76,0.46,0.3,1,0,0.0,0.86,0,0,0.035,0.918,38.0,104.222,96.693,0.895
worker_125,-2,1,0.86,0.76,0.46,0.3,1,0,0.0,0.86,0,0,0.035,0.918,38.0,106.106,97.484,0.895
worker_125,-1,1,0.86,0.76,0.46,0.3,1,0,0.08,0.822,0,0,0.046,0.877,36.56,99.293,94.023,0.866
worker_125,0,1,0.86,0.76,0.46,0.3,1,0,0.36,0.687,0,0,0.145,0.731,31.52,72.607,82.325,0.76
worker_125,1,1,0.86,0.76,0.46,0.3,1,0,0.395,0.75,1,0,0.125,0.825,34.49,91.165,89.857,0.838
worker_125,2,1,0.86,0.76,0.46,0.3,1,0,0.43,0.734,1,0,0.145,0.806,33.86,88.946,88.662,0.825
worker_125,3,1,0.86,0.76,0.46,0.3,1,0,0.465,0.717,1,0,0.165,0.788,33.23,86.681,87.448,0.811
worker_125,4,1,0.86,0.76,0.46,0.3,1,0,0.5,0.67,1,1,0.185,0.589,27.2,53.917,91.425,0.748
worker_125,5,1,0.86,0.76,0.46,0.3,1,0,0.5,0.67,1,1,0.2,0.588,27.2,54.698,91.753,0.747
worker_126,-3,0,0.856,0.2,0.53,0.39,1,1,0.0,0.856,0,0,0.035,0.958,40.2,78.726,86.125,0.901
worker_126,-2,0,0.856,0.2,0.53,0.39,1,1,0.0,0.856,0,0,0.035,0.958,40.2,80.148,86.722,0.901
worker_126,-1,0,0.856,0.2,0.53,0.39,1,1,0.0,0.856,0,0,0.035,0.958,40.2,81.571,87.32,0.901
worker_126,0,0,0.856,0.2,0.53,0.39,1,1,0.0,0.856,0,0,0.035,0.958,40.2,82.994,89.772,0.901
worker_126,1,0,0.856,0.2,0.53,0.39,1,1,0.0,0.856,0,0,0.05,0.957,40.2,84.337,90.337,0.9
worker_126,2,0,0.856,0.2,0.53,0.39,1,1,0.0,0.856,0,0,0.065,0.956,40.2,85.678,90.9,0.899
worker_126,3,0,0.856,0.2,0.53,0.39,1,1,0.0,0.856,0,0,0.08,0.955,40.2,87.016,91.462,0.898
worker_126,4,0,0.856,0.2,0.53,0.39,1,1,0.0,0.856,0,0,0.095,0.954,40.2,88.352,92.023,0.898
worker_126,5,0,0.856,0.2,0.53,0.39,1,1,0.0,0.856,0,0,0.11,0.953,40.2,89.684,92.582,0.897
worker_127,-3,1,0.852,0.28,0.6,0.48,0,0,0.0,0.852,0,0,0.035,0.918,38.0,71.638,83.288,0.906
worker_127,-2,1,0.852,0.28,0.6,0.48,0,0,0.0,0.852,0,0,0.035,0.918,38.0,73.001,83.86,0.906
worker_127,-1,1,0.852,0.28,0.6,0.48,0,0,0.08,0.814,0,0,0.046,0.877,36.56,68.375,81.318,0.877
worker_127,0,1,0.852,0.28,0.6,0.48,0,0,0.4,0.66,0,0,0.151,0.711,30.8,47.539,72.267,0.756
worker_127,1,1,0.852,0.28,0.6,0.48,0,0,0.435,0.643,0,0,0.171,0.692,30.17,46.159,71.424,0.743
worker_127,2,1,0.852,0.28,0.6,0.48,0,0,0.47,0.596,0,1,0.191,0.494,24.14,26.798,81.03,0.679
worker_127,3,1,0.852,0.28,0.6,0.48,0,0,0.505,0.58,0,1,0.211,0.475,23.51,25.546,80.242,0.666
worker_127,4,1,0.852,0.28,0.6,0.48,0,0,0.54,0.563,0,1,0.231,0.456,22.88,24.291,79.452,0.652
worker_127,5,1,0.852,0.28,0.6,0.48,0,0,0.54,0.563,0,1,0.246,0.455,22.88,24.65,79.603,0.651
worker_128,-3,1,0.944,0.36,0.18,0.57,0,1,0.0,0.944,0,0,0.035,0.958,40.2,83.401,87.389,0.873
worker_128,-2,1,0.944,0.36,0.18,0.57,0,1,0.0,0.944,0,0,0.035,0.958,40.2,84.988,88.055,0.873
worker_128,-1,1,0.944,0.36,0.18,0.57,0,1,0.08,0.906,0,0,0.046,0.917,38.76,79.93,85.33,0.843
worker_128,0,1,0.944,0.36,0.18,0.57,0,1,0.34,0.781,0,0,0.083,0.785,34.08,61.253,76.166,0.748
worker_128,1,1,0.944,0.36,0.18,0.57,0,1,0.375,0.764,0,0,0.103,0.766,33.45,59.746,75.271,0.734
worker_128,2,1,0.944,0.36,0.18,0.57,0,1,0.41,0.717,0,1,0.122,0.568,27.42,36.919,83.421,0.671
worker_128,3,1,0.944,0.36,0.18,0.57,0,1,0.445,0.7,0,1,0.142,0.549,26.79,35.489,82.558,0.657
worker_128,4,1,0.944,0.36,0.18,0.57,0,1,0.48,0.684,0,1,0.162,0.53,26.16,34.046,81.689,0.643
worker_128,5,1,0.944,0.36,0.18,0.57,0,1,0.48,0.684,0,1,0.177,0.529,26.16,34.559,81.905,0.643
worker_129,-3,0,0.94,0.44,0.25,0.12,0,0,0.0,0.94,0,0,0.035,0.918,38.0,79.453,85.87,0.878
worker_129,-2,0,0.94,0.44,0.25,0.12,0,0,0.0,0.94,0,0,0.035,0.918,38.0,80.964,86.505,0.878
worker_129,-1,0,0.94,0.44,0.25,0.12,0,0,0.0,0.94,0,0,0.035,0.918,38.0,82.476,87.14,0.878
worker_129,0,0,0.94,0.44,0.25,0.12,0,0,0.0,0.94,0,0,0.095,0.914,38.0,83.658,88.512,0.875
worker_129,1,0,0.94,0.44,0.25,0.12,0,0,0.0,0.94,0,0,0.11,0.913,38.0,85.08,89.109,0.875
worker_129,2,0,0.94,0.44,0.25,0.12,0,0,0.0,0.94,0,0,0.125,0.913,38.0,86.5,89.705,0.874
worker_129,3,0,0.94,0.44,0.25,0.12,0,0,0.0,0.94,0,0,0.14,0.912,38.0,87.916,90.3,0.873
worker_129,4,0,0.94,0.44,0.25,0.12,0,0,0.0,0.94,0,0,0.155,0.911,38.0,89.329,90.893,0.872
worker_129,5,0,0.94,0.44,0.25,0.12,0,0,0.0,0.94,0,0,0.17,0.91,38.0,90.739,91.485,0.872
worker_130,-3,1,0.896,0.52,0.32,0.21,1,1,0.0,0.896,0,0,0.035,0.958,40.2,96.893,93.335,0.884
worker_130,-2,1,0.896,0.52,0.32,0.21,1,1,0.0,0.896,0,0,0.035,0.958,40.2,98.644,94.071,0.884
worker_130,-1,1,0.896,0.52,0.32,0.21,1,1,0.08,0.858,0,0,0.046,0.917,38.76,92.689,90.969,0.854
worker_130,0,1,0.896,0.52,0.32,0.21,1,1,0.38,0.714,0,0,0.088,0.765,33.36,67.67,79.332,0.744
worker_130,1,1,0.896,0.52,0.32,0.21,1,1,0.415,0.777,1,0,0.068,0.858,36.33,84.144,85.988,0.823
worker_130,2,1,0.896,0.52,0.32,0.21,1,1,0.45,0.76,1,0,0.088,0.84,35.7,82.247,84.929,0.809
worker_130,3,1,0.896,0.52,0.32,0.21,1,1,0.485,0.743,1,0,0.108,0.821,35.07,80.306,83.851,0.796
worker_130,4,1,0.896,0.52,0.32,0.21,1,1,0.52,0.726,1,0,0.128,0.802,34.44,78.325,82.756,0.782
worker_130,5,1,0.896,0.52,0.32,0.21,1,1,0.52,0.726,1,0,0.143,0.801,34.44,79.492,83.247,0.781
worker_131,-3,1,0.892,0.6,0.39,0.3,1,0,0.0,0.892,0,0,0.035,0.918,38.0,91.88,91.37,0.889
worker_131,-2,1,0.892,0.6,0.39,0.3,1,0,0.0,0.892,0,0,0.035,0.918,38.0,93.54,92.067,0.889
worker_131,-1,1,0.892,0.6,0.39,0.3,1,0,0.08,0.854,0,0,0.046,0.877,36.56,87.535,88.945,0.86
worker_131,0,1,0.892,0.6,0.39,0.3,1,0,0.4,0.7,0,0,0.151,0.711,30.8,60.807,76.684,0.74
worker_131,1,1,0.892,0.6,0.39,0.3,1,0,0.435,0.763,1,0,0.131,0.805,33.77,76.752,83.118,0.818
worker_131,2,1,0.892,0.6,0.39,0.3,1,0,0.47,0.746,1,0,0.151,0.786,33.14,74.81,82.04,0.804
worker_131,3,1,0.892,0.6,0.39,0.3,1,0,0.505,0.7,1,1,0.171,0.587,27.11,46.485,87.881,0.741
worker_131,4,1,0.892,0.6,0.39,0.3,1,0,0.54,0.683,1,1,0.191,0.569,26.48,44.676,86.859,0.727
worker_131,5,1,0.892,0.6,0.39,0.3,1,0,0.54,0.683,1,1,0.206,0.568,26.48,45.321,87.13,0.727
worker_132,-3,0,0.888,0.68,0.46,0.39,0,1,0.0,0.888,0,0,0.035,0.958,40.2,100.657,95.196,0.895
worker_132,-2,0,0.888,0.68,0.46,0.39,0,1,0.0,0.888,0,0,0.035,0.958,40.2,102.572,96.0,0.895
worker_132,-1,0,0.888,0.68,0.46,0.39,0,1,0.0,0.888,0,0,0.035,0.958,40.2,104.487,96.805,0.895
worker_132,0,0,0.888,0.68,0.46,0.39,0,1,0.0,0.888,0,0,0.035,0.958,40.2,106.403,99.219,0.895
worker_132,1,0,0.888,0.68,0.46,0.39,0,1,0.0,0.888,0,0,0.05,0.957,40.2,108.216,99.981,0.894
worker_132,2,0,0.888,0.68,0.46,0.39,0,1,0.0,0.888,0,0,0.065,0.956,40.2,110.026,100.741,0.894
worker_132,3,0,0.888,0.68,0.46,0.39,0,1,0.0,0.888,0,0,0.08,0.955,40.2,111.832,101.5,0.893
worker_132,4,0,0.888,0.68,0.46,0.39,0,1,0.0,0.888,0,0,0.095,0.954,40.2,113.635,102.257,0.892
worker_132,5,0,0.888,0.68,0.46,0.39,0,1,0.0,0.888,0,0,0.11,0.953,40.2,115.434,103.012,0.891
worker_133,-3,1,0.884,0.76,0.53,0.48,0,0,0.0,0.884,0,0,0.035,0.918,38.0,95.083,92.995,0.901
worker_133,-2,1,0.884,0.76,0.53,0.48,0,0,0.0,0.884,0,0,0.035,0.918,38.0,96.892,93.755,0.901
worker_133,-1,1,0.884,0.76,0.53,0.48,0,0,0.08,0.846,0,0,0.046,0.877,36.56,90.753,90.576,0.871
worker_133,0,1,0.884,0.76,0.53,0.48,0,0,0.36,0.711,0,0,0.145,0.731,31.52,66.42,80.111,0.766
worker_133,1,1,0.884,0.76,0.53,0.48,0,0,0.395,0.774,1,0,0.125,0.825,34.49,83.467,87.009,0.844
worker_133,2,1,0.884,0.76,0.53,0.48,0,0,0.43,0.728,1,1,0.145,0.626,28.46,53.211,92.039,0.78
worker_133,3,1,0.884,0.76,0.53,0.48,0,0,0.465,0.711,1,1,0.165,0.608,27.83,51.357,90.997,0.767
worker_133,4,1,0.884,0.76,0.53,0.48,0,0,0.5,0.694,1,1,0.185,0.589,27.2,49.481,89.947,0.753
worker_133,5,1,0.884,0.76,0.53,0.48,0,0,0.5,0.694,1,1,0.2,0.588,27.2,50.235,90.264,0.752
worker_134,-3,1,0.88,0.2,0.6,0.57,0,1,0.0,0.88,0,0,0.035,0.958,40.2,109.285,99.099,0.906
worker_134,-2,1,0.88,0.2,0.6,0.57,0,1,0.0,0.88,0,0,0.035,0.958,40.2,111.364,99.973,0.906
worker_134,-1,1,0.88,0.2,0.6,0.57,0,1,0.08,0.842,0,0,0.046,0.917,38.76,104.735,96.589,0.877
worker_134,0,1,0.88,0.2,0.6,0.57,0,1,0.38,0.698,0,0,0.088,0.765,33.36,76.532,84.593,0.767
worker_134,1,1,0.88,0.2,0.6,0.57,0,1,0.415,0.681,0,0,0.108,0.746,32.73,74.57,83.507,0.753
worker_134,2,1,0.88,0.2,0.6,0.57,0,1,0.45,0.634,0,1,0.128,0.547,26.7,45.419,89.001,0.69
worker_134,3,1,0.88,0.2,0.6,0.57,0,1,0.485,0.617,0,1,0.148,0.529,26.07,43.576,87.965,0.676
worker_134,4,1,0.88,0.2,0.6,0.57,0,1,0.52,0.6,0,1,0.168,0.51,25.44,41.72,86.922,0.662
worker_134,5,1,0.88,0.2,0.6,0.57,0,1,0.52,0.6,0,1,0.183,0.509,25.44,42.346,87.185,0.662
worker_135,-3,0,0.836,0.28,0.18,0.12,1,0,0.0,0.836,0,0,0.035,0.918,38.0,71.31,82.31,0.873
worker_135,-2,0,0.836,0.28,0.18,0.12,1,0,0.0,0.836,0,0,0.035,0.918,38.0,72.599,82.851,0.873
worker_135,-1,0,0.836,0.28,0.18,0.12,1,0,0.0,0.836,0,0,0.035,0.918,38.0,73.887,83.393,0.873
worker_135,0,0,0.836,0.28,0.18,0.12,1,0,0.0,0.836,0,0,0.095,0.914,38.0,74.881,84.44,0.87
worker_135,1,0,0.836,0.28,0.18,0.12,1,0,0.0,0.836,0,0,0.11,0.913,38.0,76.09,84.948,0.869
worker_135,2,0,0.836,0.28,0.18,0.12,1,0,0.0,0.836,0,0,0.125,0.913,38.0,77.296,85.454,0.868
worker_135,3,0,0.836,0.28,0.18,0.12,1,0,0.0,0.836,0,0,0.14,0.912,38.0,78.5,85.96,0.867
worker_135,4,0,0.836,0.28,0.18,0.12,1,0,0.0,0.836,0,0,0.155,0.911,38.0,79.701,86.464,0.867
worker_135,5,0,0.836,0.28,0.18,0.12,1,0,0.0,0.836,0,0,0.17,0.91,38.0,80.899,86.968,0.866
worker_136,-3,1,0.928,0.36,0.25,0.21,1,1,0.0,0.928,0,0,0.035,0.958,40.2,83.268,87.472,0.878
worker_136,-2,1,0.928,0.36,0.25,0.21,1,1,0.0,0.928,0,0,0.035,0.958,40.2,84.772,88.104,0.878
worker_136,-1,1,0.928,0.36,0.25,0.21,1,1,0.08,0.89,0,0,0.046,0.917,38.76,79.655,85.355,0.849
worker_136,0,1,0.928,0.36,0.25,0.21,1,1,0.34,0.765,0,0,0.083,0.785,34.08,60.989,76.44,0.753
worker_136,1,1,0.928,0.36,0.25,0.21,1,1,0.375,0.828,1,0,0.062,0.879,37.05,75.491,82.269,0.832
worker_136,2,1,0.928,0.36,0.25,0.21,1,1,0.41,0.811,1,0,0.082,0.86,36.42,73.853,81.318,0.818
worker_136,3,1,0.928,0.36,0.25,0.21,1,1,0.445,0.794,1,0,0.102,0.841,35.79,72.175,80.351,0.805
worker_136,4,1,0.928,0.36,0.25,0.21,1,1,0.48,0.778,1,0,0.122,0.823,35.16,70.459,79.368,0.791
worker_136,5,1,0.928,0.36,0.25,0.21,1,1,0.48,0.778,1,0,0.137,0.822,35.16,71.511,79.81,0.79
worker_137,-3,1,0.924,0.44,0.32,0.3,0,0,0.0,0.924,0,0,0.035,0.918,38.0,75.545,84.369,0.884
worker_137,-2,1,0.924,0.44,0.32,0.3,0,0,0.0,0.924,0,0,0.035,0.918,38.0,76.982,84.973,0.884
worker_137,-1,1,0.924,0.44,0.32,0.3,0,0,0.08,0.886,0,0,0.046,0.877,36.56,72.105,82.324,0.854
worker_137,0,1,0.924,0.44,0.32,0.3,0,0,0.36,0.751,0,0,0.145,0.731,31.52,52.772,73.224,0.749
worker_137,1,1,0.924,0.44,0.32,0.3,0,0,0.395,0.734,0,0,0.165,0.713,30.89,51.302,72.344,0.735
worker_137,2,1,0.924,0.44,0.32,0.3,0,0,0.43,0.688,0,1,0.185,0.514,24.86,30.302,81.262,0.672
worker_137,3,1,0.924,0.44,0.32,0.3,0,0,0.465,0.671,0,1,0.205,0.495,24.23,28.954,80.433,0.658
worker_137,4,1,0.924,0.44,0.32,0.3,0,0,0.5,0.654,0,1,0.225,0.477,23.6,27.6,79.602,0.644
worker_137,5,1,0.924,0.44,0.32,0.3,0,0,0.5,0.654,0,1,0.24,0.476,23.6,28.01,79.774,0.644
worker_138,-3,0,0.92,0.52,0.39,0.39,0,1,0.0,0.92,0,0,0.035,0.958,40.2,87.715,89.62,0.889
worker_138,-2,0,0.92,0.52,0.39,0.39,0,1,0.0,0.92,0,0,0.035,0.958,40.2,89.384,90.321,0.889
worker_138,-1,0,0.92,0.52,0.39,0.39,0,1,0.0,0.92,0,0,0.035,0.958,40.2,91.053,91.022,0.889
worker_138,0,0,0.92,0.52,0.39,0.39,0,1,0.0,0.92,0,0,0.035,0.958,40.2,92.722,93.088,0.889
worker_138,1,0,0.92,0.52,0.39,0.39,0,1,0.0,0.92,0,0,0.05,0.957,40.2,94.303,93.752,0.889
worker_138,2,0,0.92,0.52,0.39,0.39,0,1,0.0,0.92,0,0,0.065,0.956,40.2,95.88,94.414,0.888
worker_138,3,0,0.92,0.52,0.39,0.39,0,1,0.0,0.92,0,0,0.08,0.955,40.2,97.454,95.076,0.887
worker_138,4,0,0.92,0.52,0.39,0.39,0,1,0.0,0.92,0,0,0.095,0.954,40.2,99.025,95.735,0.886
worker_138,5,0,0.92,0.52,0.39,0.39,0,1,0.0,0.92,0,0,0.11,0.953,40.2,100.592,96.394,0.886
worker_139,-3,1,0.916,0.6,0.46,0.48,0,0,0.0,0.916,0,0,0.035,0.918,38.0,83.36,87.931,0.895
worker_139,-2,1,0.916,0.6,0.46,0.48,0,0,0.0,0.916,0,0,0.035,0.918,38.0,84.946,88.597,0.895
worker_139,-1,1,0.916,0.6,0.46,0.48,0,0,0.08,0.878,0,0,0.046,0.877,36.56,79.564,85.737,0.866
worker_139,0,1,0.916,0.6,0.46,0.48,0,0,0.4,0.724,0,0,0.151,0.711,30.8,55.319,74.764,0.745
worker_139,1,1,0.916,0.6,0.46,0.48,0,0,0.435,0.707,0,0,0.171,0.692,30.17,53.712,73.827,0.732
worker_139,2,1,0.916,0.6,0.46,0.48,0,0,0.47,0.66,0,1,0.191,0.494,24.14,31.183,82.102,0.668
worker_139,3,1,0.916,0.6,0.46,0.48,0,0,0.505,0.644,0,1,0.211,0.475,23.51,29.727,81.228,0.654
worker_139,4,1,0.916,0.6,0.46,0.48,0,0,0.54,0.627,0,1,0.231,0.456,22.88,28.266,80.352,0.641
worker_139,5,1,0.916,0.6,0.46,0.48,0,0,0.54,0.627,0,1,0.246,0.455,22.88,28.684,80.527,0.64
worker_140,-3,1,0.872,0.68,0.53,0.57,1,1,0.0,0.872,0,0,0.035,0.958,40.2,101.435,95.663,0.901
worker_140,-2,1,0.872,0.68,0.53,0.57,1,1,0.0,0.872,0,0,0.035,0.958,40.2,103.268,96.433,0.901
worker_140,-1,1,0.872,0.68,0.53,0.57,1,1,0.08,0.834,0,0,0.046,0.917,38.76,97.034,93.214,0.871
worker_140,0,1,0.872,0.68,0.53,0.57,1,1,0.34,0.709,0,0,0.083,0.785,34.08,74.296,83.569,0.776
worker_140,1,1,0.872,0.68,0.53,0.57,1,1,0.375,0.772,1,0,0.062,0.879,37.05,91.962,90.726,0.854
worker_140,2,1,0.872,0.68,0.53,0.57,1,1,0.41,0.725,1,1,0.082,0.68,31.02,60.59,95.288,0.791
worker_140,3,1,0.872,0.68,0.53,0.57,1,1,0.445,0.708,1,1,0.102,0.661,30.39,58.684,94.225,0.777
worker_140,4,1,0.872,0.68,0.53,0.57,1,1,0.48,0.692,1,1,0.122,0.643,29.76,56.754,93.152,0.763
worker_140,5,1,0.872,0.68,0.53,0.57,1,1,0.48,0.692,1,1,0.137,0.642,29.76,57.584,93.5,0.763
worker_141,-3,0,0.868,0.76,0.6,0.12,1,0,0.0,0.868,0,0,0.035,0.918,38.0,95.994,93.517,0.906
worker_141,-2,0,0.868,0.76,0.6,0.12,1,0,0.0,0.868,0,0,0.035,0.918,38.0,97.729,94.246,0.906
worker_141,-1,0,0.868,0.76,0.6,0.12,1,0,0.0,0.868,0,0,0.035,0.918,38.0,99.464,94.975,0.906
worker_141,0,0,0.868,0.76,0.6,0.12,1,0,0.0,0.868,0,0,0.095,0.914,38.0,100.802,97.637,0.903
worker_141,1,0,0.868,0.76,0.6,0.12,1,0,0.0,0.868,0,0,0.11,0.913,38.0,102.429,98.32,0.903
worker_141,2,0,0.868,0.76,0.6,0.12,1,0,0.0,0.868,0,0,0.125,0.913,38.0,104.052,99.002,0.902
worker_141,3,0,0.868,0.76,0.6,0.12,1,0,0.0,0.868,0,0,0.14,0.912,38.0,105.673,99.683,0.901
worker_141,4,0,0.868,0.76,0.6,0.12,1,0,0.0,0.868,0,0,0.155,0.911,38.0,107.29,100.362,0.9
worker_141,5,0,0.868,0.76,0.6,0.12,1,0,0.0,0.868,0,0,0.17,0.91,38.0,108.903,101.039,0.9
worker_142,-3,1,0.864,0.2,0.18,0.21,0,1,0.0,0.864,0,0,0.035,0.958,40.2,104.971,96.448,0.873
worker_142,-2,1,0.864,0.2,0.18,0.21,0,1,0.0,0.864,0,0,0.035,0.958,40.2,106.968,97.287,0.873
