unit_id,period,mileage_state,replace,next_mileage_state,operating_cost,downtime_days,true_replacement_probability,synthetic_unit_quality
49,29,2,0,3,1.67823,0.21366,0.24084,0.18971
49,30,3,0,4,1.88312,0.1626,0.42956,0.18971
49,31,4,0,4,2.21342,0.34973,0.61173,0.18971
49,32,4,1,1,4.15245,0.63462,0.61173,0.18971
49,33,1,0,2,0.80441,0.1544,0.10035,0.18971
50,0,0,0,1,-0.00634,0.05973,0.01012,-0.43981
50,1,1,0,2,1.04752,0.24779,0.07832,-0.43981
50,2,2,0,4,1.69269,0.16818,0.21881,-0.43981
50,3,4,0,4,2.64403,0.5347,0.58969,-0.43981
50,4,4,1,0,4.27952,0.25188,0.58969,-0.43981
50,5,0,0,1,0.17234,0.0,0.01012,-0.43981
50,6,1,0,1,1.33211,0.05941,0.07832,-0.43981
50,7,1,0,2,0.76878,0.13821,0.07832,-0.43981
50,8,2,0,2,1.91608,0.12012,0.21881,-0.43981
50,9,2,0,3,1.34186,0.13548,0.21881,-0.43981
50,10,3,0,4,2.01923,0.45681,0.40752,-0.43981
50,11,4,0,5,2.22118,0.33385,0.58969,-0.43981
50,12,5,1,0,4.43528,0.38042,0.73143,-0.43981
50,13,0,0,1,0.39493,0.0,0.01012,-0.43981
50,14,1,0,3,1.26113,0.14454,0.07832,-0.43981
50,15,3,1,0,4.45785,0.16277,0.40752,-0.43981
50,16,0,0,1,0.17515,0.03827,0.01012,-0.43981
50,17,1,0,2,0.75867,0.14378,0.07832,-0.43981
50,18,2,0,3,1.55277,0.09767,0.21881,-0.43981
50,19,3,0,4,2.39987,0.20828,0.40752,-0.43981
50,20,4,1,1,4.09048,0.33725,0.58969,-0.43981
50,21,1,0,2,0.6862,0.05652,0.07832,-0.43981
50,22,2,0,4,1.71753,0.23004,0.21881,-0.43981
50,23,4,1,0,4.1336,0.28989,0.58969,-0.43981
50,24,0,0,2,0.47577,0.03344,0.01012,-0.43981
50,25,2,0,3,1.58387,0.15977,0.21881,-0.43981
50,26,3,0,3,2.43401,0.3411,0.40752,-0.43981
50,27,3,0,3,1.76864,0.15671,0.40752,-0.43981
50,28,3,0,5,1.96972,0.22301,0.40752,-0.43981
50,29,5,1,1,4.19474,0.20891,0.73143,-0.43981
50,30,1,0,2,0.63263,0.21719,0.07832,-0.43981
50,31,2,0,4,1.19638,0.13638,0.21881,-0.43981
50,32,4,1,0,4.23006,0.25955,0.58969,-0.43981
50,33,0,0,0,0.28843,0.05373,0.01012,-0.43981
51,0,3,1,1,4.54827,0.33537,0.41841,-0.12883
51,1,1,0,2,1.33178,0.06116,0.0892,-0.12883
51,2,2,0,3,1.48229,0.16842,0.2297,-0.12883
51,3,3,1,0,4.69315,0.3848,0.41841,-0.12883
51,4,0,0,2,0.63813,0.0118,0.021,-0.12883
51,5,2,0,3,1.41463,0.24532,0.2297,-0.12883
51,6,3,1,0,4.79276,0.32013,0.41841,-0.12883
51,7,0,0,1,0.3177,0.0,0.021,-0.12883
51,8,1,0,2,1.15653,0.15694,0.0892,-0.12883
51,9,2,0,3,1.83481,0.21079,0.2297,-0.12883
51,10,3,0,3,2.30876,0.27906,0.41841,-0.12883
51,11,3,0,4,1.85746,0.26866,0.41841,-0.12883
51,12,4,1,1,4.26476,0.38077,0.60058,-0.12883
51,13,1,0,3,1.04718,0.24147,0.0892,-0.12883
51,14,3,0,4,2.12933,0.26082,0.41841,-0.12883
51,15,4,1,0,4.53939,0.4947,0.60058,-0.12883
51,16,0,0,0,0.29913,0.09882,0.021,-0.12883
51,17,0,0,1,0.40528,0.0,0.021,-0.12883
51,18,1,0,3,1.36548,0.04666,0.0892,-0.12883
51,19,3,0,4,2.63008,0.27355,0.41841,-0.12883
51,20,4,1,0,4.45666,0.42715,0.60058,-0.12883
51,21,0,0,1,0.58147,0.08507,0.021,-0.12883
51,22,1,0,3,1.03062,0.15039,0.0892,-0.12883
51,23,3,0,4,2.22001,0.22361,0.41841,-0.12883
51,24,4,0,5,2.54121,0.23369,0.60058,-0.12883
51,25,5,1,1,4.48517,0.38359,0.74231,-0.12883
51,26,1,0,3,0.47168,0.20226,0.0892,-0.12883
51,27,3,0,3,2.09944,0.35647,0.41841,-0.12883
51,28,3,1,0,4.60665,0.49169,0.41841,-0.12883
51,29,0,0,1,0.45355,0.05689,0.021,-0.12883
51,30,1,0,2,1.14219,0.15328,0.0892,-0.12883
51,31,2,0,3,1.66506,0.2415,0.2297,-0.12883
51,32,3,1,1,4.41965,0.37153,0.41841,-0.12883
51,33,1,0,2,1.1782,0.2293,0.0892,-0.12883
52,0,2,0,2,1.61654,0.14914,0.2379,0.10548
52,1,2,0,3,1.557,0.19194,0.2379,0.10548
52,2,3,0,5,2.29383,0.27444,0.42661,0.10548
52,3,5,0,6,2.98788,0.44279,0.75051,0.10548
52,4,6,1,0,4.75096,0.49214,0.84767,0.10548
52,5,0,0,1,0.40106,0.07254,0.0292,0.10548
52,6,1,0,2,1.39023,0.19269,0.0974,0.10548
52,7,2,1,0,4.37543,0.46138,0.2379,0.10548
52,8,0,0,1,0.52351,0.0,0.0292,0.10548
52,9,1,0,1,0.86137,0.14157,0.0974,0.10548
52,10,1,0,2,1.14705,0.08848,0.0974,0.10548
52,11,2,0,3,1.74364,0.27925,0.2379,0.10548
52,12,3,0,4,2.29086,0.36344,0.42661,0.10548
52,13,4,0,5,2.75168,0.27743,0.60878,0.10548
52,14,5,1,1,4.37812,0.43813,0.75051,0.10548
52,15,1,0,2,0.91329,0.1204,0.0974,0.10548
52,16,2,1,0,4.10789,0.34496,0.2379,0.10548
52,17,0,0,1,0.60491,0.03713,0.0292,0.10548
52,18,1,0,2,1.22333,0.10666,0.0974,0.10548
52,19,2,0,4,1.2226,0.21772,0.2379,0.10548
52,20,4,0,5,2.38345,0.29358,0.60878,0.10548
52,21,5,1,0,4.47287,0.37043,0.75051,0.10548
52,22,0,0,0,0.25322,0.01461,0.0292,0.10548
52,23,0,0,1,0.36113,0.15577,0.0292,0.10548
52,24,1,0,2,1.38049,0.10463,0.0974,0.10548
52,25,2,0,4,1.8394,0.13006,0.2379,0.10548
52,26,4,0,4,2.49936,0.36797,0.60878,0.10548
52,27,4,0,5,2.46526,0.47713,0.60878,0.10548
52,28,5,1,1,4.34416,0.36122,0.75051,0.10548
52,29,1,0,1,0.57326,0.03179,0.0974,0.10548
52,30,1,0,2,1.23559,0.07778,0.0974,0.10548
52,31,2,0,2,1.39497,0.19884,0.2379,0.10548
52,32,2,0,4,1.89139,0.17508,0.2379,0.10548
52,33,4,0,5,2.6412,0.29552,0.60878,0.10548
53,0,0,0,1,0.34197,0.0,0.018,-0.21459
53,1,1,0,2,0.72676,0.16772,0.0862,-0.21459
53,2,2,0,3,1.35341,0.1857,0.22669,-0.21459
53,3,3,0,4,2.05325,0.27761,0.41541,-0.21459
53,4,4,0,6,2.76718,0.31006,0.59758,-0.21459
53,5,6,1,0,4.79303,0.55929,0.83647,-0.21459
53,6,0,0,2,0.40433,0.13529,0.018,-0.21459
53,7,2,0,3,1.97514,0.12855,0.22669,-0.21459
53,8,3,0,3,2.27316,0.31631,0.41541,-0.21459
53,9,3,1,1,4.45759,0.41825,0.41541,-0.21459
53,10,1,0,3,1.19685,0.00462,0.0862,-0.21459
53,11,3,0,4,2.30174,0.32943,0.41541,-0.21459
53,12,4,1,1,4.90126,0.40916,0.59758,-0.21459
53,13,1,0,3,0.60549,0.10629,0.0862,-0.21459
53,14,3,0,4,1.77816,0.23333,0.41541,-0.21459
53,15,4,1,0,4.38818,0.34057,0.59758,-0.21459
53,16,0,0,1,0.48756,0.12755,0.018,-0.21459
53,17,1,0,2,0.67263,0.01194,0.0862,-0.21459
53,18,2,0,4,1.06235,0.19468,0.22669,-0.21459
53,19,4,0,4,2.29753,0.4084,0.59758,-0.21459
53,20,4,0,4,2.83305,0.41493,0.59758,-0.21459
53,21,4,1,1,4.6797,0.26459,0.59758,-0.21459
53,22,1,0,2,0.83535,0.04565,0.0862,-0.21459
53,23,2,0,4,1.73363,0.18484,0.22669,-0.21459
53,24,4,0,5,2.37216,0.30834,0.59758,-0.21459
53,25,5,0,6,3.06948,0.41461,0.73931,-0.21459
53,26,6,1,0,4.4152,0.35458,0.83647,-0.21459
53,27,0,0,1,0.55616,0.0,0.018,-0.21459
53,28,1,0,1,0.87436,0.16342,0.0862,-0.21459
53,29,1,1,1,4.523,0.48422,0.0862,-0.21459
53,30,1,0,2,1.03261,0.1911,0.0862,-0.21459
53,31,2,0,3,1.32138,0.2653,0.22669,-0.21459
53,32,3,0,4,2.09154,0.36717,0.41541,-0.21459
53,33,4,1,0,4.43869,0.22332,0.59758,-0.21459
54,0,0,0,0,0.33911,0.03411,0.02877,0.09296
54,1,0,0,1,0.2035,0.10145,0.02877,0.09296
54,2,1,0,2,1.18165,0.09882,0.09696,0.09296
54,3,2,0,3,1.32521,0.18437,0.23746,0.09296
54,4,3,1,0,4.65039,0.29687,0.42617,0.09296
54,5,0,0,2,0.65295,0.05329,0.02877,0.09296
54,6,2,1,0,3.91936,0.38815,0.23746,0.09296
54,7,0,0,1,0.65184,0.11226,0.02877,0.09296
54,8,1,0,3,1.13816,0.11718,0.09696,0.09296
54,9,3,0,4,2.31366,0.32333,0.42617,0.09296
54,10,4,0,5,2.99807,0.4703,0.60834,0.09296
54,11,5,0,7,3.4559,0.42393,0.75007,0.09296
54,12,7,1,0,4.44088,0.30047,0.9089,0.09296
54,13,0,0,1,0.7255,0.0,0.02877,0.09296
54,14,1,0,1,1.38313,0.16404,0.09696,0.09296
54,15,1,0,2,0.95935,0.05683,0.09696,0.09296
54,16,2,0,3,1.35048,0.2551,0.23746,0.09296
54,17,3,0,5,2.36595,0.31737,0.42617,0.09296
54,18,5,1,0,4.41115,0.28579,0.75007,0.09296
54,19,0,0,1,0.59998,0.12974,0.02877,0.09296
54,20,1,1,1,4.57405,0.65527,0.09696,0.09296
54,21,1,0,3,0.88492,0.14404,0.09696,0.09296
54,22,3,0,3,2.26848,0.343,0.42617,0.09296
54,23,3,1,0,4.26692,0.31014,0.42617,0.09296
54,24,0,0,1,0.44589,0.08087,0.02877,0.09296
54,25,1,0,3,0.86975,0.05515,0.09696,0.09296
54,26,3,1,0,4.11339,0.66942,0.42617,0.09296
54,27,0,0,1,0.27336,0.03902,0.02877,0.09296
54,28,1,0,2,1.31755,0.11652,0.09696,0.09296
54,29,2,1,0,4.3744,0.48548,0.23746,0.09296
54,30,0,0,1,0.41092,0.04453,0.02877,0.09296
54,31,1,0,1,0.89156,0.1555,0.09696,0.09296
54,32,1,0,2,1.02773,0.14539,0.09696,0.09296
54,33,2,0,4,1.54744,0.10013,0.23746,0.09296
55,0,1,0,2,1.05346,0.08394,0.09799,0.12217
55,1,2,0,3,1.69814,0.22693,0.23848,0.12217
55,2,3,0,5,2.21054,0.35957,0.42719,0.12217
55,3,5,0,6,3.11175,0.51945,0.7511,0.12217
55,4,6,1,0,4.48255,0.27791,0.84826,0.12217
55,5,0,0,2,0.91145,0.05679,0.02979,0.12217
55,6,2,0,3,1.43993,0.23861,0.23848,0.12217
55,7,3,1,1,4.05652,0.22104,0.42719,0.12217
55,8,1,0,1,1.18601,0.12103,0.09799,0.12217
55,9,1,0,2,0.84124,0.0979,0.09799,0.12217
55,10,2,0,3,1.51407,0.24898,0.23848,0.12217
55,11,3,1,1,4.71197,0.23109,0.42719,0.12217
55,12,1,0,2,1.12892,0.00828,0.09799,0.12217
55,13,2,0,3,1.79426,0.23497,0.23848,0.12217
55,14,3,0,4,1.59247,0.36235,0.42719,0.12217
55,15,4,1,0,4.99279,0.34261,0.60936,0.12217
55,16,0,0,1,0.34716,0.06876,0.02979,0.12217
55,17,1,1,2,4.6644,0.13109,0.09799,0.12217
55,18,2,1,0,4.53769,0.19711,0.23848,0.12217
55,19,0,0,2,0.58339,0.05057,0.02979,0.12217
55,20,2,0,4,1.32246,0.12789,0.23848,0.12217
55,21,4,0,5,2.28931,0.37591,0.60936,0.12217
55,22,5,1,0,4.35659,0.38187,0.7511,0.12217
55,23,0,0,1,0.59886,0.10311,0.02979,0.12217
55,24,1,0,2,1.24896,0.14173,0.09799,0.12217
55,25,2,0,2,1.65612,0.19159,0.23848,0.12217
55,26,2,0,3,1.55614,0.18152,0.23848,0.12217
55,27,3,0,4,1.97324,0.269,0.42719,0.12217
55,28,4,1,0,4.01736,0.25222,0.60936,0.12217
55,29,0,0,0,0.32001,0.0,0.02979,0.12217
55,30,0,0,1,0.18899,0.02709,0.02979,0.12217
55,31,1,0,2,0.919,0.15057,0.09799,0.12217
55,32,2,0,3,1.69568,0.31324,0.23848,0.12217
55,33,3,1,0,4.38418,0.27386,0.42719,0.12217
56,0,3,0,4,2.40898,0.2242,0.42098,-0.05524
56,1,4,1,0,4.24075,0.46537,0.60315,-0.05524
56,2,0,0,1,-0.06159,0.11002,0.02358,-0.05524
56,3,1,1,0,4.40666,0.35091,0.09178,-0.05524
56,4,0,0,1,0.48567,0.0,0.02358,-0.05524
56,5,1,0,3,0.58575,0.11552,0.09178,-0.05524
56,6,3,1,2,4.4373,0.28438,0.42098,-0.05524
56,7,2,0,3,1.46941,0.25644,0.23227,-0.05524
56,8,3,0,4,1.6647,0.2586,0.42098,-0.05524
56,9,4,1,1,4.36401,0.3516,0.60315,-0.05524
56,10,1,0,2,0.6862,0.03437,0.09178,-0.05524
56,11,2,0,3,1.41341,0.11052,0.23227,-0.05524
56,12,3,0,4,1.50108,0.26606,0.42098,-0.05524
56,13,4,1,0,4.38765,0.28602,0.60315,-0.05524
56,14,0,0,0,0.38498,0.0,0.02358,-0.05524
56,15,0,0,0,0.5074,0.13344,0.02358,-0.05524
56,16,0,0,1,0.43132,0.10887,0.02358,-0.05524
56,17,1,0,2,0.73995,0.20821,0.09178,-0.05524
56,18,2,0,4,1.48884,0.20681,0.23227,-0.05524
56,19,4,1,1,4.22022,0.37232,0.60315,-0.05524
56,20,1,1,1,4.59913,0.44008,0.09178,-0.05524
56,21,1,0,2,0.61973,0.17786,0.09178,-0.05524
56,22,2,0,4,1.35266,0.28625,0.23227,-0.05524
56,23,4,0,5,2.63055,0.37769,0.60315,-0.05524
56,24,5,1,0,4.31449,0.31702,0.74489,-0.05524
56,25,0,0,2,0.05997,0.07979,0.02358,-0.05524
56,26,2,0,3,1.67604,0.2344,0.23227,-0.05524
56,27,3,1,0,4.24799,0.34413,0.42098,-0.05524
56,28,0,0,1,0.45674,0.06319,0.02358,-0.05524
56,29,1,0,3,1.08302,0.13935,0.09178,-0.05524
56,30,3,0,3,1.95013,0.25728,0.42098,-0.05524
56,31,3,0,4,1.84889,0.33991,0.42098,-0.05524
56,32,4,1,0,4.20507,0.19014,0.60315,-0.05524
56,33,0,0,0,0.22197,0.09289,0.02358,-0.05524
57,0,0,1,0,4.23966,0.30749,0.03207,0.18741
57,1,0,0,2,0.27787,0.0427,0.03207,0.18741
57,2,2,0,2,1.53861,0.18735,0.24076,0.18741
57,3,2,0,3,1.26258,0.22719,0.24076,0.18741
57,4,3,1,0,4.62848,0.23003,0.42948,0.18741
57,5,0,0,1,0.30174,0.12036,0.03207,0.18741
57,6,1,1,1,4.65421,0.18606,0.10027,0.18741
57,7,1,0,2,1.10985,0.15618,0.10027,0.18741
57,8,2,0,4,1.17046,0.28279,0.24076,0.18741
57,9,4,0,4,2.38338,0.34706,0.61165,0.18741
57,10,4,1,0,4.04145,0.39324,0.61165,0.18741
57,11,0,0,2,0.49779,0.01643,0.03207,0.18741
57,12,2,0,3,1.88759,0.14657,0.24076,0.18741
57,13,3,0,4,2.28717,0.29295,0.42948,0.18741
57,14,4,0,5,2.96194,0.29569,0.61165,0.18741
57,15,5,1,0,4.61022,0.23629,0.75338,0.18741
57,16,0,0,1,0.2238,0.08807,0.03207,0.18741
57,17,1,1,1,4.3519,0.37707,0.10027,0.18741
57,18,1,0,1,0.65245,0.12102,0.10027,0.18741
57,19,1,0,3,1.03804,0.18842,0.10027,0.18741
57,20,3,0,5,2.32878,0.37912,0.42948,0.18741
57,21,5,0,7,3.23895,0.56299,0.75338,0.18741
57,22,7,1,0,4.36152,0.20313,0.91221,0.18741
57,23,0,0,1,0.40704,0.07857,0.03207,0.18741
57,24,1,0,3,1.0076,0.20391,0.10027,0.18741
57,25,3,0,4,2.41902,0.20856,0.42948,0.18741
57,26,4,1,0,4.18602,0.32197,0.61165,0.18741
57,27,0,0,2,0.32147,0.15688,0.03207,0.18741
57,28,2,1,0,4.69836,0.25413,0.24076,0.18741
57,29,0,0,1,0.28804,0.00812,0.03207,0.18741
57,30,1,0,2,0.98995,0.08299,0.10027,0.18741
57,31,2,0,3,1.76976,0.24083,0.24076,0.18741
57,32,3,0,4,2.10163,0.25291,0.42948,0.18741
57,33,4,1,1,4.24956,0.2332,0.61165,0.18741
58,0,0,0,1,0.284,0.11365,0.02259,-0.08345
58,1,1,0,2,1.1811,0.17437,0.09079,-0.08345
58,2,2,0,3,1.33809,0.18881,0.23128,-0.08345
58,3,3,0,4,2.35225,0.23827,0.42,-0.08345
58,4,4,1,0,4.63397,0.52514,0.60217,-0.08345
58,5,0,0,2,0.57494,0.04523,0.02259,-0.08345
58,6,2,0,3,1.2628,0.26386,0.23128,-0.08345
58,7,3,1,1,3.77069,0.40178,0.42,-0.08345
58,8,1,0,1,1.14644,0.22443,0.09079,-0.08345
58,9,1,1,0,4.50479,0.18327,0.09079,-0.08345
58,10,0,0,2,0.33105,0.05125,0.02259,-0.08345
58,11,2,1,0,4.45441,0.2236,0.23128,-0.08345
58,12,0,0,1,0.11722,0.0,0.02259,-0.08345
58,13,1,0,1,1.30462,0.09754,0.09079,-0.08345
58,14,1,0,2,1.04167,0.1934,0.09079,-0.08345
58,15,2,0,4,1.93809,0.0775,0.23128,-0.08345
58,16,4,1,0,4.33914,0.25353,0.60217,-0.08345
58,17,0,0,1,0.43231,0.09615,0.02259,-0.08345
58,18,1,1,0,4.14655,0.40362,0.09079,-0.08345
58,19,0,0,0,0.44781,0.10033,0.02259,-0.08345
58,20,0,0,2,0.26358,0.0,0.02259,-0.08345
58,21,2,0,2,1.34244,0.17165,0.23128,-0.08345
58,22,2,0,2,1.32379,0.26477,0.23128,-0.08345
58,23,2,0,2,1.47247,0.24445,0.23128,-0.08345
58,24,2,0,3,1.42286,0.16483,0.23128,-0.08345
58,25,3,0,4,2.20246,0.35075,0.42,-0.08345
58,26,4,0,6,2.40696,0.32726,0.60217,-0.08345
58,27,6,0,7,3.79635,0.52666,0.84106,-0.08345
58,28,7,1,1,4.3744,0.32278,0.90273,-0.08345
58,29,1,0,2,0.9852,0.16769,0.09079,-0.08345
58,30,2,0,3,1.42393,0.19785,0.23128,-0.08345
58,31,3,1,1,4.31377,0.28557,0.42,-0.08345
58,32,1,0,3,1.05585,0.0955,0.09079,-0.08345
58,33,3,0,4,1.80971,0.18802,0.42,-0.08345
59,0,0,0,0,0.48963,0.0513,0.01408,-0.32675
59,1,0,0,1,0.52122,0.01077,0.01408,-0.32675
59,2,1,1,1,4.87724,0.36328,0.08228,-0.32675
59,3,1,0,2,0.89156,0.10425,0.08228,-0.32675
59,4,2,0,4,1.38534,0.23672,0.22277,-0.32675
59,5,4,0,5,2.71053,0.33757,0.59365,-0.32675
59,6,5,0,5,2.93294,0.42921,0.73538,-0.32675
59,7,5,0,7,3.12999,0.46049,0.73538,-0.32675
59,8,7,1,1,4.22991,0.29044,0.89421,-0.32675
59,9,1,0,2,0.88921,0.1673,0.08228,-0.32675
59,10,2,0,3,1.56519,0.18134,0.22277,-0.32675
59,11,3,0,4,1.77194,0.35523,0.41148,-0.32675
59,12,4,1,1,4.15936,0.39734,0.59365,-0.32675
59,13,1,0,1,1.04932,0.11269,0.08228,-0.32675
59,14,1,1,1,4.47116,0.18837,0.08228,-0.32675
59,15,1,0,3,0.87657,0.06332,0.08228,-0.32675
59,16,3,1,1,4.57284,0.36625,0.41148,-0.32675
59,17,1,0,2,0.53917,0.20289,0.08228,-0.32675
59,18,2,0,4,1.46378,0.16502,0.22277,-0.32675
59,19,4,1,0,4.43904,0.19002,0.59365,-0.32675
59,20,0,0,1,0.21907,0.01256,0.01408,-0.32675
59,21,1,0,2,0.91596,0.21714,0.08228,-0.32675
59,22,2,0,3,1.61237,0.1284,0.22277,-0.32675
59,23,3,1,0,4.55509,0.20578,0.41148,-0.32675
59,24,0,0,1,0.18927,0.00429,0.01408,-0.32675
59,25,1,0,1,1.06691,0.14952,0.08228,-0.32675
59,26,1,0,3,1.38544,0.1696,0.08228,-0.32675
59,27,3,0,4,2.26158,0.31686,0.41148,-0.32675
59,28,4,1,1,4.29203,0.25751,0.59365,-0.32675
59,29,1,0,2,0.87714,0.15233,0.08228,-0.32675
59,30,2,0,3,1.25536,0.26869,0.22277,-0.32675
59,31,3,0,4,1.95983,0.37636,0.41148,-0.32675
59,32,4,1,0,4.461,0.21768,0.59365,-0.32675
59,33,0,0,2,0.47485,0.0,0.01408,-0.32675
60,0,0,0,1,0.26717,0.01618,0.02573,0.0061
60,1,1,0,3,0.64162,0.15543,0.09392,0.0061
60,2,3,1,1,4.43868,0.54057,0.42313,0.0061
60,3,1,0,2,0.97544,0.19594,0.09392,0.0061
60,4,2,0,4,1.1445,0.13997,0.23442,0.0061
60,5,4,1,0,4.37365,0.50388,0.6053,0.0061
60,6,0,0,1,0.30625,0.0,0.02573,0.0061
60,7,1,0,2,0.80696,0.08674,0.09392,0.0061
60,8,2,0,3,2.0484,0.30549,0.23442,0.0061
60,9,3,0,4,2.14423,0.24698,0.42313,0.0061
60,10,4,1,0,4.70292,0.65342,0.6053,0.0061
60,11,0,0,1,0.61096,0.01783,0.02573,0.0061
60,12,1,1,0,4.73305,0.25464,0.09392,0.0061
60,13,0,0,2,0.35292,0.01372,0.02573,0.0061
60,14,2,0,3,1.98219,0.25802,0.23442,0.0061
60,15,3,0,4,2.22785,0.29138,0.42313,0.0061
60,16,4,1,0,4.55563,0.55429,0.6053,0.0061
60,17,0,0,1,-0.08534,0.02446,0.02573,0.0061
60,18,1,0,2,0.80415,0.08227,0.09392,0.0061
60,19,2,0,4,1.62255,0.20701,0.23442,0.0061
60,20,4,1,0,4.3642,0.41889,0.6053,0.0061
60,21,0,0,1,0.06428,0.0334,0.02573,0.0061
60,22,1,0,2,1.01777,0.13342,0.09392,0.0061
60,23,2,0,3,1.71848,0.25527,0.23442,0.0061
60,24,3,0,5,1.7928,0.23964,0.42313,0.0061
60,25,5,1,0,4.49626,0.34807,0.74703,0.0061
60,26,0,0,2,0.6757,0.09798,0.02573,0.0061
60,27,2,0,4,1.80898,0.21028,0.23442,0.0061
60,28,4,1,0,3.97217,0.16103,0.6053,0.0061
60,29,0,0,2,0.61055,0.0735,0.02573,0.0061
60,30,2,1,0,4.00283,0.56932,0.23442,0.0061
60,31,0,0,1,0.25607,0.04413,0.02573,0.0061
60,32,1,1,0,3.893,0.2959,0.09392,0.0061
60,33,0,0,2,0.14113,0.10582,0.02573,0.0061
61,0,2,0,4,1.25311,0.22022,0.24156,0.21023
61,1,4,0,5,2.59336,0.41132,0.61245,0.21023
61,2,5,0,7,2.68662,0.60411,0.75418,0.21023
61,3,7,1,0,4.14838,0.4249,0.91301,0.21023
61,4,0,0,1,0.0326,0.044,0.03287,0.21023
61,5,1,0,2,1.20506,0.16349,0.10107,0.21023
61,6,2,1,0,4.47256,0.5639,0.24156,0.21023
61,7,0,0,1,0.44173,0.13429,0.03287,0.21023
61,8,1,0,1,1.15574,0.14361,0.10107,0.21023
61,9,1,0,2,0.79127,0.03417,0.10107,0.21023
61,10,2,0,4,1.04647,0.19238,0.24156,0.21023
61,11,4,1,0,4.70083,0.19291,0.61245,0.21023
61,12,0,0,1,0.62299,0.01499,0.03287,0.21023
61,13,1,0,2,0.69068,0.10103,0.10107,0.21023
61,14,2,0,3,1.24158,0.24195,0.24156,0.21023
61,15,3,0,4,1.91748,0.25944,0.43027,0.21023
61,16,4,1,1,4.10366,0.25854,0.61245,0.21023
61,17,1,0,1,0.72257,0.11753,0.10107,0.21023
61,18,1,0,2,0.95006,0.23158,0.10107,0.21023
61,19,2,0,3,1.34452,0.18539,0.24156,0.21023
61,20,3,1,0,4.58311,0.26547,0.43027,0.21023
61,21,0,0,1,0.64321,0.08021,0.03287,0.21023
61,22,1,0,2,1.07505,0.15821,0.10107,0.21023
61,23,2,1,2,4.42835,0.33044,0.24156,0.21023
61,24,2,0,3,1.79473,0.1869,0.24156,0.21023
61,25,3,1,2,4.36458,0.32276,0.43027,0.21023
61,26,2,0,4,1.43023,0.17646,0.24156,0.21023
61,27,4,1,0,4.00001,0.32261,0.61245,0.21023
61,28,0,0,1,0.29783,0.15338,0.03287,0.21023
61,29,1,0,2,1.22405,0.14219,0.10107,0.21023
61,30,2,1,0,4.56914,0.30462,0.24156,0.21023
61,31,0,0,2,0.64854,0.04787,0.03287,0.21023
61,32,2,0,3,1.47198,0.25365,0.24156,0.21023
61,33,3,1,0,4.35838,0.4881,0.43027,0.21023
62,0,1,0,2,0.98499,0.01678,0.10339,0.27668
62,1,2,0,2,1.51504,0.13313,0.24389,0.27668
62,2,2,0,4,1.50919,0.2237,0.24389,0.27668
62,3,4,0,4,2.4346,0.4216,0.61477,0.27668
62,4,4,1,2,4.6278,0.5354,0.61477,0.27668
62,5,2,0,3,1.67563,0.26863,0.24389,0.27668
62,6,3,0,5,2.30668,0.29555,0.4326,0.27668
62,7,5,1,0,4.4986,0.35941,0.7565,0.27668
62,8,0,0,1,0.49525,0.09247,0.0352,0.27668
62,9,1,1,0,4.75167,0.35363,0.10339,0.27668
62,10,0,0,0,0.47843,0.05618,0.0352,0.27668
62,11,0,0,1,0.57791,0.03699,0.0352,0.27668
62,12,1,0,2,0.91532,0.07768,0.10339,0.27668
62,13,2,0,4,1.49061,0.1393,0.24389,0.27668
62,14,4,0,5,2.46125,0.46427,0.61477,0.27668
62,15,5,1,0,4.49789,0.18145,0.7565,0.27668
62,16,0,0,2,0.24235,0.03926,0.0352,0.27668
62,17,2,0,4,1.35387,0.3296,0.24389,0.27668
62,18,4,0,5,2.58563,0.38145,0.61477,0.27668
62,19,5,0,6,3.30661,0.39788,0.7565,0.27668
62,20,6,1,0,4.51657,0.31303,0.85366,0.27668
62,21,0,0,1,0.65298,0.14105,0.0352,0.27668
62,22,1,0,1,0.61082,0.15555,0.10339,0.27668
62,23,1,0,1,0.99486,0.14452,0.10339,0.27668
62,24,1,0,3,1.01784,0.12314,0.10339,0.27668
62,25,3,1,0,4.29704,0.36921,0.4326,0.27668
62,26,0,0,1,0.52343,0.05823,0.0352,0.27668
62,27,1,0,2,0.6256,0.15856,0.10339,0.27668
62,28,2,0,3,1.19368,0.16393,0.24389,0.27668
62,29,3,0,4,1.8628,0.2549,0.4326,0.27668
62,30,4,0,5,2.45166,0.27457,0.61477,0.27668
62,31,5,1,0,4.37624,0.30631,0.7565,0.27668
62,32,0,0,1,0.74842,0.0,0.0352,0.27668
62,33,1,1,0,4.1117,0.4828,0.10339,0.27668
63,0,1,0,1,1.19969,0.05062,0.10754,0.39501
63,1,1,0,2,1.09425,0.28079,0.10754,0.39501
63,2,2,0,4,1.36103,0.15031,0.24803,0.39501
63,3,4,0,5,2.83601,0.5032,0.61891,0.39501
63,4,5,1,0,4.40059,0.56492,0.76065,0.39501
63,5,0,0,1,0.17919,0.03575,0.03934,0.39501
63,6,1,0,3,1.29854,0.10034,0.10754,0.39501
63,7,3,1,0,4.59717,0.40169,0.43674,0.39501
63,8,0,0,1,0.43631,0.1546,0.03934,0.39501
63,9,1,0,3,0.77353,0.12975,0.10754,0.39501
63,10,3,0,5,2.23634,0.36409,0.43674,0.39501
63,11,5,0,6,2.82744,0.49735,0.76065,0.39501
