worker_id,gender,track,skill_index,care_constraint,search_intensity,risk_tolerance,job_id,occupation,posted_wage,commute_minutes,flexibility_score,remote_option,firm_premium,gendered_language_score,family_friendly_score,applied,callback
W108,woman,general,0.6359,0.3943,0.2595,0.3323,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W108,woman,general,0.6359,0.3943,0.2595,0.3323,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W109,woman,technical,0.5155,0.2874,0.8030,0.3800,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W109,woman,technical,0.5155,0.2874,0.8030,0.3800,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W109,woman,technical,0.5155,0.2874,0.8030,0.3800,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W109,woman,technical,0.5155,0.2874,0.8030,0.3800,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W109,woman,technical,0.5155,0.2874,0.8030,0.3800,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W109,woman,technical,0.5155,0.2874,0.8030,0.3800,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W109,woman,technical,0.5155,0.2874,0.8030,0.3800,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W109,woman,technical,0.5155,0.2874,0.8030,0.3800,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W109,woman,technical,0.5155,0.2874,0.8030,0.3800,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W109,woman,technical,0.5155,0.2874,0.8030,0.3800,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W109,woman,technical,0.5155,0.2874,0.8030,0.3800,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W109,woman,technical,0.5155,0.2874,0.8030,0.3800,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W110,woman,general,0.5193,0.4626,0.5036,0.4366,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W110,woman,general,0.5193,0.4626,0.5036,0.4366,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W110,woman,general,0.5193,0.4626,0.5036,0.4366,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W110,woman,general,0.5193,0.4626,0.5036,0.4366,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W110,woman,general,0.5193,0.4626,0.5036,0.4366,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W110,woman,general,0.5193,0.4626,0.5036,0.4366,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W110,woman,general,0.5193,0.4626,0.5036,0.4366,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W110,woman,general,0.5193,0.4626,0.5036,0.4366,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W110,woman,general,0.5193,0.4626,0.5036,0.4366,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W110,woman,general,0.5193,0.4626,0.5036,0.4366,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,0,0
W110,woman,general,0.5193,0.4626,0.5036,0.4366,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W110,woman,general,0.5193,0.4626,0.5036,0.4366,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W111,woman,managerial,0.5069,0.6871,0.2723,0.5990,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W111,woman,managerial,0.5069,0.6871,0.2723,0.5990,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W111,woman,managerial,0.5069,0.6871,0.2723,0.5990,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W111,woman,managerial,0.5069,0.6871,0.2723,0.5990,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W111,woman,managerial,0.5069,0.6871,0.2723,0.5990,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W111,woman,managerial,0.5069,0.6871,0.2723,0.5990,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W111,woman,managerial,0.5069,0.6871,0.2723,0.5990,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W111,woman,managerial,0.5069,0.6871,0.2723,0.5990,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W111,woman,managerial,0.5069,0.6871,0.2723,0.5990,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W111,woman,managerial,0.5069,0.6871,0.2723,0.5990,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W111,woman,managerial,0.5069,0.6871,0.2723,0.5990,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W111,woman,managerial,0.5069,0.6871,0.2723,0.5990,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W112,woman,managerial,0.5812,1.0000,0.6266,0.5194,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W112,woman,managerial,0.5812,1.0000,0.6266,0.5194,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W112,woman,managerial,0.5812,1.0000,0.6266,0.5194,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W112,woman,managerial,0.5812,1.0000,0.6266,0.5194,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W112,woman,managerial,0.5812,1.0000,0.6266,0.5194,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W112,woman,managerial,0.5812,1.0000,0.6266,0.5194,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W112,woman,managerial,0.5812,1.0000,0.6266,0.5194,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W112,woman,managerial,0.5812,1.0000,0.6266,0.5194,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W112,woman,managerial,0.5812,1.0000,0.6266,0.5194,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W112,woman,managerial,0.5812,1.0000,0.6266,0.5194,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W112,woman,managerial,0.5812,1.0000,0.6266,0.5194,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W112,woman,managerial,0.5812,1.0000,0.6266,0.5194,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W113,woman,technical,0.8854,0.3391,0.5197,0.5736,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W113,woman,technical,0.8854,0.3391,0.5197,0.5736,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W113,woman,technical,0.8854,0.3391,0.5197,0.5736,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W113,woman,technical,0.8854,0.3391,0.5197,0.5736,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W113,woman,technical,0.8854,0.3391,0.5197,0.5736,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W113,woman,technical,0.8854,0.3391,0.5197,0.5736,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W113,woman,technical,0.8854,0.3391,0.5197,0.5736,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W113,woman,technical,0.8854,0.3391,0.5197,0.5736,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W113,woman,technical,0.8854,0.3391,0.5197,0.5736,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W113,woman,technical,0.8854,0.3391,0.5197,0.5736,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,0,0
W113,woman,technical,0.8854,0.3391,0.5197,0.5736,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W113,woman,technical,0.8854,0.3391,0.5197,0.5736,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W114,woman,managerial,0.2558,0.4108,0.5415,0.6045,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W114,woman,managerial,0.2558,0.4108,0.5415,0.6045,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W114,woman,managerial,0.2558,0.4108,0.5415,0.6045,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W114,woman,managerial,0.2558,0.4108,0.5415,0.6045,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W114,woman,managerial,0.2558,0.4108,0.5415,0.6045,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W114,woman,managerial,0.2558,0.4108,0.5415,0.6045,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W114,woman,managerial,0.2558,0.4108,0.5415,0.6045,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W114,woman,managerial,0.2558,0.4108,0.5415,0.6045,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,1
W114,woman,managerial,0.2558,0.4108,0.5415,0.6045,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W114,woman,managerial,0.2558,0.4108,0.5415,0.6045,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W114,woman,managerial,0.2558,0.4108,0.5415,0.6045,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W114,woman,managerial,0.2558,0.4108,0.5415,0.6045,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W115,woman,general,0.5713,0.5675,0.7892,0.6919,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W115,woman,general,0.5713,0.5675,0.7892,0.6919,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,1
W115,woman,general,0.5713,0.5675,0.7892,0.6919,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W115,woman,general,0.5713,0.5675,0.7892,0.6919,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W115,woman,general,0.5713,0.5675,0.7892,0.6919,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W115,woman,general,0.5713,0.5675,0.7892,0.6919,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W115,woman,general,0.5713,0.5675,0.7892,0.6919,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W115,woman,general,0.5713,0.5675,0.7892,0.6919,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W115,woman,general,0.5713,0.5675,0.7892,0.6919,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W115,woman,general,0.5713,0.5675,0.7892,0.6919,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W115,woman,general,0.5713,0.5675,0.7892,0.6919,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W115,woman,general,0.5713,0.5675,0.7892,0.6919,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W116,woman,general,0.5295,0.7522,0.5027,0.6562,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W116,woman,general,0.5295,0.7522,0.5027,0.6562,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W116,woman,general,0.5295,0.7522,0.5027,0.6562,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,1
W116,woman,general,0.5295,0.7522,0.5027,0.6562,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W116,woman,general,0.5295,0.7522,0.5027,0.6562,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,1
W116,woman,general,0.5295,0.7522,0.5027,0.6562,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W116,woman,general,0.5295,0.7522,0.5027,0.6562,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,1
W116,woman,general,0.5295,0.7522,0.5027,0.6562,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W116,woman,general,0.5295,0.7522,0.5027,0.6562,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W116,woman,general,0.5295,0.7522,0.5027,0.6562,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W116,woman,general,0.5295,0.7522,0.5027,0.6562,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W116,woman,general,0.5295,0.7522,0.5027,0.6562,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W117,woman,general,0.1588,0.5134,0.6925,0.3959,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W117,woman,general,0.1588,0.5134,0.6925,0.3959,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W117,woman,general,0.1588,0.5134,0.6925,0.3959,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W117,woman,general,0.1588,0.5134,0.6925,0.3959,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W117,woman,general,0.1588,0.5134,0.6925,0.3959,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W117,woman,general,0.1588,0.5134,0.6925,0.3959,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W117,woman,general,0.1588,0.5134,0.6925,0.3959,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W117,woman,general,0.1588,0.5134,0.6925,0.3959,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W117,woman,general,0.1588,0.5134,0.6925,0.3959,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W117,woman,general,0.1588,0.5134,0.6925,0.3959,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W117,woman,general,0.1588,0.5134,0.6925,0.3959,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W117,woman,general,0.1588,0.5134,0.6925,0.3959,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W118,woman,general,0.6149,0.6043,0.3303,0.4084,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W118,woman,general,0.6149,0.6043,0.3303,0.4084,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W118,woman,general,0.6149,0.6043,0.3303,0.4084,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W118,woman,general,0.6149,0.6043,0.3303,0.4084,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W118,woman,general,0.6149,0.6043,0.3303,0.4084,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W118,woman,general,0.6149,0.6043,0.3303,0.4084,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W118,woman,general,0.6149,0.6043,0.3303,0.4084,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W118,woman,general,0.6149,0.6043,0.3303,0.4084,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W118,woman,general,0.6149,0.6043,0.3303,0.4084,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W118,woman,general,0.6149,0.6043,0.3303,0.4084,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W118,woman,general,0.6149,0.6043,0.3303,0.4084,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W118,woman,general,0.6149,0.6043,0.3303,0.4084,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W119,woman,technical,0.3644,0.4611,0.6119,0.4879,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W119,woman,technical,0.3644,0.4611,0.6119,0.4879,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W119,woman,technical,0.3644,0.4611,0.6119,0.4879,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W119,woman,technical,0.3644,0.4611,0.6119,0.4879,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W119,woman,technical,0.3644,0.4611,0.6119,0.4879,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W119,woman,technical,0.3644,0.4611,0.6119,0.4879,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W119,woman,technical,0.3644,0.4611,0.6119,0.4879,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W119,woman,technical,0.3644,0.4611,0.6119,0.4879,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W119,woman,technical,0.3644,0.4611,0.6119,0.4879,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W119,woman,technical,0.3644,0.4611,0.6119,0.4879,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,0,0
W119,woman,technical,0.3644,0.4611,0.6119,0.4879,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W119,woman,technical,0.3644,0.4611,0.6119,0.4879,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W120,woman,technical,0.3902,0.6760,0.5618,0.6619,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W120,woman,technical,0.3902,0.6760,0.5618,0.6619,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W120,woman,technical,0.3902,0.6760,0.5618,0.6619,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W120,woman,technical,0.3902,0.6760,0.5618,0.6619,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W120,woman,technical,0.3902,0.6760,0.5618,0.6619,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W120,woman,technical,0.3902,0.6760,0.5618,0.6619,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W120,woman,technical,0.3902,0.6760,0.5618,0.6619,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W120,woman,technical,0.3902,0.6760,0.5618,0.6619,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W120,woman,technical,0.3902,0.6760,0.5618,0.6619,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W120,woman,technical,0.3902,0.6760,0.5618,0.6619,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,0,0
W120,woman,technical,0.3902,0.6760,0.5618,0.6619,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
W120,woman,technical,0.3902,0.6760,0.5618,0.6619,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W121,woman,technical,0.6742,0.6166,0.4443,0.5182,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W121,woman,technical,0.6742,0.6166,0.4443,0.5182,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W121,woman,technical,0.6742,0.6166,0.4443,0.5182,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W121,woman,technical,0.6742,0.6166,0.4443,0.5182,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W121,woman,technical,0.6742,0.6166,0.4443,0.5182,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W121,woman,technical,0.6742,0.6166,0.4443,0.5182,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W121,woman,technical,0.6742,0.6166,0.4443,0.5182,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,1,0
W121,woman,technical,0.6742,0.6166,0.4443,0.5182,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,1
W121,woman,technical,0.6742,0.6166,0.4443,0.5182,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,0
W121,woman,technical,0.6742,0.6166,0.4443,0.5182,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,0,0
W121,woman,technical,0.6742,0.6166,0.4443,0.5182,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W121,woman,technical,0.6742,0.6166,0.4443,0.5182,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,0
W122,woman,technical,0.5595,0.5816,0.7586,0.4868,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W122,woman,technical,0.5595,0.5816,0.7586,0.4868,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W122,woman,technical,0.5595,0.5816,0.7586,0.4868,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W122,woman,technical,0.5595,0.5816,0.7586,0.4868,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,1
W122,woman,technical,0.5595,0.5816,0.7586,0.4868,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,1,0
W122,woman,technical,0.5595,0.5816,0.7586,0.4868,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W122,woman,technical,0.5595,0.5816,0.7586,0.4868,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W122,woman,technical,0.5595,0.5816,0.7586,0.4868,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W122,woman,technical,0.5595,0.5816,0.7586,0.4868,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W122,woman,technical,0.5595,0.5816,0.7586,0.4868,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W122,woman,technical,0.5595,0.5816,0.7586,0.4868,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W122,woman,technical,0.5595,0.5816,0.7586,0.4868,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W123,woman,managerial,0.6511,0.5210,0.7507,0.2955,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,0,0
W123,woman,managerial,0.6511,0.5210,0.7507,0.2955,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W123,woman,managerial,0.6511,0.5210,0.7507,0.2955,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,1,0
W123,woman,managerial,0.6511,0.5210,0.7507,0.2955,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,1,0
W123,woman,managerial,0.6511,0.5210,0.7507,0.2955,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W123,woman,managerial,0.6511,0.5210,0.7507,0.2955,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,0,0
W123,woman,managerial,0.6511,0.5210,0.7507,0.2955,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W123,woman,managerial,0.6511,0.5210,0.7507,0.2955,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,1
W123,woman,managerial,0.6511,0.5210,0.7507,0.2955,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W123,woman,managerial,0.6511,0.5210,0.7507,0.2955,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W123,woman,managerial,0.6511,0.5210,0.7507,0.2955,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,1
W123,woman,managerial,0.6511,0.5210,0.7507,0.2955,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,0,0
W124,woman,technical,0.5855,0.3408,0.6672,0.4902,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,0
W124,woman,technical,0.5855,0.3408,0.6672,0.4902,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,1,0
W124,woman,technical,0.5855,0.3408,0.6672,0.4902,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W124,woman,technical,0.5855,0.3408,0.6672,0.4902,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W124,woman,technical,0.5855,0.3408,0.6672,0.4902,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W124,woman,technical,0.5855,0.3408,0.6672,0.4902,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,1
W124,woman,technical,0.5855,0.3408,0.6672,0.4902,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W124,woman,technical,0.5855,0.3408,0.6672,0.4902,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,0,0
W124,woman,technical,0.5855,0.3408,0.6672,0.4902,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,0,0
W124,woman,technical,0.5855,0.3408,0.6672,0.4902,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,1
W124,woman,technical,0.5855,0.3408,0.6672,0.4902,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,0,0
W124,woman,technical,0.5855,0.3408,0.6672,0.4902,J12,public,37.0000,36,0.6200,0,0.3800,0.2600,0.6600,1,1
W125,woman,technical,0.4001,0.7213,0.6701,0.4816,J01,care,27.0000,18,0.7800,1,0.1800,0.1200,0.8200,1,1
W125,woman,technical,0.4001,0.7213,0.6701,0.4816,J02,care,31.0000,32,0.6600,0,0.2600,0.1800,0.7400,0,0
W125,woman,technical,0.4001,0.7213,0.6701,0.4816,J03,admin,29.0000,22,0.7000,1,0.2000,0.2200,0.6800,0,0
W125,woman,technical,0.4001,0.7213,0.6701,0.4816,J04,admin,34.0000,38,0.5400,0,0.3400,0.2800,0.5500,0,0
W125,woman,technical,0.4001,0.7213,0.6701,0.4816,J05,tech,45.0000,42,0.4200,0,0.5800,0.6400,0.3400,0,0
W125,woman,technical,0.4001,0.7213,0.6701,0.4816,J06,tech,49.0000,30,0.4800,1,0.6400,0.5800,0.4200,1,0
W125,woman,technical,0.4001,0.7213,0.6701,0.4816,J07,logistics,36.0000,46,0.3200,0,0.4600,0.7000,0.2800,0,0
W125,woman,technical,0.4001,0.7213,0.6701,0.4816,J08,logistics,39.0000,28,0.4400,0,0.5200,0.6200,0.3600,1,0
W125,woman,technical,0.4001,0.7213,0.6701,0.4816,J09,management,52.0000,44,0.3000,0,0.7200,0.6600,0.3000,1,1
W125,woman,technical,0.4001,0.7213,0.6701,0.4816,J10,management,55.0000,34,0.4000,1,0.7600,0.5200,0.4000,1,0
W125,woman,technical,0.4001,0.7213,0.6701,0.4816,J11,public,33.0000,24,0.7600,1,0.3000,0.2000,0.8000,1,0
