choice_id,worker_id,caregiver,long_commute,wage_a,wage_b,predictable_a,predictable_b,remote_a,remote_b,flexibility_a,flexibility_b,chosen_offer_a
2611,436,1,1,30,23,1,1,0,1,1,0,1
2612,436,1,1,34,29,1,0,0,1,0,0,0
2613,436,1,1,31,32,1,1,0,0,1,0,1
2614,436,1,1,20,31,1,0,0,1,0,1,0
2615,436,1,1,24,26,0,1,1,0,1,0,1
2616,436,1,1,20,26,1,1,0,1,0,1,0
2617,437,1,0,30,32,0,1,1,1,1,1,0
2618,437,1,0,34,34,1,0,1,1,1,0,1
2619,437,1,0,31,29,1,0,1,0,1,0,1
2620,437,1,0,26,26,0,0,0,0,0,0,1
2621,437,1,0,26,30,0,1,0,1,0,0,1
2622,437,1,0,26,34,0,1,0,0,0,0,0
2623,438,0,0,27,24,0,1,1,0,0,0,0
2624,438,0,0,30,34,0,1,1,0,0,0,0
2625,438,0,0,29,22,1,1,0,0,0,0,1
2626,438,0,0,34,20,0,0,1,0,1,1,1
2627,438,0,0,30,27,1,1,0,0,0,0,1
2628,438,0,0,21,28,0,1,1,0,1,1,0
2629,439,0,0,28,23,1,0,0,0,0,0,1
2630,439,0,0,28,26,0,0,1,1,1,0,1
2631,439,0,0,23,30,0,1,0,0,0,0,0
2632,439,0,0,29,30,0,1,1,0,0,0,0
2633,439,0,0,31,22,0,0,0,0,1,1,1
2634,439,0,0,34,30,0,1,0,0,0,1,0
2635,440,0,1,29,33,1,1,0,0,0,1,0
2636,440,0,1,21,20,0,0,1,0,0,1,1
2637,440,0,1,25,23,0,0,0,0,0,1,0
2638,440,0,1,26,22,1,1,0,0,0,1,1
2639,440,0,1,28,22,1,0,0,0,0,1,1
2640,440,0,1,25,22,0,0,0,1,0,1,0
2641,441,1,0,32,22,1,0,1,0,0,0,1
2642,441,1,0,32,22,1,0,0,0,0,1,1
2643,441,1,0,20,34,1,0,0,0,1,0,0
2644,441,1,0,26,31,1,1,0,0,1,0,1
2645,441,1,0,29,21,1,0,1,0,1,1,1
2646,441,1,0,28,29,1,0,0,1,1,0,0
2647,442,1,0,25,28,0,0,0,0,1,0,1
2648,442,1,0,28,25,0,1,1,1,0,1,1
2649,442,1,0,32,34,1,1,0,0,0,0,0
2650,442,1,0,24,31,1,0,0,1,1,0,1
2651,442,1,0,23,22,1,1,1,0,0,0,1
2652,442,1,0,28,33,0,0,1,0,0,0,0
2653,443,0,0,28,27,0,0,1,0,0,1,0
2654,443,0,0,21,31,0,0,0,0,0,0,0
2655,443,0,0,20,28,1,0,0,0,1,1,0
2656,443,0,0,32,29,1,1,0,0,1,0,1
2657,443,0,0,27,25,0,1,0,1,0,0,0
2658,443,0,0,20,32,1,0,0,1,0,0,0
2659,444,0,1,27,26,1,0,0,1,0,0,1
2660,444,0,1,32,21,1,1,1,1,1,0,1
2661,444,0,1,24,30,0,0,0,0,0,0,0
2662,444,0,1,24,26,1,0,0,0,1,0,1
2663,444,0,1,33,20,0,1,0,1,0,0,1
2664,444,0,1,32,26,0,0,1,1,0,0,1
2665,445,0,0,25,31,1,1,0,0,0,1,0
2666,445,0,0,20,34,0,1,1,1,0,1,0
2667,445,0,0,23,24,0,0,0,1,0,1,1
2668,445,0,0,21,25,1,0,0,0,1,1,1
2669,445,0,0,30,27,0,1,0,1,0,1,0
2670,445,0,0,21,26,1,0,0,1,1,1,0
2671,446,1,0,25,33,0,0,1,0,0,1,0
2672,446,1,0,31,28,0,0,1,0,0,1,0
2673,446,1,0,33,33,1,1,0,1,0,0,1
2674,446,1,0,20,27,1,0,0,1,0,0,0
2675,446,1,0,33,31,1,0,0,1,0,1,0
2676,446,1,0,33,26,1,0,1,1,0,1,1
2677,447,1,0,34,32,1,0,0,0,1,1,1
2678,447,1,0,28,29,1,1,1,0,1,1,1
2679,447,1,0,32,26,1,0,0,0,0,0,1
2680,447,1,0,26,21,1,1,0,1,1,0,1
2681,447,1,0,24,28,1,0,0,1,0,1,0
2682,447,1,0,28,28,1,0,0,1,0,1,0
2683,448,0,1,22,33,1,1,0,0,1,0,0
2684,448,0,1,21,25,0,1,1,0,0,1,0
2685,448,0,1,25,33,0,1,0,1,1,0,0
2686,448,0,1,32,33,1,0,0,0,1,1,0
2687,448,0,1,27,32,1,1,0,0,1,0,1
2688,448,0,1,30,24,1,1,1,1,1,0,1
2689,449,0,0,29,28,1,1,0,1,0,0,0
2690,449,0,0,29,23,1,1,1,0,0,1,1
2691,449,0,0,21,30,0,0,0,0,1,0,0
2692,449,0,0,20,25,1,0,1,0,0,1,1
2693,449,0,0,22,23,0,1,1,0,1,0,1
2694,449,0,0,30,20,1,1,0,1,1,0,1
2695,450,0,0,29,23,0,1,0,0,0,0,1
2696,450,0,0,22,25,0,1,0,0,1,0,1
2697,450,0,0,31,26,0,1,0,0,1,0,1
2698,450,0,0,32,20,1,0,0,0,1,1,1
2699,450,0,0,25,29,0,0,0,0,1,0,1
2700,450,0,0,22,22,0,1,1,0,0,1,0
2701,451,1,0,23,25,1,0,1,0,0,0,1
2702,451,1,0,28,31,1,1,0,1,0,1,0
2703,451,1,0,30,22,1,1,0,0,1,1,1
2704,451,1,0,28,21,1,0,0,0,1,0,1
2705,451,1,0,32,25,1,0,1,1,0,0,1
2706,451,1,0,31,31,1,0,0,0,1,0,1
2707,452,1,1,34,27,0,1,0,1,1,0,1
2708,452,1,1,23,21,0,1,0,0,1,0,1
2709,452,1,1,30,29,0,1,1,0,1,0,1
2710,452,1,1,20,32,0,1,0,1,1,0,0
2711,452,1,1,29,27,1,0,1,0,0,0,1
2712,452,1,1,21,31,0,1,0,0,0,0,0
2713,453,0,0,30,21,1,0,0,0,1,0,1
2714,453,0,0,29,33,1,0,1,0,0,1,0
2715,453,0,0,26,26,1,0,0,0,0,0,1
2716,453,0,0,25,32,1,0,0,0,1,0,1
2717,453,0,0,21,28,1,1,0,0,1,0,0
2718,453,0,0,31,26,1,1,0,0,0,0,1
2719,454,0,0,31,27,1,0,0,0,1,1,1
2720,454,0,0,20,21,1,1,1,0,0,1,0
2721,454,0,0,21,26,0,1,0,0,1,0,0
2722,454,0,0,22,30,0,0,0,0,0,1,0
2723,454,0,0,23,27,0,0,0,0,1,0,1
2724,454,0,0,32,26,1,1,1,1,0,1,1
2725,455,0,0,26,28,1,1,0,0,0,0,1
2726,455,0,0,33,30,0,1,0,0,1,1,1
2727,455,0,0,31,27,0,0,1,0,0,1,0
2728,455,0,0,23,32,1,0,0,0,1,1,1
2729,455,0,0,26,33,0,0,0,0,0,0,0
2730,455,0,0,29,25,0,1,0,1,0,0,0
2731,456,1,1,28,29,1,0,1,0,0,0,1
2732,456,1,1,25,29,0,0,0,0,1,1,1
2733,456,1,1,26,26,1,1,0,0,1,0,0
2734,456,1,1,32,28,1,1,0,1,1,1,0
2735,456,1,1,21,21,0,0,0,0,0,0,1
2736,456,1,1,31,31,1,1,0,1,0,1,0
2737,457,1,0,28,28,0,0,1,0,1,0,1
2738,457,1,0,26,20,0,0,0,0,0,1,1
2739,457,1,0,22,24,0,1,0,0,1,0,0
2740,457,1,0,24,20,1,0,1,0,0,1,0
2741,457,1,0,32,20,1,1,0,0,0,0,1
2742,457,1,0,33,25,0,1,0,1,0,1,0
2743,458,0,0,26,31,0,1,1,1,0,1,1
2744,458,0,0,25,24,0,1,0,1,0,0,0
2745,458,0,0,34,33,1,0,0,0,0,1,1
2746,458,0,0,21,33,1,1,0,0,1,0,0
2747,458,0,0,26,26,0,0,1,0,1,0,1
2748,458,0,0,20,32,1,0,0,0,1,0,0
2749,459,0,0,32,22,0,1,0,0,0,0,1
2750,459,0,0,22,27,0,1,0,0,1,1,0
2751,459,0,0,29,30,0,1,1,0,0,0,0
2752,459,0,0,31,20,1,0,1,1,1,1,1
2753,459,0,0,23,32,1,1,0,0,1,0,0
2754,459,0,0,32,25,1,1,1,0,1,1,1
2755,460,0,1,26,33,1,0,0,0,1,0,0
2756,460,0,1,32,33,1,0,1,0,0,1,1
2757,460,0,1,24,32,1,1,0,1,1,1,0
2758,460,0,1,27,20,0,1,1,1,1,0,1
2759,460,0,1,27,27,0,1,0,0,0,0,0
2760,460,0,1,23,28,1,0,1,0,0,1,0
2761,461,1,0,28,24,1,1,0,1,1,0,1
2762,461,1,0,26,32,0,1,0,1,0,1,0
2763,461,1,0,31,30,1,0,0,0,0,1,0
2764,461,1,0,28,20,1,1,1,0,0,1,1
2765,461,1,0,30,30,0,0,0,1,0,0,0
2766,461,1,0,21,32,1,1,1,0,0,0,0
2767,462,1,0,22,21,1,1,1,1,0,1,0
2768,462,1,0,33,25,1,1,0,0,0,1,1
2769,462,1,0,24,20,0,0,1,1,1,1,1
2770,462,1,0,34,26,1,0,0,0,1,0,1
2771,462,1,0,23,23,1,0,0,0,0,0,0
2772,462,1,0,24,23,1,1,0,0,0,1,0
2773,463,0,0,26,24,0,1,0,1,0,1,0
2774,463,0,0,24,31,1,0,0,0,1,0,1
2775,463,0,0,26,21,0,0,0,0,0,0,1
2776,463,0,0,22,27,1,1,0,0,1,1,0
2777,463,0,0,31,26,1,1,1,1,0,1,0
2778,463,0,0,34,32,1,0,0,1,0,1,0
2779,464,0,1,30,32,1,0,0,0,1,0,0
2780,464,0,1,31,32,0,1,0,0,0,1,0
2781,464,0,1,30,21,1,0,1,0,1,0,1
2782,464,0,1,25,24,1,1,1,1,0,1,0
2783,464,0,1,20,31,0,1,0,1,0,1,0
2784,464,0,1,27,34,1,0,0,0,0,1,1
2785,465,0,0,20,24,0,1,0,0,1,0,0
2786,465,0,0,20,34,0,1,1,0,0,1,0
2787,465,0,0,33,28,1,0,1,0,1,0,1
2788,465,0,0,22,31,0,0,0,0,1,0,0
2789,465,0,0,33,29,0,0,0,0,0,1,1
2790,465,0,0,23,32,1,1,0,1,1,1,0
2791,466,1,0,22,23,0,0,0,1,0,0,0
2792,466,1,0,25,27,1,0,1,0,0,1,0
2793,466,1,0,33,22,1,1,0,0,0,1,0
2794,466,1,0,26,25,0,1,1,1,0,1,1
2795,466,1,0,20,27,1,1,0,1,0,0,0
2796,466,1,0,34,31,1,0,1,1,1,1,1
2797,467,1,0,28,21,1,1,0,0,0,1,0
2798,467,1,0,32,20,0,0,1,0,0,1,0
2799,467,1,0,24,33,1,1,0,0,0,1,0
2800,467,1,0,32,31,1,0,1,1,0,1,0
2801,467,1,0,31,23,0,0,1,0,0,1,1
2802,467,1,0,22,31,1,0,0,0,0,0,0
2803,468,0,1,30,31,0,0,0,1,1,1,0
2804,468,0,1,30,31,0,1,1,1,0,1,0
2805,468,0,1,27,25,0,1,0,0,0,0,0
2806,468,0,1,32,33,0,1,0,1,0,1,0
2807,468,0,1,21,34,0,0,0,1,0,0,0
2808,468,0,1,32,33,1,1,0,0,1,0,1
2809,469,0,0,20,20,0,0,1,0,1,1,0
2810,469,0,0,30,33,1,0,0,0,0,1,1
2811,469,0,0,21,30,0,1,1,0,0,0,0
2812,469,0,0,29,31,1,0,0,1,0,0,0
2813,469,0,0,26,28,1,1,0,1,0,1,1
2814,469,0,0,32,21,1,1,1,0,1,1,1
2815,470,0,0,30,31,0,1,1,0,0,1,1
2816,470,0,0,32,21,1,1,1,1,1,1,1
2817,470,0,0,23,31,0,0,0,1,1,0,0
2818,470,0,0,33,31,0,0,0,0,0,0,1
2819,470,0,0,23,24,1,0,1,0,0,1,1
2820,470,0,0,34,20,0,0,1,0,1,0,1
2821,471,1,0,24,32,0,1,0,1,0,0,0
2822,471,1,0,20,21,1,1,0,1,1,0,1
2823,471,1,0,33,31,1,1,0,0,0,1,0
2824,471,1,0,29,24,0,0,0,0,0,1,0
2825,471,1,0,34,26,0,0,0,0,0,1,0
2826,471,1,0,25,30,0,0,1,0,1,0,1
2827,472,1,1,22,28,0,1,0,0,1,0,0
2828,472,1,1,20,21,0,1,0,1,0,1,0
2829,472,1,1,22,20,1,1,1,1,0,1,0
2830,472,1,1,33,34,0,1,1,0,0,1,0
2831,472,1,1,22,21,1,1,0,1,1,1,1
2832,472,1,1,25,23,0,1,0,1,1,1,1
2833,473,0,0,25,21,1,1,0,0,1,0,1
2834,473,0,0,25,31,0,1,0,1,1,0,1
2835,473,0,0,28,33,1,0,1,0,1,0,0
2836,473,0,0,21,28,0,0,0,0,0,1,0
2837,473,0,0,21,21,1,1,1,0,1,0,1
2838,473,0,0,31,26,0,1,0,1,0,0,0
2839,474,0,0,29,21,1,0,0,1,0,0,1
2840,474,0,0,34,26,1,0,0,0,1,0,1
2841,474,0,0,24,27,0,1,1,0,1,1,0
2842,474,0,0,29,30,1,0,0,1,0,0,1
2843,474,0,0,20,20,1,1,0,0,0,0,0
2844,474,0,0,22,27,0,0,0,0,0,1,1
2845,475,0,0,27,25,1,1,1,1,1,1,0
2846,475,0,0,20,24,0,0,1,1,0,0,0
2847,475,0,0,30,31,0,1,1,0,1,1,1
2848,475,0,0,33,31,1,0,0,0,0,1,0
2849,475,0,0,27,31,0,1,1,0,0,0,0
2850,475,0,0,30,25,1,1,0,0,0,1,1
2851,476,1,1,28,30,0,0,1,0,0,0,1
2852,476,1,1,27,27,1,0,1,0,0,0,1
2853,476,1,1,27,33,1,0,1,0,0,0,1
2854,476,1,1,26,20,0,1,1,0,1,1,1
2855,476,1,1,34,34,0,1,0,0,1,0,0
2856,476,1,1,25,20,0,0,0,1,1,1,0
2857,477,1,0,27,24,1,1,1,1,1,0,1
2858,477,1,0,20,26,1,0,0,0,0,0,0
2859,477,1,0,25,32,0,0,0,0,1,0,0
2860,477,1,0,22,20,1,1,0,0,0,0,0
2861,477,1,0,34,30,0,1,0,0,0,0,0
2862,477,1,0,29,22,1,1,0,1,1,1,1
2863,478,0,0,34,32,1,1,0,0,1,1,1
2864,478,0,0,31,23,1,1,1,0,1,0,1
2865,478,0,0,20,33,0,1,0,1,0,0,0
2866,478,0,0,27,32,1,0,0,0,0,1,1
2867,478,0,0,21,20,0,1,1,0,0,0,0
2868,478,0,0,30,22,0,1,0,0,0,1,0
2869,479,0,0,34,29,0,0,0,1,0,1,1
2870,479,0,0,27,25,0,0,1,0,1,1,1
2871,479,0,0,29,26,0,1,1,1,0,0,1
2872,479,0,0,34,32,0,1,1,1,0,1,0
2873,479,0,0,20,21,1,1,0,1,0,1,1
2874,479,0,0,32,32,0,0,0,1,0,1,0
2875,480,0,1,20,33,0,0,0,0,1,0,0
2876,480,0,1,32,24,1,0,0,0,0,0,1
2877,480,0,1,27,28,1,0,1,0,0,0,1
2878,480,0,1,27,24,1,0,1,0,1,0,1
2879,480,0,1,31,20,1,0,1,1,1,0,1
2880,480,0,1,21,21,0,1,0,0,0,0,1
2881,481,1,0,28,21,0,0,0,0,1,0,0
2882,481,1,0,33,24,1,1,1,0,1,1,1
2883,481,1,0,27,33,1,0,0,0,0,0,1
2884,481,1,0,25,28,0,1,0,0,0,0,0
2885,481,1,0,27,29,1,1,0,1,1,1,0
2886,481,1,0,28,22,0,1,0,0,0,0,1
2887,482,1,0,28,29,1,1,0,1,0,0,0
2888,482,1,0,28,33,0,0,0,0,0,0,0
2889,482,1,0,26,28,0,1,1,0,1,1,0
2890,482,1,0,29,26,1,0,1,1,0,0,1
2891,482,1,0,20,32,1,1,0,1,0,1,1
2892,482,1,0,22,34,1,1,1,0,0,1,0
2893,483,0,0,29,21,1,1,0,0,1,1,1
2894,483,0,0,34,25,0,1,0,1,0,0,1
2895,483,0,0,32,22,0,0,0,1,1,0,1
2896,483,0,0,27,23,0,0,0,0,0,1,0
2897,483,0,0,28,25,1,1,1,0,0,1,0
2898,483,0,0,34,29,1,0,0,0,1,0,1
2899,484,0,1,33,33,0,1,0,0,0,1,0
2900,484,0,1,26,34,0,0,0,0,0,1,0
2901,484,0,1,20,23,1,1,0,0,1,0,1
2902,484,0,1,31,29,0,0,0,1,0,1,0
2903,484,0,1,33,34,0,0,1,0,0,0,0
2904,484,0,1,30,28,0,1,1,0,1,0,0
2905,485,0,0,24,25,1,0,1,1,0,0,0
2906,485,0,0,31,24,1,1,0,0,0,1,0
2907,485,0,0,28,32,0,1,0,0,0,0,0
2908,485,0,0,23,27,0,1,1,0,1,0,1
2909,485,0,0,33,22,1,1,1,0,0,0,1
2910,485,0,0,32,20,1,0,0,0,0,1,1
2911,486,1,0,27,24,1,0,0,1,0,1,1
2912,486,1,0,22,23,1,1,0,0,1,0,0
2913,486,1,0,23,21,0,1,1,1,1,0,0
2914,486,1,0,31,31,1,0,1,0,0,1,1
2915,486,1,0,34,23,1,1,0,1,1,0,1
2916,486,1,0,33,32,0,0,0,0,0,1,1
2917,487,1,0,29,30,0,1,0,0,1,0,1
2918,487,1,0,21,30,1,0,1,0,1,0,1
2919,487,1,0,21,32,0,0,1,0,1,0,0
2920,487,1,0,26,30,1,0,0,1,0,0,1
2921,487,1,0,22,20,1,0,1,0,1,1,1
2922,487,1,0,32,24,0,1,0,0,1,1,1
2923,488,0,1,23,23,1,0,0,0,1,1,1
2924,488,0,1,27,25,0,0,0,1,1,1,0
2925,488,0,1,27,33,1,0,0,1,0,0,0
2926,488,0,1,21,30,1,0,1,0,1,0,1
2927,488,0,1,34,22,0,0,0,0,1,0,1
2928,488,0,1,24,26,1,0,0,0,1,1,1
2929,489,0,0,30,20,1,0,0,0,0,1,1
2930,489,0,0,28,29,0,0,0,0,1,0,1
2931,489,0,0,28,24,0,0,0,0,1,1,1
2932,489,0,0,25,20,1,0,0,0,0,1,1
2933,489,0,0,22,23,1,0,0,0,0,0,1
2934,489,0,0,27,32,1,1,0,0,0,0,0
2935,490,0,0,26,20,0,1,0,1,0,0,1
2936,490,0,0,22,30,0,0,1,1,0,0,0
2937,490,0,0,30,23,0,0,1,0,0,1,1
2938,490,0,0,24,21,0,0,1,0,0,0,1
2939,490,0,0,33,23,0,1,0,0,1,1,1
2940,490,0,0,26,28,0,0,0,0,0,0,1
2941,491,1,0,25,20,0,1,0,1,1,1,1
2942,491,1,0,32,31,1,1,0,0,0,1,0
2943,491,1,0,25,21,1,1,1,0,1,0,1
2944,491,1,0,29,33,1,1,1,1,1,0,0
2945,491,1,0,26,21,0,1,0,0,0,0,1
2946,491,1,0,33,31,0,0,1,0,1,0,1
2947,492,1,1,29,25,1,1,0,0,0,0,1
2948,492,1,1,26,20,1,0,0,0,0,1,1
2949,492,1,1,28,34,0,1,0,1,0,0,0
2950,492,1,1,21,29,1,0,0,1,0,0,1
2951,492,1,1,26,22,1,1,0,0,0,1,0
2952,492,1,1,27,34,1,0,0,1,0,0,1
2953,493,0,0,23,28,1,0,0,0,1,0,0
2954,493,0,0,21,24,0,0,0,1,0,1,0
2955,493,0,0,25,20,0,0,0,1,0,0,0
2956,493,0,0,31,21,0,1,1,0,0,1,1
2957,493,0,0,25,32,1,1,1,0,0,1,0
2958,493,0,0,31,29,1,1,0,0,1,0,1
2959,494,0,0,34,30,1,0,0,0,1,1,1
2960,494,0,0,25,33,1,1,0,0,0,1,0
2961,494,0,0,24,24,1,1,0,1,0,1,1
2962,494,0,0,20,31,0,1,0,1,1,1,0
2963,494,0,0,29,21,0,1,1,0,1,1,1
2964,494,0,0,26,22,1,1,0,0,0,0,1
2965,495,0,0,22,20,0,0,0,0,1,1,0
2966,495,0,0,20,21,1,0,1,1,0,0,0
2967,495,0,0,27,26,1,1,0,0,1,0,1
2968,495,0,0,28,32,0,1,1,0,0,0,0
2969,495,0,0,29,28,0,1,0,1,0,0,0
2970,495,0,0,28,29,0,0,0,1,0,0,0
2971,496,1,1,31,24,1,1,0,0,1,0,1
2972,496,1,1,28,23,1,0,0,1,0,0,1
2973,496,1,1,29,30,1,0,0,1,0,0,0
2974,496,1,1,29,32,1,0,0,0,0,0,0
2975,496,1,1,30,22,1,1,0,0,1,0,1
2976,496,1,1,24,20,1,0,0,0,1,0,1
2977,497,1,0,23,28,0,0,0,1,0,0,0
2978,497,1,0,22,22,0,0,1,1,1,1,1
2979,497,1,0,22,21,1,0,0,1,1,1,0
2980,497,1,0,29,32,1,1,0,1,0,1,0
2981,497,1,0,20,24,1,0,0,0,0,0,0
2982,497,1,0,33,21,1,0,1,0,1,1,1
2983,498,0,0,22,34,1,1,0,1,0,0,0
2984,498,0,0,23,28,1,1,1,0,1,0,1
2985,498,0,0,33,32,1,0,1,0,1,1,1
2986,498,0,0,24,26,1,1,0,1,0,0,0
2987,498,0,0,31,26,0,1,1,1,1,1,0
2988,498,0,0,33,26,0,0,1,1,1,1,1
2989,499,0,0,23,29,1,0,1,0,0,0,1
2990,499,0,0,22,30,0,1,1,0,1,1,0
2991,499,0,0,32,24,1,1,1,0,0,0,1
2992,499,0,0,20,30,0,0,0,0,1,1,0
2993,499,0,0,29,29,1,1,1,0,0,1,1
2994,499,0,0,22,32,0,0,0,1,0,1,0
2995,500,0,1,28,34,0,0,1,1,0,1,0
2996,500,0,1,20,24,1,1,0,0,1,0,0
2997,500,0,1,27,21,0,1,1,0,1,0,1
2998,500,0,1,29,22,0,0,1,1,0,0,1
2999,500,0,1,20,27,1,1,1,0,1,1,0
3000,500,0,1,29,26,1,0,0,0,0,0,1
