race_id,district_group,election_year,vote_margin,won_seat,next_vote_share,pre_turnout,party_strength,district_income,synthetic_candidate_quality,synthetic_true_effect
977,South,2002,-0.21194,0,0.38349,0.56263,0.50989,50998.89,-1.90009,0.061
978,North,1998,-0.30034,0,0.47506,0.56778,0.36623,60806.0,-0.74143,0.055
979,Mountain,2000,-0.12854,0,0.30211,0.60571,0.48541,59837.28,-1.04094,0.055
980,Coastal,1992,0.02303,1,0.54899,0.55477,0.56139,59371.99,0.68764,0.065
981,Central,1994,0.04684,1,0.58847,0.57944,0.39847,66428.52,-1.14866,0.065
982,Central,1998,0.04866,1,0.55448,0.49262,0.51366,58270.12,1.34507,0.065
983,Mountain,2008,-0.07024,0,0.43319,0.56171,0.54765,54425.6,-2.47381,0.055
984,South,2002,-0.19445,0,0.53964,0.55694,0.43354,57366.42,-0.59187,0.061
985,South,1996,-0.05386,0,0.49224,0.55428,0.49098,59842.12,-1.16595,0.061
986,Central,1994,-0.11701,0,0.43052,0.48536,0.36598,56657.19,-0.58868,0.055
987,North,1994,0.40057,1,0.63924,0.60224,0.58665,60052.0,1.10669,0.055
988,Coastal,1994,-0.04271,0,0.50634,0.51245,0.58767,66119.07,0.25167,0.065
989,North,2000,0.09796,1,0.51115,0.57812,0.61935,60524.49,0.41643,0.055
990,South,2002,0.27155,1,0.67275,0.47553,0.5536,51477.18,2.27512,0.061
991,Mountain,2000,-0.10659,0,0.46149,0.54407,0.50535,57151.42,-0.8816,0.055
992,Coastal,1992,-0.02271,0,0.442,0.5308,0.58218,65958.32,0.09721,0.065
993,North,2012,-0.0187,0,0.57794,0.63577,0.4682,53911.92,-0.75769,0.065
994,South,2008,-0.09046,0,0.5268,0.55695,0.38955,56530.2,1.13891,0.061
995,South,2006,0.14324,1,0.56475,0.67044,0.56491,35555.48,0.04766,0.061
996,South,2004,0.06132,1,0.55743,0.46818,0.48571,57031.09,0.8876,0.061
997,Mountain,2002,-0.01885,0,0.47153,0.6239,0.47724,58697.52,-0.38233,0.065
998,South,1994,-0.01984,0,0.43486,0.51467,0.52935,49060.05,0.41302,0.071
999,South,2000,-0.07555,0,0.41806,0.58979,0.46592,61977.78,-1.56966,0.061
1000,South,2008,-0.00641,0,0.46895,0.4413,0.47829,64773.55,-0.7103,0.071
1001,Coastal,1996,0.21511,1,0.61982,0.54411,0.67338,76689.53,-0.52639,0.055
1002,Central,1994,0.02437,1,0.55857,0.51309,0.41903,62287.83,-0.02593,0.065
1003,Coastal,2004,-0.00654,0,0.44548,0.56675,0.57571,67888.99,-0.30259,0.065
1004,Central,2000,0.00051,1,0.55335,0.52396,0.49883,62834.27,0.20597,0.065
1005,Coastal,2006,-0.01003,0,0.48444,0.51232,0.56962,66592.39,-0.55548,0.065
1006,South,2002,0.01105,1,0.58893,0.55221,0.51933,60112.05,1.12223,0.071
1007,South,2002,-0.34202,0,0.4621,0.58764,0.39841,35896.64,0.42422,0.061
1008,Mountain,1998,0.02466,1,0.53224,0.51428,0.36421,54524.62,1.4605,0.065
1009,South,1992,0.14802,1,0.62234,0.53298,0.55254,51259.13,-1.41636,0.061
1010,South,1994,0.18877,1,0.67787,0.56583,0.60262,48639.95,-0.39636,0.061
1011,Coastal,1998,-0.06823,0,0.56783,0.57417,0.56557,70740.65,-0.10405,0.055
1012,Mountain,1996,-0.34995,0,0.38487,0.46329,0.38186,55370.88,-0.16726,0.055
1013,North,2000,-0.11854,0,0.50894,0.59961,0.50996,57111.02,0.1088,0.055
1014,South,1992,0.00937,1,0.53861,0.52674,0.57183,49932.98,0.13999,0.071
1015,Mountain,2010,0.08476,1,0.58068,0.52943,0.48819,53800.74,-0.45016,0.055
1016,Coastal,2006,-0.02413,0,0.5789,0.53327,0.55454,58801.61,-1.2768,0.065
1017,Central,2000,0.03872,1,0.55575,0.59124,0.50209,55939.98,0.33666,0.065
1018,Central,1992,0.06472,1,0.60874,0.55732,0.52924,54563.87,0.9437,0.055
1019,Coastal,1996,-0.21147,0,0.35504,0.56917,0.46775,61689.29,0.40497,0.055
1020,North,2012,-0.20898,0,0.51921,0.5468,0.52929,56614.5,1.03613,0.055
1021,Coastal,2010,0.02987,1,0.56901,0.64107,0.5656,81740.6,0.28998,0.065
1022,North,2006,0.07933,1,0.622,0.60336,0.45995,53266.57,0.26827,0.055
1023,Mountain,1994,0.19546,1,0.49817,0.50621,0.48849,59726.68,0.30128,0.055
1024,Central,2000,-0.10742,0,0.38961,0.54429,0.42999,59272.97,1.56852,0.055
1025,Central,2006,-0.0799,0,0.4901,0.55052,0.50951,72714.66,0.33228,0.055
1026,North,2012,-0.21296,0,0.45787,0.53598,0.40634,56628.19,0.67391,0.055
1027,Central,1998,-0.07041,0,0.55753,0.51948,0.49675,61695.75,-0.16322,0.055
1028,South,2012,-0.03878,0,0.44179,0.50569,0.50047,58945.03,-0.36062,0.071
1029,Mountain,1994,-0.10394,0,0.42983,0.51802,0.41726,51434.16,0.22576,0.055
1030,Coastal,2008,0.1621,1,0.58541,0.54541,0.65889,69321.18,-1.08291,0.055
1031,Coastal,2012,-0.26522,0,0.43753,0.47326,0.58604,66298.89,-0.2882,0.055
1032,South,2006,0.14735,1,0.57154,0.49803,0.47611,43814.99,0.4351,0.061
1033,Mountain,2010,0.00135,1,0.52675,0.55697,0.44729,53494.84,-0.63104,0.065
1034,North,2000,0.05999,1,0.59819,0.70002,0.45028,51103.79,-0.96509,0.055
1035,Coastal,2000,0.07095,1,0.5695,0.48724,0.70324,64805.81,0.55432,0.055
1036,North,2002,-0.05456,0,0.52221,0.53953,0.54448,42412.1,1.34084,0.055
1037,South,1998,-0.24255,0,0.38953,0.44333,0.44076,49125.57,0.82373,0.061
1038,South,2000,-0.12612,0,0.56324,0.58797,0.42824,37881.95,0.47502,0.061
1039,Central,2008,0.29437,1,0.60436,0.53182,0.59376,48519.42,-0.0199,0.055
1040,Coastal,2004,0.35823,1,0.61987,0.56767,0.66869,66520.01,1.1041,0.055
1041,South,2012,0.09346,1,0.55061,0.46543,0.60267,53207.94,-0.97726,0.061
1042,South,2006,-0.11401,0,0.41353,0.5479,0.48936,42484.26,0.42522,0.061
1043,Coastal,2012,0.02072,1,0.37617,0.5767,0.58063,69540.76,0.8585,0.065
1044,Mountain,2002,-0.04196,0,0.50034,0.62002,0.38233,68210.56,-0.86504,0.065
1045,North,2002,-0.09425,0,0.44854,0.62908,0.54078,58463.29,0.72558,0.055
1046,Mountain,1996,0.16815,1,0.55639,0.58666,0.47261,59561.08,0.40434,0.055
1047,Coastal,2008,0.03903,1,0.57066,0.55028,0.64585,73740.2,-0.58476,0.065
1048,South,2002,0.36689,1,0.60492,0.47989,0.54242,43053.35,0.67383,0.061
1049,South,2008,-0.01054,0,0.51016,0.55456,0.43651,46417.76,0.44549,0.071
1050,Central,2010,-0.05561,0,0.39525,0.6219,0.4852,60143.65,0.2168,0.055
1051,South,2006,0.17137,1,0.61276,0.54495,0.51214,50872.99,-0.2738,0.061
1052,Coastal,2002,0.00024,1,0.5173,0.57252,0.48788,68151.39,-0.08616,0.065
1053,North,1992,0.02538,1,0.56916,0.55131,0.58032,54082.62,-0.56149,0.065
1054,North,1996,0.18253,1,0.52478,0.59533,0.48201,55188.42,-1.23864,0.055
1055,Central,1998,-0.01824,0,0.42883,0.55938,0.46047,60240.4,-0.00224,0.065
1056,Mountain,2008,-0.04378,0,0.46949,0.58983,0.4054,51272.68,-0.37987,0.065
1057,Central,1998,0.51782,1,0.6931,0.56506,0.63969,62146.49,0.49012,0.055
1058,Mountain,2012,-0.01854,0,0.52512,0.53402,0.35403,50531.58,-0.50034,0.065
1059,South,1992,0.05512,1,0.49482,0.56651,0.45451,51672.86,0.25309,0.061
1060,Mountain,1998,-0.06106,0,0.52928,0.58314,0.57893,68694.65,-0.14111,0.055
1061,South,2010,-0.06656,0,0.48238,0.5108,0.41844,51868.42,-0.25726,0.061
1062,South,2004,0.04847,1,0.51164,0.54381,0.52636,57930.97,-0.928,0.071
1063,Central,2010,-0.09694,0,0.50811,0.48483,0.52805,42249.31,-1.83493,0.055
1064,North,2012,-0.0237,0,0.57489,0.59843,0.46348,53299.42,-0.74086,0.065
1065,Central,2012,0.03225,1,0.5595,0.60185,0.49597,55027.17,0.24163,0.065
1066,Central,1998,0.32061,1,0.63467,0.57799,0.54467,61385.3,-1.12735,0.055
1067,North,2012,-0.35532,0,0.44631,0.58781,0.29793,55862.68,-1.66796,0.055
1068,North,2010,-0.0004,0,0.49934,0.57373,0.55896,44514.89,1.33185,0.065
1069,South,1998,0.0074,1,0.45959,0.46041,0.5673,49001.33,-0.90505,0.071
1070,South,1996,0.01079,1,0.60112,0.43144,0.48979,54164.91,-0.38113,0.071
1071,Mountain,2012,0.14343,1,0.55344,0.45119,0.55396,51801.11,-0.74477,0.055
1072,Mountain,2006,-0.22909,0,0.39379,0.52747,0.33509,51210.44,0.24154,0.055
1073,South,2008,-0.03548,0,0.468,0.45355,0.49985,51716.84,-0.65672,0.071
1074,Coastal,2012,-0.22403,0,0.38144,0.49801,0.47653,48041.5,0.28275,0.055
1075,South,1998,-0.00797,0,0.38044,0.49406,0.55393,48311.88,1.28013,0.071
1076,Mountain,1998,-0.08747,0,0.47718,0.52411,0.38071,58437.89,1.33087,0.055
1077,Mountain,1994,-0.09509,0,0.43518,0.50408,0.50959,65380.21,1.98032,0.055
1078,Central,2006,0.0931,1,0.50125,0.58603,0.47851,73068.63,-0.53252,0.055
1079,North,2006,-0.07797,0,0.51445,0.53105,0.55473,67566.53,-1.98905,0.055
1080,Central,1992,0.04005,1,0.55187,0.61345,0.54171,48921.9,-0.57749,0.065
1081,Coastal,2010,-0.04061,0,0.53751,0.57355,0.54101,61217.55,-1.49844,0.065
1082,South,2008,-0.42025,0,0.43106,0.53296,0.40114,50494.9,1.38732,0.061
1083,South,2000,-0.08265,0,0.45393,0.52166,0.40861,53083.84,-0.79146,0.061
1084,Central,1992,0.0113,1,0.52738,0.51553,0.51183,45944.13,0.27457,0.065
1085,North,2006,-0.10941,0,0.54503,0.50497,0.4595,49015.71,-0.00962,0.055
1086,Mountain,2010,-0.28021,0,0.38069,0.50233,0.41196,60902.21,-0.74529,0.055
1087,South,2010,0.00122,1,0.53565,0.53123,0.57352,42846.23,1.14131,0.071
1088,North,1996,-0.19707,0,0.40816,0.60376,0.42127,51973.14,-0.23721,0.055
1089,Central,1994,-0.00297,0,0.40541,0.50173,0.44574,56531.74,2.78245,0.065
1090,Mountain,2008,-0.07732,0,0.44378,0.47689,0.55377,62657.6,-0.21989,0.055
1091,Mountain,1996,-0.29095,0,0.42461,0.51258,0.233,50699.78,-0.10379,0.055
1092,South,1992,-0.02368,0,0.49815,0.53634,0.49409,38034.88,-1.22043,0.071
1093,South,1998,0.00856,1,0.53576,0.54314,0.35644,51360.89,-0.96707,0.071
1094,Coastal,2000,0.05183,1,0.57761,0.51072,0.3921,75035.72,0.61883,0.055
1095,Coastal,2004,0.04087,1,0.54718,0.50114,0.67504,71952.17,-0.45572,0.065
1096,Central,1996,0.00776,1,0.59783,0.53256,0.48833,55064.69,1.20074,0.065
1097,South,2010,-0.07849,0,0.38131,0.44362,0.46367,59546.48,0.60456,0.061
1098,South,2006,0.08257,1,0.62025,0.48645,0.47351,54034.32,-0.81383,0.061
1099,Central,2006,0.01509,1,0.42915,0.57444,0.37142,56521.66,-1.32374,0.065
1100,Coastal,1992,0.07676,1,0.50482,0.59043,0.53909,66283.96,1.21262,0.055
1101,Coastal,2000,-0.03961,0,0.43396,0.49678,0.44833,77288.87,0.49536,0.065
1102,Central,1996,-0.03045,0,0.45357,0.47551,0.54622,59539.51,0.42118,0.065
1103,Central,2008,0.28885,1,0.6174,0.63646,0.47454,64441.21,0.88135,0.055
1104,Central,1998,0.23586,1,0.60294,0.48928,0.57811,50295.83,1.33265,0.055
1105,South,2010,-0.07571,0,0.54436,0.47518,0.50988,61545.75,0.6322,0.061
1106,South,2012,-0.05665,0,0.54924,0.47589,0.42299,47569.8,0.61342,0.061
1107,Coastal,1998,-0.20903,0,0.33147,0.50065,0.65343,67975.41,-0.77698,0.055
1108,Central,1992,-0.00386,0,0.62741,0.55586,0.47911,51465.29,0.448,0.065
1109,North,2008,0.07238,1,0.53011,0.59717,0.46821,57526.13,-1.37719,0.055
1110,Mountain,1992,-0.24998,0,0.43246,0.50718,0.33453,57759.4,-0.85033,0.055
1111,Central,2004,-0.0212,0,0.59023,0.55934,0.536,64488.79,0.92443,0.065
1112,Central,2006,-0.00207,0,0.54521,0.60124,0.587,66201.92,1.58912,0.065
1113,Coastal,2004,-0.00291,0,0.48409,0.46892,0.60975,64351.63,0.15172,0.065
1114,Mountain,2010,-0.11154,0,0.48354,0.60265,0.51454,56661.42,-0.03632,0.055
1115,South,2002,0.17074,1,0.50887,0.55619,0.54958,51669.45,0.07523,0.061
1116,North,2010,0.15837,1,0.56465,0.58763,0.59017,48026.65,0.8138,0.055
1117,Central,1994,0.3788,1,0.6745,0.58104,0.60772,58706.56,1.04149,0.055
1118,North,2004,-0.24938,0,0.42411,0.56161,0.36996,51783.47,-0.17805,0.055
1119,North,2002,-0.05948,0,0.44474,0.57637,0.48849,63446.69,1.90652,0.055
1120,South,1994,-0.07102,0,0.52824,0.48907,0.52295,67953.78,-1.05775,0.061
1121,South,1994,-0.1278,0,0.42484,0.51349,0.48146,61327.86,-0.47598,0.061
1122,South,2004,0.07305,1,0.5589,0.64815,0.5023,63282.61,-1.10545,0.061
1123,Mountain,2010,0.13899,1,0.54179,0.44772,0.45895,47797.66,0.12803,0.055
1124,North,1996,-0.00106,0,0.47134,0.57089,0.48734,49483.06,-1.1562,0.065
1125,Mountain,2002,0.12466,1,0.61343,0.49403,0.4511,64989.99,0.13823,0.055
1126,South,2012,-0.27394,0,0.35875,0.50398,0.43985,49776.5,0.65433,0.061
1127,South,2012,0.1459,1,0.43887,0.53591,0.55862,62774.43,0.55381,0.061
1128,Mountain,1992,0.05968,1,0.61729,0.47742,0.40679,59789.86,0.58118,0.055
1129,North,2006,0.05003,1,0.5267,0.59702,0.47465,63469.08,-0.08294,0.055
1130,North,2012,0.03789,1,0.57445,0.65964,0.51729,65382.12,0.30443,0.065
1131,Central,2006,-0.0277,0,0.51624,0.49994,0.53536,62340.84,0.27054,0.065
1132,North,1998,0.19701,1,0.6419,0.5789,0.55794,66864.21,0.84767,0.055
1133,South,2010,-0.14818,0,0.48102,0.44375,0.44928,50669.51,-1.58603,0.061
1134,Central,1996,-0.05559,0,0.49889,0.52224,0.42307,55926.35,0.72045,0.055
1135,Central,1996,-0.02304,0,0.47275,0.52705,0.55748,64837.92,0.21836,0.065
1136,Coastal,1994,-0.01406,0,0.56211,0.63482,0.59736,73136.36,1.10708,0.065
1137,Coastal,2010,-0.02174,0,0.4462,0.48749,0.62965,69370.17,-0.11592,0.065
1138,South,1994,0.26823,1,0.68896,0.44712,0.55076,48501.33,0.66298,0.061
1139,Mountain,2010,-0.00026,0,0.53723,0.51868,0.31084,55987.23,0.794,0.065
1140,Central,1996,0.06738,1,0.4646,0.50802,0.5748,60810.55,1.10513,0.055
1141,South,1994,0.20928,1,0.59554,0.5338,0.53538,54987.68,0.11666,0.061
1142,Coastal,1996,0.03816,1,0.54524,0.48567,0.59572,61884.62,0.53902,0.065
1143,South,2004,-0.00832,0,0.51354,0.54922,0.49954,58827.35,0.60231,0.071
1144,Central,2012,-0.29751,0,0.49675,0.57213,0.53838,63968.05,1.4346,0.055
1145,Mountain,1998,-0.02468,0,0.49446,0.63543,0.40789,57833.08,1.65912,0.065
1146,Coastal,2006,-0.08271,0,0.46443,0.5862,0.42162,63933.09,-0.04227,0.055
1147,South,1998,-0.11277,0,0.4158,0.50993,0.55718,66018.88,0.50571,0.061
1148,Central,2008,-0.04806,0,0.48168,0.4613,0.49925,58613.41,0.93473,0.065
1149,Central,2006,0.17799,1,0.53504,0.4614,0.41258,59457.34,-1.79524,0.055
1150,North,1994,0.01363,1,0.51655,0.58674,0.57179,54904.24,0.1784,0.065
1151,Coastal,1998,0.12163,1,0.57872,0.46871,0.70915,69109.99,1.40883,0.055
1152,Central,2010,0.14517,1,0.54552,0.53474,0.46521,59381.59,-0.52248,0.055
1153,Coastal,2000,-0.26256,0,0.35951,0.55954,0.58817,59030.29,-0.50437,0.055
1154,South,1996,0.00395,1,0.63162,0.54783,0.57601,49104.4,0.20947,0.071
1155,South,2010,-0.09909,0,0.52618,0.54551,0.4625,50402.32,-0.83737,0.061
1156,North,2006,-0.30254,0,0.42221,0.56276,0.47951,59018.25,-1.10598,0.055
1157,South,1998,0.26875,1,0.59158,0.59376,0.56071,40687.16,-2.44776,0.061
1158,Mountain,1998,-0.09352,0,0.44523,0.55695,0.48256,64003.7,-0.62665,0.055
1159,North,1996,-0.05417,0,0.47952,0.56254,0.50974,61852.67,0.57352,0.055
1160,South,2008,-0.05548,0,0.40394,0.5393,0.49834,36526.57,-1.6554,0.061
1161,Coastal,2006,0.13235,1,0.58582,0.54686,0.54038,58146.08,-0.99067,0.055
1162,Mountain,2006,0.20362,1,0.48834,0.48188,0.48165,46491.63,0.29624,0.055
1163,South,2010,-0.17037,0,0.49945,0.56044,0.58815,54630.4,-0.86535,0.061
1164,Coastal,2004,0.03283,1,0.60928,0.47926,0.5616,64581.09,1.92421,0.065
1165,Coastal,1994,-0.03377,0,0.47942,0.57165,0.54066,66814.46,0.20979,0.065
1166,North,2012,-0.44267,0,0.33558,0.58095,0.38055,64316.27,0.86642,0.055
1167,North,1994,0.01384,1,0.4411,0.64592,0.48694,68731.97,0.77395,0.065
1168,South,1992,-0.02157,0,0.43285,0.49222,0.44067,55877.24,-0.8497,0.071
1169,Mountain,2008,-0.54875,0,0.36646,0.5361,0.33992,55344.33,-0.27675,0.055
1170,North,2004,0.0077,1,0.59118,0.599,0.5512,45021.9,0.50567,0.065
1171,Central,2004,-0.02826,0,0.57109,0.50383,0.4852,59091.86,-0.09093,0.065
1172,North,2000,-0.04297,0,0.41775,0.51491,0.42959,47021.85,-1.19887,0.065
1173,Central,2006,-0.1595,0,0.43714,0.55467,0.42619,62731.39,-0.15349,0.055
1174,Mountain,1994,-0.16001,0,0.43119,0.58507,0.3852,53921.35,0.69153,0.055
1175,Central,2000,0.11218,1,0.59088,0.58088,0.6055,50610.69,-0.28826,0.055
1176,Coastal,2012,-0.01302,0,0.53087,0.52724,0.711,61029.97,0.58194,0.065
1177,Mountain,2012,-0.04701,0,0.53007,0.45679,0.41323,66468.59,0.27186,0.065
1178,North,2002,-0.19454,0,0.33031,0.54543,0.41734,63683.05,-1.55502,0.055
1179,North,2012,-0.02573,0,0.42205,0.58283,0.37861,47219.18,-0.22785,0.065
1180,Coastal,2002,0.02086,1,0.5923,0.49461,0.57379,66284.99,1.91475,0.065
1181,Coastal,2012,-0.10582,0,0.584,0.55025,0.62436,59664.24,1.09966,0.055
1182,Coastal,2008,-0.25825,0,0.38379,0.51249,0.47441,62729.22,-1.04601,0.055
1183,Mountain,1992,-0.04776,0,0.44368,0.50559,0.45311,53159.23,0.15481,0.065
1184,South,2008,0.10818,1,0.6068,0.47379,0.60553,51111.68,-0.96083,0.061
1185,North,2000,-0.0224,0,0.60795,0.55136,0.40033,58949.83,1.54016,0.065
1186,South,2002,0.23193,1,0.53523,0.54073,0.52827,50090.69,-0.0693,0.061
1187,Mountain,1992,0.32288,1,0.62107,0.55559,0.578,46501.63,2.05071,0.055
1188,Mountain,2010,-0.03142,0,0.49887,0.53678,0.45616,57565.67,-0.78916,0.065
1189,South,2004,-0.04108,0,0.41324,0.57533,0.52345,45390.56,0.15869,0.071
1190,South,1992,-0.10811,0,0.42915,0.50715,0.46758,57478.19,-0.04639,0.061
1191,South,1998,-0.17876,0,0.38848,0.5418,0.40058,46190.59,0.97653,0.061
1192,North,2004,0.05113,1,0.5654,0.5749,0.66603,72450.29,0.54026,0.055
1193,Mountain,2012,0.1516,1,0.52149,0.53401,0.4807,58204.92,0.32217,0.055
1194,North,2000,0.02629,1,0.49889,0.58229,0.41665,48064.01,-0.78214,0.065
1195,North,2006,-0.49927,0,0.43106,0.54255,0.46098,56209.24,-0.31225,0.055
1196,Coastal,1992,0.5115,1,0.63099,0.54865,0.80119,60943.55,-0.17159,0.055
1197,Coastal,1994,-0.04337,0,0.51225,0.47838,0.64119,73813.26,0.71211,0.065
1198,North,1994,0.45503,1,0.62374,0.64186,0.5437,67484.37,1.04964,0.055
1199,Mountain,2012,-0.04741,0,0.40457,0.52509,0.39559,45083.06,-0.57022,0.065
1200,Coastal,2004,0.12108,1,0.65958,0.55264,0.6265,67743.34,0.11252,0.055
1201,Coastal,2000,0.04769,1,0.55055,0.52297,0.65992,65275.89,-0.51955,0.065
1202,Central,1996,-0.32679,0,0.40349,0.54135,0.52685,55081.55,0.82026,0.055
1203,Coastal,1994,0.05906,1,0.596,0.49511,0.58564,65615.39,0.65237,0.055
1204,North,2008,-0.05419,0,0.53213,0.51782,0.52503,50725.04,-0.61211,0.055
1205,North,1994,-0.00225,0,0.43639,0.53458,0.61828,66451.16,0.73791,0.065
1206,North,2008,0.02834,1,0.56394,0.51639,0.54716,59970.66,-0.6912,0.065
1207,Central,1992,-0.0491,0,0.50024,0.49023,0.48672,62989.23,1.13914,0.065
1208,North,2002,-0.25318,0,0.39344,0.61112,0.3396,54638.44,-2.0804,0.055
1209,Mountain,2006,0.05989,1,0.49081,0.56799,0.49121,56944.24,0.82581,0.055
1210,Central,1994,-0.00702,0,0.46748,0.56606,0.56341,74147.03,0.16284,0.065
1211,South,2002,0.17429,1,0.57206,0.48869,0.50747,43814.48,-1.5413,0.061
1212,Coastal,1998,-0.37642,0,0.40714,0.44294,0.45401,71135.3,-0.53001,0.055
1213,Central,1994,0.02407,1,0.66636,0.53866,0.44784,53141.57,1.46493,0.065
1214,North,2002,0.03704,1,0.5715,0.61282,0.41083,64418.33,2.29016,0.065
1215,Mountain,2000,-0.45006,0,0.28863,0.4791,0.40586,56804.23,-1.61239,0.055
1216,Coastal,1992,-0.09554,0,0.43784,0.47909,0.49928,71545.91,1.55937,0.055
1217,North,2010,0.43372,1,0.59852,0.59934,0.53722,51567.33,-0.0216,0.055
1218,Mountain,1998,0.15646,1,0.58515,0.528,0.3781,60782.08,1.12563,0.055
1219,Central,1992,0.47798,1,0.60236,0.60246,0.67968,51411.4,0.57558,0.055
1220,South,1992,0.26261,1,0.55202,0.58155,0.66235,60809.68,-0.10779,0.061
1221,Coastal,2010,0.07284,1,0.56672,0.55467,0.58827,58872.26,-1.02059,0.055
1222,South,1996,0.02023,1,0.53293,0.42946,0.58893,55701.72,-0.92717,0.071
1223,North,1998,0.30841,1,0.58776,0.63257,0.53849,62811.17,-0.5523,0.055
1224,South,2008,0.06563,1,0.61627,0.51759,0.4211,40916.38,1.61915,0.061
1225,South,2010,0.38801,1,0.56597,0.55631,0.56847,58650.69,-1.03634,0.061
1226,North,2000,0.02579,1,0.60797,0.52473,0.54364,63623.57,1.05919,0.065
1227,Coastal,2010,0.04235,1,0.56671,0.57506,0.54469,72447.56,-0.18672,0.065
1228,Mountain,2002,-0.01044,0,0.55884,0.65885,0.50912,52364.27,0.59301,0.065
1229,Central,2008,0.01631,1,0.59739,0.55357,0.59023,65975.94,-0.20649,0.065
1230,South,1994,-0.03141,0,0.40832,0.52691,0.69734,46106.77,0.34735,0.071
1231,Coastal,2012,-0.09789,0,0.41603,0.53092,0.53918,78459.91,0.18559,0.055
1232,Coastal,2008,-0.1204,0,0.48602,0.58516,0.4373,64181.37,0.82304,0.055
1233,North,1992,0.01477,1,0.57377,0.6109,0.6133,54644.5,-0.64976,0.065
1234,South,2002,-0.176,0,0.34655,0.42542,0.38905,44435.37,-1.71782,0.061
1235,Central,1992,-0.01201,0,0.41347,0.46316,0.49008,65872.51,-1.34324,0.065
1236,Mountain,1998,0.08347,1,0.6214,0.52012,0.61996,55933.64,0.81961,0.055
1237,North,1994,0.14929,1,0.60582,0.60169,0.65023,52097.56,-0.01575,0.055
1238,Central,1998,-0.10211,0,0.51993,0.57998,0.41667,55028.27,-0.32026,0.055
1239,Central,2000,0.10567,1,0.55088,0.50179,0.48106,50456.91,-1.33422,0.055
1240,Central,2008,0.01155,1,0.50419,0.59469,0.58842,55369.83,0.06323,0.065
1241,Mountain,2004,-0.16611,0,0.41343,0.54252,0.38016,64312.86,1.66374,0.055
1242,Coastal,2012,0.16549,1,0.61397,0.55055,0.62302,63231.36,2.74005,0.055
1243,South,1996,0.01974,1,0.59504,0.59479,0.44103,47709.88,0.0454,0.071
1244,South,2006,0.25217,1,0.56365,0.54468,0.41797,59383.78,-0.43832,0.061
1245,Coastal,1992,-0.05511,0,0.45314,0.59014,0.58559,67248.64,0.99944,0.055
1246,Coastal,2010,-0.00256,0,0.4715,0.57152,0.48722,74087.28,1.50789,0.065
1247,Coastal,2004,0.02475,1,0.62105,0.57016,0.52665,69313.29,-0.58122,0.065
1248,Central,1994,0.18131,1,0.57969,0.53677,0.53535,65620.43,1.10423,0.055
1249,Central,1998,-0.02368,0,0.41376,0.51898,0.55587,59817.6,-1.87132,0.065
1250,Central,2012,0.11899,1,0.54442,0.52583,0.61546,59722.1,-1.53963,0.055
1251,Coastal,2000,0.02347,1,0.5039,0.51531,0.55155,68874.8,-0.2622,0.065
1252,Mountain,1996,0.001,1,0.53977,0.5643,0.38421,48515.13,0.78267,0.065
1253,Mountain,2010,-0.19249,0,0.47922,0.5718,0.36764,54406.22,-1.34288,0.055
1254,Mountain,2000,0.0955,1,0.55398,0.45776,0.48028,55791.14,-1.58112,0.055
1255,South,2004,0.12744,1,0.67635,0.53329,0.59826,36953.76,-0.20785,0.061
1256,Coastal,2000,-0.02646,0,0.54207,0.52409,0.60131,74291.3,-0.06081,0.065
1257,Central,2002,0.14244,1,0.58072,0.61362,0.54327,52489.97,0.59102,0.055
1258,North,2008,0.06446,1,0.53324,0.5558,0.43131,56414.18,0.97209,0.055
1259,North,2002,0.38356,1,0.68879,0.52366,0.70005,65633.17,-0.62328,0.055
1260,Coastal,1992,0.02887,1,0.60162,0.53535,0.6515,67139.18,-0.17752,0.065
1261,North,2002,0.0157,1,0.61478,0.53318,0.58689,65699.53,0.23042,0.065
1262,Coastal,2000,-0.21484,0,0.44702,0.51974,0.5992,73799.4,0.91642,0.055
1263,Mountain,2006,-0.05141,0,0.4962,0.52274,0.5035,58463.04,2.29438,0.055
1264,Mountain,2002,-0.01487,0,0.44182,0.4786,0.39097,57753.75,0.27722,0.065
1265,Mountain,2006,0.12393,1,0.50588,0.53309,0.47074,75374.34,0.0199,0.055
1266,South,2000,0.00407,1,0.60773,0.46701,0.51881,55677.9,-0.85611,0.071
1267,Central,2008,-0.56682,0,0.30194,0.44429,0.41185,55791.22,1.05586,0.055
1268,South,2000,-0.04264,0,0.48098,0.51892,0.37809,49602.42,-0.27711,0.071
1269,South,2008,-0.02945,0,0.57041,0.5907,0.52809,43550.83,0.06612,0.071
1270,North,2000,-0.04873,0,0.53042,0.61683,0.46696,50330.66,0.19395,0.065
1271,Mountain,2004,-0.13838,0,0.46554,0.48972,0.27886,58897.18,0.26583,0.055
1272,South,2012,0.1125,1,0.59474,0.4558,0.67983,45970.69,1.54067,0.061
1273,Coastal,2010,0.15651,1,0.5701,0.57272,0.45854,61419.92,-1.16402,0.055
1274,North,2010,0.03596,1,0.4865,0.53093,0.47879,62255.21,1.7962,0.065
1275,Mountain,1998,-0.10601,0,0.40884,0.5683,0.42778,42111.52,0.12447,0.055
1276,South,1998,-0.43085,0,0.3381,0.55407,0.45979,42455.0,-2.30684,0.061
1277,North,1994,-0.1545,0,0.48546,0.59608,0.51603,55956.01,-0.54237,0.055
