person_id,state,birth_year,birth_quarter,female,parent_education,family_income,compulsory_exposure,stayed_in_school,years_schooling,log_earnings,synthetic_ability,synthetic_compliance_type,synthetic_true_effect
2158,North,1944,4,1,10.421,74820.82,1,1,12.746,2.6542,0.6754,always_taker,0.066
2159,Coastal,1942,2,0,12.501,69655.44,0,1,12.296,2.9103,0.7335,always_taker,0.062
2160,Central,1934,4,0,14.27,49838.8,1,0,11.188,2.5746,0.7999,never_taker,0.062
2161,North,1936,1,0,12.818,36025.34,0,0,10.785,2.7211,1.71,complier,0.088
2162,South,1944,4,1,11.243,49263.72,1,1,12.21,2.968,2.0126,always_taker,0.056
2163,Central,1937,1,0,11.451,37133.11,0,0,10.714,2.3279,0.7218,complier,0.088
2164,Central,1937,3,1,10.622,50589.44,1,1,11.805,2.5643,-0.2617,always_taker,0.066
2165,South,1931,1,0,10.895,69942.18,0,1,12.025,2.4909,-0.6683,always_taker,0.072
2166,North,1942,2,1,9.629,22376.17,0,0,11.528,2.5398,0.6601,complier,0.092
2167,Central,1939,1,0,11.552,47360.56,0,0,9.999,2.0995,-1.1372,complier,0.088
2168,North,1930,4,1,11.414,36212.57,1,1,12.113,2.7225,0.6284,complier,0.082
2169,South,1947,1,0,10.719,20134.68,0,0,10.524,2.3914,0.1231,never_taker,0.072
2170,Coastal,1939,2,1,15.139,49734.16,0,1,12.152,2.7972,0.7391,always_taker,0.056
2171,North,1944,4,1,9.17,47630.35,1,1,11.592,2.3091,-1.0433,always_taker,0.066
2172,Central,1944,2,1,15.34,48547.37,0,1,12.885,2.7048,0.9866,always_taker,0.056
2173,South,1938,4,0,12.991,37452.17,1,0,10.808,2.5569,0.7881,never_taker,0.062
2174,Central,1934,2,1,12.78,16041.18,0,0,10.475,2.445,-0.0271,complier,0.082
2175,Central,1945,4,0,8.656,40450.89,1,0,10.215,2.0316,-1.9236,never_taker,0.072
2176,South,1941,1,1,10.539,45460.77,0,1,11.325,2.3485,-0.5898,always_taker,0.066
2177,North,1936,1,1,17.703,60131.72,0,1,12.987,2.9257,1.1248,always_taker,0.056
2178,South,1932,4,1,10.118,27818.51,1,0,10.362,2.0874,-1.2401,never_taker,0.066
2179,Central,1931,2,1,17.182,39516.14,0,0,10.498,2.4472,-0.1053,never_taker,0.056
2180,North,1937,3,0,10.256,31971.24,1,0,10.425,2.1531,-1.5218,never_taker,0.072
2181,Central,1941,2,1,10.07,39994.97,0,0,10.359,2.6028,0.8762,complier,0.092
2182,North,1942,1,1,10.686,30633.22,0,0,10.128,2.4521,-0.2563,never_taker,0.066
2183,South,1942,1,0,9.878,44815.69,0,0,10.442,2.383,-1.0687,never_taker,0.072
2184,Coastal,1937,1,0,12.275,49703.7,0,0,9.519,2.294,-0.3335,complier,0.088
2185,Central,1930,4,0,12.691,33414.1,1,1,11.95,2.5929,0.6024,complier,0.088
2186,South,1936,2,1,13.605,43899.23,0,0,11.028,2.3787,-0.7945,complier,0.082
2187,Central,1941,2,0,10.175,27548.91,0,0,9.522,2.3677,-1.0199,never_taker,0.072
2188,South,1939,2,0,11.07,36472.55,0,1,11.823,2.5738,0.4459,always_taker,0.062
2189,Central,1941,1,0,11.249,35538.61,0,0,10.577,2.4826,0.7682,complier,0.088
2190,South,1930,4,1,10.531,59022.8,1,1,10.934,2.2636,-0.5124,complier,0.092
2191,Coastal,1939,3,0,10.573,47560.29,1,1,11.587,2.6353,-0.2859,complier,0.098
2192,North,1939,2,0,9.434,55548.05,0,1,11.092,2.3557,-0.1484,always_taker,0.072
2193,Coastal,1935,2,0,12.182,40042.16,0,0,10.956,2.2293,-0.4356,complier,0.088
2194,Central,1936,4,0,11.439,55525.46,1,1,11.321,2.2887,-1.2801,always_taker,0.062
2195,Central,1943,2,1,13.71,40995.45,0,0,10.155,2.0859,-1.9157,never_taker,0.056
2196,North,1940,2,0,8.305,51139.53,0,0,10.396,2.3964,-0.2522,never_taker,0.072
2197,North,1934,4,1,7.503,26783.74,1,0,9.588,2.3393,-0.5203,never_taker,0.066
2198,North,1934,2,1,9.985,26493.1,0,0,9.503,2.0555,-1.1291,never_taker,0.066
2199,North,1942,3,0,8.363,44624.76,1,0,8.966,2.345,-0.5086,never_taker,0.072
2200,North,1932,2,1,10.507,25725.63,0,1,11.99,2.4465,1.365,always_taker,0.066
2201,South,1934,3,1,11.183,48713.37,1,1,10.941,2.2949,-0.7913,always_taker,0.056
2202,Central,1938,2,0,8.416,38712.75,0,0,9.87,2.4332,0.0924,never_taker,0.072
2203,South,1935,1,1,13.097,29541.91,0,0,10.565,2.4661,1.1211,complier,0.082
2204,North,1943,3,0,9.795,51741.8,1,1,11.287,2.3178,-0.9677,complier,0.098
2205,Coastal,1937,1,0,6.088,46276.59,0,0,10.222,2.6628,0.5451,complier,0.098
2206,South,1936,4,0,13.847,32176.5,1,1,12.327,2.7164,0.8599,complier,0.088
2207,South,1936,1,1,12.6,41436.89,0,1,11.411,2.4292,-0.0598,always_taker,0.056
2208,North,1939,2,0,14.486,48515.47,0,0,10.163,2.3086,-0.9769,complier,0.088
2209,Central,1938,4,1,13.225,30445.79,1,0,9.607,2.1393,-1.0585,never_taker,0.056
2210,South,1932,3,0,10.574,21041.47,1,0,9.678,2.0141,-1.6583,never_taker,0.072
2211,Central,1946,3,0,10.566,36280.96,1,0,10.582,2.2717,-1.047,never_taker,0.072
2212,Central,1939,2,0,7.447,38853.59,0,0,9.266,2.0857,-1.3767,complier,0.098
2213,Coastal,1943,3,0,10.966,35028.43,1,1,11.667,2.7509,-0.439,complier,0.098
2214,South,1947,3,0,12.126,43310.73,1,1,11.776,2.5175,-0.2232,complier,0.088
2215,South,1944,3,1,11.442,66714.08,1,1,12.298,2.8585,1.3328,complier,0.082
2216,Coastal,1935,4,1,12.076,52523.66,1,1,12.168,2.8164,1.3361,complier,0.082
2217,South,1944,1,1,9.306,17435.61,0,1,11.8,2.3886,0.0467,always_taker,0.066
2218,Coastal,1943,1,1,13.204,49936.02,0,0,10.789,2.708,0.6389,complier,0.082
2219,South,1933,2,0,13.053,16019.04,0,1,12.691,2.7077,1.7764,always_taker,0.062
2220,North,1944,2,1,14.994,54066.48,0,0,9.949,2.3273,-1.0199,never_taker,0.056
2221,Coastal,1939,2,0,11.853,16343.09,0,0,11.129,2.3708,0.3053,never_taker,0.062
2222,Central,1940,3,1,14.594,43743.7,1,1,12.683,3.1396,2.4147,always_taker,0.056
2223,North,1947,1,0,10.312,46779.63,0,0,10.06,2.5136,0.1583,complier,0.098
2224,South,1944,4,1,11.811,28781.93,1,1,12.154,2.6344,0.965,complier,0.082
2225,Coastal,1944,1,0,11.901,39470.49,0,1,12.635,2.6952,0.8232,always_taker,0.062
2226,Coastal,1935,3,1,11.52,35712.29,1,1,12.157,2.5601,0.1428,complier,0.082
2227,Central,1935,3,1,10.978,23874.93,1,0,10.535,1.8225,-2.1173,never_taker,0.066
2228,South,1937,1,1,12.555,59327.0,0,1,11.926,2.3732,-0.9185,always_taker,0.056
2229,South,1936,3,0,11.24,48286.25,1,1,11.455,2.4996,-0.3927,complier,0.088
2230,South,1931,4,1,7.876,40112.32,1,1,11.55,2.346,0.3823,complier,0.092
2231,Central,1943,4,1,14.63,53203.21,1,1,12.465,3.0797,2.0739,always_taker,0.056
2232,Central,1945,3,0,13.694,53572.57,1,1,11.984,2.6778,0.406,always_taker,0.062
2233,North,1943,1,0,8.853,54016.04,0,1,11.714,2.6796,0.3713,always_taker,0.072
2234,South,1940,4,1,11.713,67668.8,1,1,11.301,2.8343,1.3344,complier,0.082
2235,South,1935,2,1,8.756,33735.21,0,0,9.545,2.1807,-1.2876,never_taker,0.066
2236,South,1933,1,1,12.566,32504.72,0,1,12.695,2.4909,0.0152,always_taker,0.056
2237,South,1939,2,1,12.72,25530.97,0,0,10.665,2.4373,-0.1209,complier,0.082
2238,North,1944,2,1,8.99,70637.76,0,1,11.612,2.867,0.8862,always_taker,0.066
2239,South,1940,4,0,12.722,57901.09,1,0,9.417,1.7542,-2.9265,never_taker,0.062
2240,Central,1945,2,1,8.284,41244.17,0,0,10.558,2.3411,-0.4983,never_taker,0.066
2241,North,1943,2,0,8.383,51745.34,0,0,10.434,2.7049,1.0643,never_taker,0.072
2242,North,1943,4,1,12.593,23303.33,1,1,11.668,2.7197,0.8469,complier,0.082
2243,Coastal,1943,4,1,14.906,59061.98,1,1,12.375,2.709,1.6454,complier,0.082
2244,South,1936,1,0,13.972,44506.76,0,0,10.482,2.3589,-0.301,complier,0.088
2245,Central,1936,4,1,13.351,41943.77,1,0,10.076,2.3498,-0.2612,never_taker,0.056
2246,Central,1937,3,0,10.579,32799.26,1,0,10.41,2.5431,0.225,never_taker,0.072
2247,North,1938,3,1,9.754,38663.45,1,1,11.572,2.4117,-0.6748,complier,0.092
2248,North,1947,2,0,10.327,35100.54,0,0,9.783,2.0698,-1.0302,complier,0.098
2249,North,1942,4,0,9.705,38377.27,1,0,10.1,2.1359,-0.8601,never_taker,0.072
2250,Central,1944,1,0,12.004,66031.07,0,0,11.144,2.9008,1.3822,complier,0.088
2251,Coastal,1944,4,0,15.243,38513.98,1,1,12.651,2.6326,0.3618,always_taker,0.062
2252,Central,1936,4,1,16.147,45655.65,1,1,12.323,2.9067,1.3609,always_taker,0.056
2253,South,1933,4,0,12.591,52931.25,1,1,12.368,2.3012,0.2046,always_taker,0.062
2254,Central,1946,2,1,12.54,46757.76,0,0,10.323,2.5276,-0.5706,complier,0.082
2255,Central,1939,4,1,8.575,52662.42,1,0,10.331,2.4938,-0.1735,never_taker,0.066
2256,South,1945,3,1,11.69,21673.63,1,1,12.459,2.5353,1.3137,complier,0.082
2257,Coastal,1934,4,1,12.089,35195.66,1,1,11.531,2.5297,-0.2492,complier,0.082
2258,Central,1932,1,1,7.317,49201.31,0,0,9.234,1.9791,-1.5957,complier,0.092
2259,South,1947,4,0,9.728,45370.89,1,1,11.994,2.3545,-0.5638,complier,0.098
2260,South,1942,1,0,10.788,42106.91,0,0,10.073,2.4959,0.5592,complier,0.098
2261,North,1930,4,0,12.218,41768.2,1,0,9.718,2.3081,-1.0574,never_taker,0.062
2262,Central,1945,2,1,13.62,27773.85,0,0,10.017,2.3153,-0.0873,complier,0.082
2263,North,1939,1,0,11.63,44642.35,0,0,10.484,2.7674,1.5441,complier,0.088
2264,Coastal,1940,1,1,13.005,51538.95,0,0,10.387,2.4984,-0.5422,complier,0.082
2265,Coastal,1946,3,0,10.316,43071.45,1,1,12.219,2.7284,-0.2078,complier,0.098
2266,South,1932,3,0,8.71,36096.65,1,1,11.485,2.1525,-0.0657,complier,0.098
2267,Central,1935,4,0,10.687,44492.17,1,1,12.316,2.7224,1.6969,complier,0.098
2268,North,1932,1,1,11.513,48181.57,0,0,9.852,2.3053,-0.4844,complier,0.082
2269,North,1937,2,0,12.575,60035.75,0,0,11.084,2.9581,1.4989,complier,0.088
2270,North,1944,1,0,10.627,39360.07,0,0,10.171,2.2422,-0.7887,never_taker,0.072
2271,Coastal,1942,4,1,13.47,36580.45,1,0,10.577,2.3164,-1.6274,never_taker,0.056
2272,South,1934,2,1,11.628,52212.2,0,1,11.689,2.4823,0.3668,always_taker,0.056
2273,North,1940,3,0,12.29,68394.78,1,1,12.203,2.91,0.4902,always_taker,0.062
2274,Coastal,1937,4,1,12.179,32430.28,1,1,12.135,2.5056,0.1143,always_taker,0.056
2275,South,1932,2,1,11.237,48011.74,0,0,9.743,2.3032,0.4177,complier,0.082
2276,Coastal,1946,2,0,14.094,42349.07,0,0,10.463,2.7451,0.6761,complier,0.088
2277,North,1941,3,1,9.417,57129.72,1,1,11.398,2.4146,0.8715,complier,0.092
2278,Coastal,1931,1,0,12.542,16680.71,0,0,9.978,2.463,0.2879,never_taker,0.062
2279,Central,1932,3,0,8.67,62183.68,1,1,10.887,2.4779,-0.5206,complier,0.098
2280,Coastal,1947,2,0,12.071,51428.24,0,0,10.882,2.5589,0.5794,never_taker,0.062
2281,North,1932,3,0,11.615,42633.93,1,1,12.889,2.7902,2.0611,always_taker,0.062
2282,Central,1939,4,0,11.158,65158.04,1,1,11.422,2.621,0.5528,complier,0.088
2283,Central,1946,3,0,11.018,42263.39,1,1,11.597,2.3201,-1.1233,complier,0.088
2284,Central,1939,4,1,12.306,36466.47,1,0,9.383,2.326,-1.3897,never_taker,0.056
2285,Coastal,1939,1,0,11.354,48097.89,0,1,11.768,2.7992,0.9185,always_taker,0.062
2286,South,1933,2,1,12.071,65674.19,0,0,11.06,2.6434,0.5364,never_taker,0.056
2287,North,1942,1,0,10.346,45953.6,0,0,10.825,2.5512,0.5212,complier,0.098
2288,Coastal,1943,3,1,9.233,41824.14,1,0,11.045,2.4234,-0.7919,never_taker,0.066
2289,South,1934,2,1,8.211,36825.64,0,0,10.075,2.2016,-0.8317,never_taker,0.066
2290,Central,1937,1,0,10.213,58915.85,0,0,9.727,2.4437,-0.4306,complier,0.098
2291,Central,1940,2,0,9.466,36801.18,0,0,10.035,2.1475,-1.4772,never_taker,0.072
2292,South,1937,1,0,10.602,22000.42,0,0,9.558,1.8727,-1.7192,never_taker,0.072
2293,North,1935,1,0,9.717,42551.44,0,0,10.266,2.5285,0.5396,never_taker,0.072
2294,Central,1936,4,0,14.184,42124.6,1,1,11.48,2.7278,0.6622,complier,0.088
2295,Central,1937,4,0,11.068,31010.31,1,1,11.89,2.7285,1.0063,complier,0.088
2296,North,1931,3,1,7.395,52250.32,1,0,10.405,2.5428,0.7272,never_taker,0.066
2297,Central,1941,2,0,12.523,30626.85,0,0,10.84,2.7035,1.2852,complier,0.088
2298,South,1940,3,0,16.451,63784.51,1,1,12.525,2.8622,1.0041,always_taker,0.062
2299,Central,1933,1,0,9.559,47506.26,0,1,11.134,2.5427,-0.3207,always_taker,0.072
2300,North,1945,2,1,15.853,31588.67,0,1,12.141,2.4541,-0.1854,always_taker,0.056
2301,North,1930,4,1,12.87,25422.49,1,1,13.191,2.5947,1.6615,always_taker,0.056
2302,Central,1946,1,1,10.599,51615.21,0,0,10.596,2.5012,-0.1281,never_taker,0.066
2303,North,1932,2,0,14.147,59842.7,0,1,12.359,2.8908,1.008,always_taker,0.062
2304,North,1940,2,1,13.949,45636.11,0,1,12.49,2.5344,-0.0554,always_taker,0.056
2305,North,1946,2,0,10.161,49963.56,0,0,10.033,2.4436,0.0691,complier,0.098
2306,South,1941,2,0,9.687,50062.4,0,1,12.048,2.6889,0.9928,always_taker,0.072
2307,South,1934,1,1,12.426,58643.51,0,0,10.318,2.4763,0.8129,never_taker,0.056
2308,North,1937,1,0,12.16,38716.48,0,0,10.27,2.4289,-0.6796,never_taker,0.062
2309,Coastal,1939,4,1,10.998,28713.43,1,1,11.796,2.46,-0.3198,complier,0.092
2310,South,1945,3,0,12.586,44471.98,1,1,11.855,2.631,0.5576,complier,0.088
2311,North,1931,4,1,8.575,32184.99,1,0,10.613,2.1746,-0.4912,never_taker,0.066
2312,Central,1936,4,1,12.864,19599.58,1,1,11.791,2.5163,0.4063,always_taker,0.056
2313,South,1945,4,1,11.142,40566.88,1,0,10.143,2.2331,-0.5227,never_taker,0.056
2314,Coastal,1941,1,0,10.153,42359.34,0,0,10.756,2.562,-0.2558,never_taker,0.072
2315,North,1936,3,1,12.132,32840.9,1,1,12.174,2.229,-1.3972,complier,0.082
2316,Coastal,1940,4,1,10.506,50127.69,1,1,11.058,2.5371,-0.7295,complier,0.092
2317,Central,1942,1,0,12.187,28876.91,0,0,11.196,2.2335,-1.0449,complier,0.088
2318,North,1942,3,0,10.723,29285.44,1,1,11.826,2.6916,1.4278,always_taker,0.072
2319,Coastal,1932,2,0,13.247,76433.68,0,0,9.5,2.3484,-1.3712,never_taker,0.062
2320,Coastal,1933,3,0,10.467,43990.63,1,1,12.717,2.7476,1.5841,always_taker,0.072
2321,Central,1945,1,0,13.094,47492.23,0,1,12.794,2.9246,0.5409,always_taker,0.062
2322,North,1943,3,0,13.732,67416.77,1,1,12.01,2.7015,0.5147,complier,0.088
2323,South,1947,4,0,12.083,46158.04,1,1,11.166,2.1659,-1.9275,complier,0.088
2324,South,1939,3,1,10.208,46000.56,1,1,12.297,2.5651,0.7936,complier,0.092
2325,North,1935,2,0,10.873,32629.99,0,0,9.826,2.3065,-0.7421,never_taker,0.072
2326,South,1931,4,0,7.935,22609.88,1,0,10.366,2.1867,-0.5937,never_taker,0.072
2327,Central,1936,3,1,11.216,45030.59,1,0,10.823,2.1829,-1.059,never_taker,0.056
2328,North,1935,4,0,11.166,30892.78,1,0,10.614,2.7196,0.4948,never_taker,0.062
2329,Central,1936,4,1,11.796,27280.36,1,1,11.532,2.6594,0.9456,always_taker,0.056
2330,South,1942,1,0,12.123,50553.85,0,1,11.719,2.7875,0.8895,always_taker,0.062
2331,North,1946,3,0,10.075,31429.35,1,1,11.698,2.4911,-0.2937,always_taker,0.072
2332,South,1931,2,0,8.694,45987.79,0,0,10.242,2.2944,-0.7613,never_taker,0.072
2333,Central,1931,2,0,10.552,47913.78,0,0,10.016,2.399,-1.1441,complier,0.098
2334,Coastal,1947,2,1,10.799,65915.47,0,0,9.618,2.5953,-0.8569,complier,0.092
2335,North,1946,2,1,9.944,41044.46,0,0,9.907,2.4023,-0.3071,never_taker,0.066
2336,South,1937,3,0,7.787,55027.24,1,1,11.683,2.6253,-0.4537,always_taker,0.072
2337,Coastal,1934,4,1,10.014,19700.38,1,1,11.619,2.5652,0.3524,always_taker,0.066
2338,North,1944,3,0,13.191,33247.07,1,1,11.505,3.0272,1.4532,complier,0.088
2339,Coastal,1932,1,1,6.339,33971.47,0,0,9.81,1.9633,-2.1453,never_taker,0.066
2340,South,1942,3,0,14.127,33733.77,1,1,12.802,2.7359,0.9723,complier,0.088
2341,Central,1942,3,0,12.968,43475.62,1,1,12.726,2.7737,1.4845,always_taker,0.062
2342,North,1940,4,0,13.722,47438.75,1,1,12.872,2.7609,0.2305,always_taker,0.062
2343,South,1947,1,0,13.805,57014.42,0,0,10.37,2.6938,0.5798,complier,0.088
2344,Central,1932,4,1,10.783,44352.43,1,1,11.568,2.3325,-0.5189,complier,0.092
2345,South,1946,2,0,9.536,66730.05,0,1,11.584,2.4102,0.0863,always_taker,0.072
2346,Coastal,1935,3,0,13.269,39963.23,1,1,12.669,2.8105,1.4936,always_taker,0.062
2347,South,1945,4,0,10.945,31569.76,1,1,10.713,2.1978,-1.6843,complier,0.098
2348,North,1931,3,1,7.409,37186.26,1,1,12.113,2.7259,1.4023,always_taker,0.066
2349,Central,1932,1,1,13.956,25610.16,0,1,12.137,2.6137,1.0919,always_taker,0.056
2350,South,1937,4,0,12.02,52737.42,1,1,11.383,2.4211,-0.6091,always_taker,0.062
2351,North,1944,3,1,13.051,62049.45,1,1,11.706,2.7187,-0.3414,always_taker,0.056
2352,Coastal,1943,3,1,11.014,33402.05,1,1,12.009,2.3661,-0.7248,always_taker,0.056
2353,Coastal,1945,3,1,12.153,55222.98,1,1,11.948,2.836,1.2299,complier,0.082
2354,North,1931,3,0,7.867,41754.02,1,0,10.136,2.1319,-0.9961,never_taker,0.072
2355,South,1944,4,1,14.374,39666.92,1,1,12.083,2.9082,1.5158,complier,0.082
2356,Central,1938,1,0,15.889,29997.12,0,0,10.71,2.74,1.0653,complier,0.088
2357,South,1931,4,1,7.166,12000.0,1,1,11.097,2.2246,-0.8073,complier,0.092
2358,South,1940,3,0,8.891,12648.12,1,1,11.974,2.4524,0.3397,complier,0.098
2359,Central,1940,3,0,15.426,36110.24,1,1,12.836,3.0103,1.2368,always_taker,0.062
2360,Central,1932,1,0,9.795,47562.59,0,0,10.685,2.3293,0.1595,complier,0.098
2361,North,1947,1,1,7.961,41771.16,0,0,10.32,2.5125,0.6345,complier,0.092
2362,Central,1944,2,0,14.1,42991.94,0,1,11.895,2.8635,0.4498,always_taker,0.062
2363,Central,1936,1,1,6.399,41774.97,0,0,8.544,1.6622,-3.1446,never_taker,0.066
2364,Coastal,1939,1,0,13.507,24533.68,0,0,10.842,2.5628,0.9965,complier,0.088
2365,South,1943,4,1,10.069,49648.27,1,0,9.696,2.2774,-0.8716,never_taker,0.066
2366,North,1937,2,1,11.502,49421.22,0,0,9.805,2.3997,-0.6741,complier,0.082
2367,Coastal,1936,3,1,14.555,50846.97,1,1,11.87,2.7419,0.5412,always_taker,0.056
2368,Central,1936,1,0,12.443,39495.07,0,1,12.64,2.6682,1.0488,always_taker,0.062
2369,South,1937,3,1,11.983,44473.29,1,1,12.482,2.7398,0.7628,complier,0.082
2370,South,1935,2,0,14.317,56034.29,0,1,11.437,2.5921,0.1349,always_taker,0.062
2371,Coastal,1944,4,0,9.048,39321.42,1,0,10.698,2.3521,0.1227,never_taker,0.072
2372,North,1941,1,1,11.757,32258.51,0,0,9.838,2.2879,-0.5255,never_taker,0.056
2373,South,1942,1,1,12.901,20996.24,0,0,10.424,2.1299,-0.1848,complier,0.082
2374,North,1935,1,0,14.856,24152.24,0,0,10.827,2.662,0.9856,complier,0.088
2375,Coastal,1940,3,1,9.003,26416.69,1,1,11.614,2.5628,0.1154,complier,0.092
2376,South,1944,4,0,12.604,32586.49,1,0,10.045,2.3244,-0.5778,never_taker,0.062
2377,Coastal,1931,4,1,12.985,58422.71,1,1,11.823,2.7011,-0.4868,complier,0.082
2378,South,1944,4,0,11.909,40727.62,1,1,11.681,2.2391,-0.6256,complier,0.088
2379,Coastal,1938,4,1,14.304,45766.2,1,1,13.15,2.7105,1.1069,complier,0.082
2380,Central,1938,2,1,8.453,26667.5,0,0,11.05,2.6065,1.5943,never_taker,0.066
2381,Coastal,1939,1,1,10.762,49238.57,0,0,10.556,2.7674,0.1015,complier,0.092
2382,Coastal,1936,3,0,6.988,43967.32,1,1,11.425,2.5571,0.2943,complier,0.098
2383,North,1930,2,1,9.346,48220.37,0,0,10.357,2.6283,1.1332,complier,0.092
2384,Coastal,1945,4,0,10.585,50677.77,1,1,10.778,2.8325,0.307,complier,0.098
2385,Coastal,1934,4,0,9.268,22375.25,1,0,9.823,1.8309,-1.342,never_taker,0.072
2386,Central,1935,2,0,11.552,43170.19,0,1,12.544,2.7406,1.0641,always_taker,0.062
2387,South,1935,3,0,11.489,54623.41,1,1,11.687,2.6672,0.1577,complier,0.088
2388,Central,1941,4,0,10.928,72253.16,1,1,10.5,2.4432,-0.7018,complier,0.098
2389,Coastal,1939,4,0,10.043,55806.88,1,1,11.913,2.5224,0.3111,complier,0.098
2390,North,1932,2,0,12.404,32750.72,0,0,10.569,2.2758,-0.3605,complier,0.088
2391,Coastal,1936,2,1,6.0,44936.89,0,0,10.523,2.0729,-0.6077,never_taker,0.066
2392,Central,1932,2,1,12.289,50109.67,0,0,10.883,2.4809,0.6118,never_taker,0.056
2393,Coastal,1930,2,1,13.286,35150.13,0,0,10.4,2.2413,-0.1804,complier,0.082
2394,South,1941,2,0,15.252,50627.88,0,1,12.027,2.3229,0.0681,always_taker,0.062
2395,Coastal,1935,3,0,10.403,54581.15,1,1,11.545,2.4879,-0.663,complier,0.098
2396,Coastal,1932,1,1,13.29,34244.08,0,0,9.395,2.1419,-1.8432,complier,0.082
2397,North,1945,3,1,10.982,24509.06,1,1,11.862,2.4159,-0.2108,always_taker,0.066
2398,Coastal,1936,1,1,13.816,41538.01,0,1,12.379,2.8179,1.1627,always_taker,0.056
2399,Central,1934,3,0,8.971,16378.97,1,1,10.991,2.1852,0.7219,complier,0.098
2400,Central,1941,3,0,12.427,33087.29,1,1,11.647,2.5236,0.3747,complier,0.088
2401,Central,1946,2,0,9.535,39637.19,0,0,9.626,2.4864,-0.9194,never_taker,0.072
2402,Central,1936,1,1,9.768,47051.74,0,0,10.61,2.2574,-0.4684,never_taker,0.066
2403,North,1930,2,0,12.814,31130.33,0,0,10.722,2.2559,-0.9059,never_taker,0.062
2404,South,1946,3,0,11.106,16182.46,1,1,11.732,2.2602,-0.6809,complier,0.088
2405,Central,1942,3,0,14.74,31177.59,1,1,12.708,3.0871,2.3655,always_taker,0.062
2406,Coastal,1942,1,1,12.778,40042.64,0,0,10.261,2.0894,-1.434,complier,0.082
2407,North,1940,2,0,9.138,22409.56,0,0,9.923,2.3528,-1.2467,never_taker,0.072
2408,Central,1945,1,0,15.048,35379.42,0,0,11.05,2.8328,1.0685,complier,0.088
2409,South,1934,1,1,12.133,56472.39,0,1,11.948,2.3429,-0.3108,always_taker,0.056
2410,Central,1932,3,0,10.665,33665.38,1,1,11.4,2.2681,-0.5443,always_taker,0.072
2411,South,1936,1,0,12.617,12000.0,0,1,11.854,2.2035,-0.1504,always_taker,0.062
2412,North,1936,2,0,11.401,44441.23,0,0,9.518,2.1891,-2.2039,never_taker,0.062
2413,North,1938,2,1,16.233,43843.45,0,0,10.844,2.8382,1.9511,complier,0.082
2414,Central,1930,3,0,9.496,68888.05,1,1,12.233,2.7553,0.2797,complier,0.098
2415,North,1933,2,1,8.249,36992.92,0,0,9.916,2.2143,-1.0383,never_taker,0.066
2416,Coastal,1932,3,0,12.979,36589.73,1,1,12.303,2.6559,0.9269,complier,0.088
2417,Central,1943,2,0,12.693,26725.17,0,0,10.04,2.1359,-1.7453,complier,0.088
2418,Central,1932,3,0,10.996,80538.44,1,1,12.105,2.7951,0.6672,complier,0.098
2419,North,1935,4,0,9.186,12000.0,1,1,10.955,2.3212,-0.1379,complier,0.098
2420,Central,1930,1,0,9.477,45229.24,0,1,11.734,2.7425,0.4631,always_taker,0.072
2421,South,1937,3,1,11.36,40486.77,1,1,11.821,2.6416,0.3589,complier,0.082
2422,Central,1945,3,0,6.97,57333.6,1,0,9.553,2.3524,-1.5013,never_taker,0.072
2423,Coastal,1947,3,1,12.501,24265.93,1,1,12.278,2.9768,1.6332,always_taker,0.056
2424,Coastal,1947,3,1,9.038,32785.18,1,1,11.055,2.0986,-1.7339,complier,0.092
2425,Central,1945,1,1,11.86,52882.87,0,0,10.18,2.5809,-0.3015,complier,0.082
2426,Central,1947,4,0,12.182,62145.6,1,1,11.62,2.3895,-1.6597,complier,0.088
2427,Central,1938,4,0,10.394,61235.54,1,1,11.972,2.2716,-0.6669,always_taker,0.072
2428,Central,1931,1,0,10.739,31818.95,0,0,10.558,2.9465,2.1712,complier,0.098
2429,North,1946,3,1,8.782,65587.25,1,0,9.959,2.2625,-0.8914,never_taker,0.066
2430,North,1939,3,0,9.995,55815.54,1,0,10.594,2.3478,0.1222,never_taker,0.072
2431,South,1934,1,1,14.179,20614.34,0,1,12.378,2.6676,1.448,always_taker,0.056
2432,Coastal,1932,3,0,12.972,40725.61,1,0,10.038,2.2395,-0.8699,never_taker,0.062
2433,North,1944,3,1,15.228,49683.77,1,1,11.535,2.3659,-0.6066,complier,0.082
2434,South,1943,3,1,10.369,41821.12,1,1,11.024,2.0459,-1.7751,complier,0.092
2435,Coastal,1944,3,0,13.149,58082.26,1,1,11.272,2.6553,-1.2483,complier,0.088
2436,Coastal,1944,2,0,14.728,25499.19,0,1,12.725,2.804,-0.1189,always_taker,0.062
2437,South,1939,3,1,15.469,24609.2,1,0,10.012,2.441,-0.3057,never_taker,0.056
2438,Coastal,1937,2,0,12.942,30698.18,0,1,12.771,3.0112,2.5475,always_taker,0.062
2439,Central,1942,2,0,10.072,46257.84,0,0,10.776,2.5467,-0.1306,complier,0.098
2440,South,1942,3,0,12.915,32145.33,1,1,11.822,2.8061,0.5248,complier,0.088
2441,North,1939,2,1,14.675,37952.75,0,0,10.394,2.5466,0.6136,never_taker,0.056
2442,Central,1931,1,0,15.287,39029.18,0,0,10.625,2.4706,-0.008,complier,0.088
2443,Coastal,1937,3,0,11.726,60159.2,1,1,11.826,2.9683,1.9196,always_taker,0.062
