earner_id,observed_earnings,counterfactual_earnings_synthetic,tax_kink,lower_marginal_tax_rate,upper_marginal_tax_rate,synthetic_buncher
7211,33250.74,33447.21,50000.0,0.25,0.35,0
7212,62261.17,62205.69,50000.0,0.25,0.35,0
7213,27196.72,27407.37,50000.0,0.25,0.35,0
7214,40618.45,40677.78,50000.0,0.25,0.35,0
7215,67163.14,67134.09,50000.0,0.25,0.35,0
7216,48588.17,48343.99,50000.0,0.25,0.35,0
7217,49419.51,54395.25,50000.0,0.25,0.35,1
7218,44471.41,44455.27,50000.0,0.25,0.35,0
7219,70451.85,70589.33,50000.0,0.25,0.35,0
7220,40018.03,39898.36,50000.0,0.25,0.35,0
7221,48041.22,48473.8,50000.0,0.25,0.35,0
7222,66421.14,66519.2,50000.0,0.25,0.35,0
7223,59133.23,59107.75,50000.0,0.25,0.35,0
7224,43691.42,43797.22,50000.0,0.25,0.35,0
7225,58178.67,58082.22,50000.0,0.25,0.35,0
7226,61538.08,61535.11,50000.0,0.25,0.35,0
7227,49573.36,49719.37,50000.0,0.25,0.35,0
7228,30354.86,30105.02,50000.0,0.25,0.35,0
7229,49636.42,55124.93,50000.0,0.25,0.35,1
7230,49646.53,52636.18,50000.0,0.25,0.35,1
7231,45879.11,46035.5,50000.0,0.25,0.35,0
7232,59907.79,59741.09,50000.0,0.25,0.35,0
7233,39380.69,39037.69,50000.0,0.25,0.35,0
7234,37981.12,38016.1,50000.0,0.25,0.35,0
7235,49653.7,50911.0,50000.0,0.25,0.35,1
7236,49775.99,56030.82,50000.0,0.25,0.35,1
7237,57992.57,58101.56,50000.0,0.25,0.35,0
7238,46985.86,47357.09,50000.0,0.25,0.35,0
7239,32391.19,32347.38,50000.0,0.25,0.35,0
7240,30308.91,30064.65,50000.0,0.25,0.35,0
7241,42970.39,42815.02,50000.0,0.25,0.35,0
7242,73684.61,73816.3,50000.0,0.25,0.35,0
7243,60424.83,60671.16,50000.0,0.25,0.35,0
7244,46696.98,46995.36,50000.0,0.25,0.35,0
7245,90686.3,90695.84,50000.0,0.25,0.35,0
7246,38814.55,38910.75,50000.0,0.25,0.35,0
7247,57570.88,57493.56,50000.0,0.25,0.35,0
7248,59134.37,59202.62,50000.0,0.25,0.35,0
7249,74332.25,74289.84,50000.0,0.25,0.35,0
7250,61220.1,60811.14,50000.0,0.25,0.35,0
7251,63511.1,63635.02,50000.0,0.25,0.35,0
7252,56524.31,56396.62,50000.0,0.25,0.35,0
7253,38028.49,38034.02,50000.0,0.25,0.35,0
7254,38012.95,37904.56,50000.0,0.25,0.35,0
7255,38760.14,38936.41,50000.0,0.25,0.35,0
7256,64850.4,64617.45,50000.0,0.25,0.35,0
7257,73801.43,73704.18,50000.0,0.25,0.35,0
7258,41224.33,41126.19,50000.0,0.25,0.35,0
7259,48625.16,48522.57,50000.0,0.25,0.35,0
7260,45104.6,45122.96,50000.0,0.25,0.35,0
7261,61795.6,61705.6,50000.0,0.25,0.35,0
7262,49368.34,56402.41,50000.0,0.25,0.35,1
7263,94962.03,95000.0,50000.0,0.25,0.35,0
7264,80361.33,80524.05,50000.0,0.25,0.35,0
7265,47664.86,47550.84,50000.0,0.25,0.35,0
7266,65810.42,65684.34,50000.0,0.25,0.35,0
7267,49808.3,51977.87,50000.0,0.25,0.35,1
7268,46784.68,46852.42,50000.0,0.25,0.35,0
7269,60309.89,60407.19,50000.0,0.25,0.35,0
7270,67531.59,67499.7,50000.0,0.25,0.35,0
7271,58863.5,58969.26,50000.0,0.25,0.35,0
7272,41067.78,41028.91,50000.0,0.25,0.35,0
7273,29327.92,29194.35,50000.0,0.25,0.35,0
7274,49932.28,53524.15,50000.0,0.25,0.35,1
7275,68742.44,68842.33,50000.0,0.25,0.35,0
7276,33717.19,33580.78,50000.0,0.25,0.35,0
7277,46512.1,46391.59,50000.0,0.25,0.35,0
7278,42204.61,42326.5,50000.0,0.25,0.35,0
7279,49792.4,53925.7,50000.0,0.25,0.35,1
7280,45654.23,45355.04,50000.0,0.25,0.35,0
7281,49461.66,51522.68,50000.0,0.25,0.35,1
7282,47387.66,47601.39,50000.0,0.25,0.35,0
7283,73500.5,73556.7,50000.0,0.25,0.35,0
7284,66233.13,66350.79,50000.0,0.25,0.35,0
7285,48688.51,48616.08,50000.0,0.25,0.35,0
7286,57670.08,57798.02,50000.0,0.25,0.35,0
7287,49565.05,52632.39,50000.0,0.25,0.35,1
7288,59547.77,59462.57,50000.0,0.25,0.35,0
7289,48076.71,48227.18,50000.0,0.25,0.35,0
7290,56883.52,56877.26,50000.0,0.25,0.35,0
7291,43354.29,43401.34,50000.0,0.25,0.35,0
7292,94978.46,95000.0,50000.0,0.25,0.35,0
7293,81452.83,81363.74,50000.0,0.25,0.35,0
7294,37841.01,37600.12,50000.0,0.25,0.35,0
7295,50691.39,50879.98,50000.0,0.25,0.35,0
7296,33701.69,33737.88,50000.0,0.25,0.35,0
7297,42441.95,42287.48,50000.0,0.25,0.35,0
7298,43813.66,43713.27,50000.0,0.25,0.35,0
7299,48291.7,48494.0,50000.0,0.25,0.35,0
7300,63487.17,63462.81,50000.0,0.25,0.35,0
7301,49088.29,53583.11,50000.0,0.25,0.35,1
7302,54147.36,54110.65,50000.0,0.25,0.35,0
7303,35575.79,35468.3,50000.0,0.25,0.35,0
7304,41049.59,41146.33,50000.0,0.25,0.35,0
7305,53370.32,53533.4,50000.0,0.25,0.35,0
7306,54278.39,54253.28,50000.0,0.25,0.35,0
7307,41271.43,41467.47,50000.0,0.25,0.35,0
7308,43800.2,44102.38,50000.0,0.25,0.35,0
7309,64931.68,64997.07,50000.0,0.25,0.35,0
7310,41355.65,41289.55,50000.0,0.25,0.35,0
7311,57355.12,57461.31,50000.0,0.25,0.35,0
7312,49476.88,49514.18,50000.0,0.25,0.35,0
7313,45281.55,45274.86,50000.0,0.25,0.35,0
7314,46001.03,46243.77,50000.0,0.25,0.35,0
7315,75837.75,75965.89,50000.0,0.25,0.35,0
7316,80111.67,80125.09,50000.0,0.25,0.35,0
7317,59806.44,59860.38,50000.0,0.25,0.35,0
7318,64193.81,64292.16,50000.0,0.25,0.35,0
7319,63261.15,63289.58,50000.0,0.25,0.35,0
7320,49435.91,50098.1,50000.0,0.25,0.35,1
7321,36171.99,36202.92,50000.0,0.25,0.35,0
7322,54978.05,54584.64,50000.0,0.25,0.35,0
7323,58682.56,58885.49,50000.0,0.25,0.35,0
7324,48479.67,48539.64,50000.0,0.25,0.35,0
7325,30056.2,29967.49,50000.0,0.25,0.35,0
7326,49014.05,54800.71,50000.0,0.25,0.35,1
7327,69600.59,69540.39,50000.0,0.25,0.35,0
7328,34285.6,34414.13,50000.0,0.25,0.35,0
7329,28473.7,28541.54,50000.0,0.25,0.35,0
7330,46923.84,46975.51,50000.0,0.25,0.35,0
7331,27081.81,26954.04,50000.0,0.25,0.35,0
7332,74177.58,74131.04,50000.0,0.25,0.35,0
7333,48830.46,48700.21,50000.0,0.25,0.35,0
7334,94962.42,95000.0,50000.0,0.25,0.35,0
7335,37235.15,37316.43,50000.0,0.25,0.35,0
7336,55594.64,55369.01,50000.0,0.25,0.35,0
7337,32868.57,32724.57,50000.0,0.25,0.35,0
7338,66558.28,66567.71,50000.0,0.25,0.35,0
7339,71266.16,71125.86,50000.0,0.25,0.35,0
7340,84306.41,84421.75,50000.0,0.25,0.35,0
7341,57394.53,57451.79,50000.0,0.25,0.35,0
7342,50049.52,51847.5,50000.0,0.25,0.35,1
7343,28707.46,28738.83,50000.0,0.25,0.35,0
7344,47713.72,47997.15,50000.0,0.25,0.35,0
7345,36851.5,37103.22,50000.0,0.25,0.35,0
7346,30407.42,30380.02,50000.0,0.25,0.35,0
7347,48901.01,48957.44,50000.0,0.25,0.35,0
7348,33187.6,33273.99,50000.0,0.25,0.35,0
7349,49282.62,55200.62,50000.0,0.25,0.35,1
7350,67747.23,67695.2,50000.0,0.25,0.35,0
7351,25529.69,25407.33,50000.0,0.25,0.35,0
7352,49117.73,48947.38,50000.0,0.25,0.35,0
7353,44931.79,44928.55,50000.0,0.25,0.35,0
7354,37147.79,36901.71,50000.0,0.25,0.35,0
7355,45491.08,45417.4,50000.0,0.25,0.35,0
7356,46854.07,46956.93,50000.0,0.25,0.35,0
7357,41899.14,42030.62,50000.0,0.25,0.35,0
7358,51264.92,51350.0,50000.0,0.25,0.35,0
7359,52170.39,52084.18,50000.0,0.25,0.35,0
7360,59229.49,59069.71,50000.0,0.25,0.35,0
7361,49582.71,49442.03,50000.0,0.25,0.35,0
7362,36905.03,37099.72,50000.0,0.25,0.35,0
7363,61624.57,61640.88,50000.0,0.25,0.35,0
7364,95000.0,95000.0,50000.0,0.25,0.35,0
7365,49461.31,50869.7,50000.0,0.25,0.35,1
7366,32281.2,32032.66,50000.0,0.25,0.35,0
7367,49527.42,49663.85,50000.0,0.25,0.35,0
7368,61651.69,61492.1,50000.0,0.25,0.35,0
7369,59899.19,59989.13,50000.0,0.25,0.35,0
7370,43065.89,43123.25,50000.0,0.25,0.35,0
7371,55523.68,55511.63,50000.0,0.25,0.35,0
7372,34126.92,34023.46,50000.0,0.25,0.35,0
7373,67908.59,67810.93,50000.0,0.25,0.35,0
7374,43858.22,43999.28,50000.0,0.25,0.35,0
7375,39156.75,38972.6,50000.0,0.25,0.35,0
7376,28899.31,28864.45,50000.0,0.25,0.35,0
7377,69849.93,69787.74,50000.0,0.25,0.35,0
7378,68005.04,67864.21,50000.0,0.25,0.35,0
7379,70057.33,70082.94,50000.0,0.25,0.35,0
7380,57220.15,57507.92,50000.0,0.25,0.35,0
7381,41462.49,41818.05,50000.0,0.25,0.35,0
7382,60416.7,60224.56,50000.0,0.25,0.35,0
7383,73385.71,73370.69,50000.0,0.25,0.35,0
7384,65117.4,65022.14,50000.0,0.25,0.35,0
7385,44297.39,44379.24,50000.0,0.25,0.35,0
7386,39054.7,38731.9,50000.0,0.25,0.35,0
7387,63568.33,63254.47,50000.0,0.25,0.35,0
7388,36260.5,36369.17,50000.0,0.25,0.35,0
7389,64177.11,64350.56,50000.0,0.25,0.35,0
7390,76605.08,76470.45,50000.0,0.25,0.35,0
7391,41874.94,41652.87,50000.0,0.25,0.35,0
7392,63233.43,63077.32,50000.0,0.25,0.35,0
7393,59907.27,59741.46,50000.0,0.25,0.35,0
7394,45132.18,45236.08,50000.0,0.25,0.35,0
7395,39018.65,39128.23,50000.0,0.25,0.35,0
7396,32602.65,32415.69,50000.0,0.25,0.35,0
7397,29820.79,29738.79,50000.0,0.25,0.35,0
7398,49674.8,49331.15,50000.0,0.25,0.35,0
7399,28789.3,28674.63,50000.0,0.25,0.35,0
7400,54284.88,54181.41,50000.0,0.25,0.35,0
7401,32048.11,31760.82,50000.0,0.25,0.35,0
7402,25856.97,25969.52,50000.0,0.25,0.35,0
7403,43040.11,43220.88,50000.0,0.25,0.35,0
7404,37389.63,37118.56,50000.0,0.25,0.35,0
7405,44272.5,44379.58,50000.0,0.25,0.35,0
7406,54122.53,54464.25,50000.0,0.25,0.35,0
7407,42183.15,42296.92,50000.0,0.25,0.35,0
7408,61617.46,61607.17,50000.0,0.25,0.35,0
7409,49652.17,54038.61,50000.0,0.25,0.35,1
7410,69947.37,69770.61,50000.0,0.25,0.35,0
7411,26271.19,26145.89,50000.0,0.25,0.35,0
7412,67917.09,67871.63,50000.0,0.25,0.35,0
7413,74379.48,74133.73,50000.0,0.25,0.35,0
7414,29944.55,30002.51,50000.0,0.25,0.35,0
7415,37766.14,37779.44,50000.0,0.25,0.35,0
7416,38542.01,38366.73,50000.0,0.25,0.35,0
7417,48014.55,48163.27,50000.0,0.25,0.35,0
7418,60428.77,60381.47,50000.0,0.25,0.35,0
7419,30640.44,30913.61,50000.0,0.25,0.35,0
7420,33231.8,33548.39,50000.0,0.25,0.35,0
7421,55827.73,55806.12,50000.0,0.25,0.35,0
7422,37029.83,36689.95,50000.0,0.25,0.35,0
7423,61390.56,61279.79,50000.0,0.25,0.35,0
7424,24241.81,24177.14,50000.0,0.25,0.35,0
7425,61496.67,61616.77,50000.0,0.25,0.35,0
7426,89655.72,89855.08,50000.0,0.25,0.35,0
7427,42261.83,42236.26,50000.0,0.25,0.35,0
7428,64599.56,64595.46,50000.0,0.25,0.35,0
7429,87790.68,87976.27,50000.0,0.25,0.35,0
7430,49081.84,50904.33,50000.0,0.25,0.35,1
7431,60333.49,60656.5,50000.0,0.25,0.35,0
7432,35031.21,35108.82,50000.0,0.25,0.35,0
7433,45188.18,45153.79,50000.0,0.25,0.35,0
7434,59864.65,59646.33,50000.0,0.25,0.35,0
7435,52291.33,52057.55,50000.0,0.25,0.35,0
7436,38575.11,38673.93,50000.0,0.25,0.35,0
7437,65888.64,65680.86,50000.0,0.25,0.35,0
7438,59094.89,59035.1,50000.0,0.25,0.35,0
7439,40535.54,40630.58,50000.0,0.25,0.35,0
7440,47399.75,46924.85,50000.0,0.25,0.35,0
7441,49742.8,53141.94,50000.0,0.25,0.35,1
7442,48913.26,48894.67,50000.0,0.25,0.35,0
7443,39539.87,39569.57,50000.0,0.25,0.35,0
7444,57752.23,57652.59,50000.0,0.25,0.35,0
7445,65085.06,65038.25,50000.0,0.25,0.35,0
7446,41924.2,41962.08,50000.0,0.25,0.35,0
7447,31149.82,31098.6,50000.0,0.25,0.35,0
7448,49257.43,49127.66,50000.0,0.25,0.35,0
7449,49556.13,51193.7,50000.0,0.25,0.35,1
7450,48764.93,50998.0,50000.0,0.25,0.35,1
7451,43616.38,43976.57,50000.0,0.25,0.35,0
7452,77588.51,77542.79,50000.0,0.25,0.35,0
7453,49935.64,50004.85,50000.0,0.25,0.35,0
7454,62116.62,62254.81,50000.0,0.25,0.35,0
7455,48737.42,50215.05,50000.0,0.25,0.35,1
7456,48459.59,48230.91,50000.0,0.25,0.35,0
7457,45560.3,45572.39,50000.0,0.25,0.35,0
7458,48622.49,48656.28,50000.0,0.25,0.35,0
7459,58441.79,58249.46,50000.0,0.25,0.35,0
7460,70592.85,70257.45,50000.0,0.25,0.35,0
7461,49109.16,52810.38,50000.0,0.25,0.35,1
7462,60863.08,60968.29,50000.0,0.25,0.35,0
7463,59961.29,60102.74,50000.0,0.25,0.35,0
7464,49791.55,49889.0,50000.0,0.25,0.35,0
7465,44599.71,44404.58,50000.0,0.25,0.35,0
7466,48854.0,52404.53,50000.0,0.25,0.35,1
7467,48311.59,48063.46,50000.0,0.25,0.35,0
7468,38569.39,38307.07,50000.0,0.25,0.35,0
7469,38687.41,38533.29,50000.0,0.25,0.35,0
7470,63719.91,63663.41,50000.0,0.25,0.35,0
7471,50280.71,51642.24,50000.0,0.25,0.35,1
7472,44233.81,44320.84,50000.0,0.25,0.35,0
7473,37890.38,37936.75,50000.0,0.25,0.35,0
7474,32035.53,32042.97,50000.0,0.25,0.35,0
7475,49171.99,49197.4,50000.0,0.25,0.35,0
7476,32464.55,32565.17,50000.0,0.25,0.35,0
7477,54264.92,54134.91,50000.0,0.25,0.35,0
7478,57897.98,57566.74,50000.0,0.25,0.35,0
7479,56288.63,56066.08,50000.0,0.25,0.35,0
7480,46739.17,46722.35,50000.0,0.25,0.35,0
7481,41919.02,41717.42,50000.0,0.25,0.35,0
7482,47410.58,47129.56,50000.0,0.25,0.35,0
7483,48891.77,53291.53,50000.0,0.25,0.35,1
7484,77362.2,77506.67,50000.0,0.25,0.35,0
7485,49492.09,50405.75,50000.0,0.25,0.35,1
7486,39139.09,38976.12,50000.0,0.25,0.35,0
7487,36583.9,36564.2,50000.0,0.25,0.35,0
7488,72038.71,72019.16,50000.0,0.25,0.35,0
7489,63864.24,63616.54,50000.0,0.25,0.35,0
7490,59551.91,59305.47,50000.0,0.25,0.35,0
7491,85225.45,85018.16,50000.0,0.25,0.35,0
7492,38374.12,38379.79,50000.0,0.25,0.35,0
7493,51410.64,51467.44,50000.0,0.25,0.35,0
7494,48789.11,49108.86,50000.0,0.25,0.35,0
7495,36798.63,36811.0,50000.0,0.25,0.35,0
7496,29226.51,29101.82,50000.0,0.25,0.35,0
7497,47046.21,47175.21,50000.0,0.25,0.35,0
7498,49713.2,51820.39,50000.0,0.25,0.35,1
7499,64752.5,64939.85,50000.0,0.25,0.35,0
7500,53534.34,53666.93,50000.0,0.25,0.35,0
7501,49712.22,49962.04,50000.0,0.25,0.35,0
7502,31856.57,31648.41,50000.0,0.25,0.35,0
7503,35887.28,35900.76,50000.0,0.25,0.35,0
7504,62969.61,63052.72,50000.0,0.25,0.35,0
7505,84456.07,84519.99,50000.0,0.25,0.35,0
7506,73659.83,73652.22,50000.0,0.25,0.35,0
7507,46943.73,47061.3,50000.0,0.25,0.35,0
7508,49934.53,52242.64,50000.0,0.25,0.35,1
7509,58702.96,58704.67,50000.0,0.25,0.35,0
7510,37083.62,36962.24,50000.0,0.25,0.35,0
7511,59768.61,59908.62,50000.0,0.25,0.35,0
7512,47007.99,47180.03,50000.0,0.25,0.35,0
7513,41144.77,41246.07,50000.0,0.25,0.35,0
7514,72898.03,72786.59,50000.0,0.25,0.35,0
7515,56197.06,56011.9,50000.0,0.25,0.35,0
7516,41843.54,41860.9,50000.0,0.25,0.35,0
7517,53217.15,53209.98,50000.0,0.25,0.35,0
7518,49407.54,49389.82,50000.0,0.25,0.35,0
7519,49499.22,50917.6,50000.0,0.25,0.35,1
7520,71261.08,71210.78,50000.0,0.25,0.35,0
7521,59257.45,59245.26,50000.0,0.25,0.35,0
7522,45085.7,45208.67,50000.0,0.25,0.35,0
7523,36330.67,36405.44,50000.0,0.25,0.35,0
7524,30128.43,30111.71,50000.0,0.25,0.35,0
7525,29306.44,29227.56,50000.0,0.25,0.35,0
7526,55878.08,55711.33,50000.0,0.25,0.35,0
7527,44756.24,44779.09,50000.0,0.25,0.35,0
7528,33295.3,33241.67,50000.0,0.25,0.35,0
7529,42336.66,42391.36,50000.0,0.25,0.35,0
7530,54843.02,54699.88,50000.0,0.25,0.35,0
7531,62683.26,62529.56,50000.0,0.25,0.35,0
7532,82484.86,82502.29,50000.0,0.25,0.35,0
7533,88673.07,88617.54,50000.0,0.25,0.35,0
7534,31972.16,31884.21,50000.0,0.25,0.35,0
7535,48550.34,48795.07,50000.0,0.25,0.35,0
7536,47014.11,47048.3,50000.0,0.25,0.35,0
7537,66950.01,66817.08,50000.0,0.25,0.35,0
7538,40374.27,40489.5,50000.0,0.25,0.35,0
7539,75259.82,75361.17,50000.0,0.25,0.35,0
7540,34094.9,34137.71,50000.0,0.25,0.35,0
7541,57525.8,57705.56,50000.0,0.25,0.35,0
7542,49521.71,51295.13,50000.0,0.25,0.35,1
7543,55851.06,55741.83,50000.0,0.25,0.35,0
7544,54824.58,54870.72,50000.0,0.25,0.35,0
7545,47297.18,47265.18,50000.0,0.25,0.35,0
7546,44151.56,43986.39,50000.0,0.25,0.35,0
7547,61033.56,60933.18,50000.0,0.25,0.35,0
7548,30564.38,30760.79,50000.0,0.25,0.35,0
7549,42289.03,42468.08,50000.0,0.25,0.35,0
7550,53048.44,52944.72,50000.0,0.25,0.35,0
7551,45297.75,45435.82,50000.0,0.25,0.35,0
7552,63999.54,63780.9,50000.0,0.25,0.35,0
7553,42503.6,42308.5,50000.0,0.25,0.35,0
7554,44615.05,44694.48,50000.0,0.25,0.35,0
7555,46328.45,46252.1,50000.0,0.25,0.35,0
7556,59989.62,60051.31,50000.0,0.25,0.35,0
7557,59727.12,59682.08,50000.0,0.25,0.35,0
7558,42838.13,42890.55,50000.0,0.25,0.35,0
7559,32171.5,32270.38,50000.0,0.25,0.35,0
7560,88678.25,88808.82,50000.0,0.25,0.35,0
7561,61487.19,61184.13,50000.0,0.25,0.35,0
7562,46315.3,46279.3,50000.0,0.25,0.35,0
7563,70131.06,70313.85,50000.0,0.25,0.35,0
7564,62554.35,62450.3,50000.0,0.25,0.35,0
7565,60319.48,60315.78,50000.0,0.25,0.35,0
7566,41594.33,41438.74,50000.0,0.25,0.35,0
7567,85898.62,85938.61,50000.0,0.25,0.35,0
7568,36294.23,36155.32,50000.0,0.25,0.35,0
7569,36956.16,37007.72,50000.0,0.25,0.35,0
7570,44825.16,44733.86,50000.0,0.25,0.35,0
7571,34039.8,33739.57,50000.0,0.25,0.35,0
7572,36643.58,36548.74,50000.0,0.25,0.35,0
7573,65768.56,65523.18,50000.0,0.25,0.35,0
7574,42012.47,41930.23,50000.0,0.25,0.35,0
7575,38719.72,38843.39,50000.0,0.25,0.35,0
7576,33359.29,33308.52,50000.0,0.25,0.35,0
7577,49420.92,54332.98,50000.0,0.25,0.35,1
7578,49540.1,52294.41,50000.0,0.25,0.35,1
7579,59617.32,59886.49,50000.0,0.25,0.35,0
7580,36902.31,36986.78,50000.0,0.25,0.35,0
7581,60210.85,60003.66,50000.0,0.25,0.35,0
7582,42805.01,42972.06,50000.0,0.25,0.35,0
7583,44464.98,44391.86,50000.0,0.25,0.35,0
7584,45269.79,45218.26,50000.0,0.25,0.35,0
7585,47625.56,47618.91,50000.0,0.25,0.35,0
7586,29569.43,29578.58,50000.0,0.25,0.35,0
7587,48987.28,48954.41,50000.0,0.25,0.35,0
7588,74408.91,74329.1,50000.0,0.25,0.35,0
7589,39760.64,39641.82,50000.0,0.25,0.35,0
7590,65167.93,64872.2,50000.0,0.25,0.35,0
7591,32237.82,32200.07,50000.0,0.25,0.35,0
7592,58684.51,58600.46,50000.0,0.25,0.35,0
7593,69841.0,69744.08,50000.0,0.25,0.35,0
7594,54095.97,54366.23,50000.0,0.25,0.35,0
7595,41914.49,41885.59,50000.0,0.25,0.35,0
7596,65044.95,65152.98,50000.0,0.25,0.35,0
7597,80321.69,80474.25,50000.0,0.25,0.35,0
7598,46821.4,46574.55,50000.0,0.25,0.35,0
7599,66270.37,66261.55,50000.0,0.25,0.35,0
7600,80408.85,80400.99,50000.0,0.25,0.35,0
7601,48979.07,50386.19,50000.0,0.25,0.35,1
7602,50525.77,50545.93,50000.0,0.25,0.35,0
7603,61607.73,61589.99,50000.0,0.25,0.35,0
7604,59971.81,59868.8,50000.0,0.25,0.35,0
7605,71954.27,71961.16,50000.0,0.25,0.35,0
7606,59197.99,59171.23,50000.0,0.25,0.35,0
7607,49340.91,52316.6,50000.0,0.25,0.35,1
7608,47792.31,47663.07,50000.0,0.25,0.35,0
7609,94924.79,95000.0,50000.0,0.25,0.35,0
7610,46910.8,46954.67,50000.0,0.25,0.35,0
7611,74510.54,74566.04,50000.0,0.25,0.35,0
7612,49210.48,51079.31,50000.0,0.25,0.35,1
7613,45080.44,45099.05,50000.0,0.25,0.35,0
7614,45941.63,45686.17,50000.0,0.25,0.35,0
7615,49869.64,51291.96,50000.0,0.25,0.35,1
7616,37857.84,37868.06,50000.0,0.25,0.35,0
7617,43038.79,42978.44,50000.0,0.25,0.35,0
7618,69548.85,69329.11,50000.0,0.25,0.35,0
7619,37057.78,37275.95,50000.0,0.25,0.35,0
7620,27972.2,28223.99,50000.0,0.25,0.35,0
7621,49895.08,49751.58,50000.0,0.25,0.35,0
7622,53764.19,53623.13,50000.0,0.25,0.35,0
7623,94937.85,95000.0,50000.0,0.25,0.35,0
7624,49214.69,49010.06,50000.0,0.25,0.35,0
7625,42869.99,42792.84,50000.0,0.25,0.35,0
7626,71831.89,71895.32,50000.0,0.25,0.35,0
7627,44753.28,44500.63,50000.0,0.25,0.35,0
7628,58710.91,58487.34,50000.0,0.25,0.35,0
7629,74574.29,74580.04,50000.0,0.25,0.35,0
7630,46201.11,45972.24,50000.0,0.25,0.35,0
7631,58435.88,58685.12,50000.0,0.25,0.35,0
7632,70058.99,69809.35,50000.0,0.25,0.35,0
7633,78614.65,78681.59,50000.0,0.25,0.35,0
7634,52873.25,53111.68,50000.0,0.25,0.35,0
7635,67962.29,68046.94,50000.0,0.25,0.35,0
7636,32907.13,33317.36,50000.0,0.25,0.35,0
7637,55833.46,55775.22,50000.0,0.25,0.35,0
7638,44106.39,43784.04,50000.0,0.25,0.35,0
7639,42878.73,42762.88,50000.0,0.25,0.35,0
7640,65682.18,65835.38,50000.0,0.25,0.35,0
7641,49642.0,50620.29,50000.0,0.25,0.35,1
7642,41624.7,41489.03,50000.0,0.25,0.35,0
7643,49061.01,54039.39,50000.0,0.25,0.35,1
7644,42496.46,42761.88,50000.0,0.25,0.35,0
7645,48520.7,48646.94,50000.0,0.25,0.35,0
7646,49612.3,49780.03,50000.0,0.25,0.35,0
7647,58632.7,58665.17,50000.0,0.25,0.35,0
7648,45015.8,45001.04,50000.0,0.25,0.35,0
7649,49295.35,50607.24,50000.0,0.25,0.35,1
7650,71022.0,71164.72,50000.0,0.25,0.35,0
7651,62754.05,62937.17,50000.0,0.25,0.35,0
7652,40113.51,40405.73,50000.0,0.25,0.35,0
7653,49627.41,51155.01,50000.0,0.25,0.35,1
7654,62857.87,63111.91,50000.0,0.25,0.35,0
7655,33168.21,32903.48,50000.0,0.25,0.35,0
7656,48746.4,48918.49,50000.0,0.25,0.35,0
7657,95000.0,95000.0,50000.0,0.25,0.35,0
7658,49632.89,50071.98,50000.0,0.25,0.35,1
7659,79354.99,79322.01,50000.0,0.25,0.35,0
7660,46694.62,46835.09,50000.0,0.25,0.35,0
7661,46869.17,46824.16,50000.0,0.25,0.35,0
7662,49871.11,49772.35,50000.0,0.25,0.35,0
7663,45861.93,45758.84,50000.0,0.25,0.35,0
7664,47931.3,47997.05,50000.0,0.25,0.35,0
7665,64563.04,64587.59,50000.0,0.25,0.35,0
7666,40461.43,40728.69,50000.0,0.25,0.35,0
7667,32583.55,32365.13,50000.0,0.25,0.35,0
7668,76785.86,76946.02,50000.0,0.25,0.35,0
7669,40783.2,40943.6,50000.0,0.25,0.35,0
7670,49586.49,51658.88,50000.0,0.25,0.35,1
7671,49564.09,49533.46,50000.0,0.25,0.35,0
7672,63253.05,63239.59,50000.0,0.25,0.35,0
7673,47391.12,47238.04,50000.0,0.25,0.35,0
7674,47117.89,47231.51,50000.0,0.25,0.35,0
7675,34579.28,34892.0,50000.0,0.25,0.35,0
7676,46313.28,46186.04,50000.0,0.25,0.35,0
7677,32975.26,33096.31,50000.0,0.25,0.35,0
7678,64813.95,64938.09,50000.0,0.25,0.35,0
7679,40936.44,41091.08,50000.0,0.25,0.35,0
7680,56255.23,56140.86,50000.0,0.25,0.35,0
7681,58825.85,58938.38,50000.0,0.25,0.35,0
7682,57120.55,56974.67,50000.0,0.25,0.35,0
7683,57043.55,56936.01,50000.0,0.25,0.35,0
7684,45282.64,45387.98,50000.0,0.25,0.35,0
7685,49968.66,52946.89,50000.0,0.25,0.35,1
7686,40067.71,40138.76,50000.0,0.25,0.35,0
7687,41440.55,41839.25,50000.0,0.25,0.35,0
7688,49930.33,50839.34,50000.0,0.25,0.35,1
7689,68228.36,67974.43,50000.0,0.25,0.35,0
7690,49638.04,51033.47,50000.0,0.25,0.35,1
7691,65280.93,65401.86,50000.0,0.25,0.35,0
7692,54259.42,54271.76,50000.0,0.25,0.35,0
7693,31669.54,31748.14,50000.0,0.25,0.35,0
7694,69345.77,69199.0,50000.0,0.25,0.35,0
7695,32069.48,32074.69,50000.0,0.25,0.35,0
7696,34074.69,34107.07,50000.0,0.25,0.35,0
7697,67665.99,67568.01,50000.0,0.25,0.35,0
7698,43594.82,43371.03,50000.0,0.25,0.35,0
7699,46463.58,46414.58,50000.0,0.25,0.35,0
7700,57685.26,57869.27,50000.0,0.25,0.35,0
7701,61946.27,61998.46,50000.0,0.25,0.35,0
7702,49287.94,56185.07,50000.0,0.25,0.35,1
7703,40272.19,40345.46,50000.0,0.25,0.35,0
7704,47424.25,47336.46,50000.0,0.25,0.35,0
7705,32933.28,33105.32,50000.0,0.25,0.35,0
7706,61297.21,61468.45,50000.0,0.25,0.35,0
7707,56177.32,56294.43,50000.0,0.25,0.35,0
