worker_id,firm_id,period,rule_exposed,local_female_supply,female,senior,original_job_family,adjusted_job_cell,female_concentrated_cell,male_concentrated_cell,wage
621,12,-1,1,0.4800,1,0,operations,operations_female_track,1,0,42368.84
621,12,1,1,0.4800,1,0,operations,operations_female_track,1,0,43492.91
622,12,-1,1,0.4800,1,0,operations,operations_female_track,1,0,41835.48
622,12,1,1,0.4800,1,0,operations,operations_female_track,1,0,43561.11
623,12,-1,1,0.4800,1,1,operations,operations_female_track,1,0,48916.28
623,12,1,1,0.4800,1,1,operations,operations_female_track,1,0,49419.20
624,12,-1,1,0.4800,0,0,operations,operations,0,0,43808.16
624,12,1,1,0.4800,0,0,operations,operations,0,0,44477.74
625,12,-1,1,0.4800,1,0,operations,operations_female_track,1,0,42904.50
625,12,1,1,0.4800,1,0,operations,operations_female_track,1,0,42967.75
626,12,-1,1,0.4800,0,0,operations,operations,0,0,44150.16
626,12,1,1,0.4800,0,0,operations,operations,0,0,44559.62
627,12,-1,1,0.4800,1,0,operations,operations_female_track,1,0,41909.51
627,12,1,1,0.4800,1,0,operations,operations_female_track,1,0,43230.49
628,12,-1,1,0.4800,0,0,operations,operations,0,0,43796.67
628,12,1,1,0.4800,0,0,operations,operations,0,0,44590.79
629,12,-1,1,0.4800,1,0,operations,operations_female_track,1,0,42777.44
629,12,1,1,0.4800,1,0,operations,operations_female_track,1,0,43216.34
630,12,-1,1,0.4800,0,1,operations,operations,0,0,52106.52
630,12,1,1,0.4800,0,1,operations,operations,0,0,52608.62
631,12,-1,1,0.4800,1,0,sales,sales,0,0,46520.30
631,12,1,1,0.4800,1,0,sales,sales,0,0,48668.53
632,12,-1,1,0.4800,1,0,sales,sales,0,0,45709.39
632,12,1,1,0.4800,1,0,sales,sales,0,0,47862.83
633,12,-1,1,0.4800,0,0,sales,sales_male_track,0,1,48251.07
633,12,1,1,0.4800,0,0,sales,sales_male_track,0,1,49694.37
634,12,-1,1,0.4800,0,0,sales,sales_male_track,0,1,47403.48
634,12,1,1,0.4800,0,0,sales,sales_male_track,0,1,48922.52
635,12,-1,1,0.4800,1,0,sales,sales,0,0,46071.35
635,12,1,1,0.4800,1,0,sales,sales,0,0,48534.58
636,12,-1,1,0.4800,0,0,sales,sales_male_track,0,1,47895.94
636,12,1,1,0.4800,0,0,sales,sales_male_track,0,1,48297.04
637,12,-1,1,0.4800,1,1,sales,sales,0,0,52080.77
637,12,1,1,0.4800,1,1,sales,sales,0,0,54442.13
638,12,-1,1,0.4800,1,0,sales,sales,0,0,46570.96
638,12,1,1,0.4800,1,0,sales,sales,0,0,48242.97
639,12,-1,1,0.4800,1,0,sales,sales,0,0,45860.92
639,12,1,1,0.4800,1,0,sales,sales,0,0,48359.00
640,12,-1,1,0.4800,1,0,sales,sales,0,0,45828.57
640,12,1,1,0.4800,1,0,sales,sales,0,0,48342.09
641,12,-1,1,0.4800,0,0,sales,sales_male_track,0,1,48079.63
641,12,1,1,0.4800,0,0,sales,sales_male_track,0,1,48755.86
642,12,-1,1,0.4800,0,0,sales,sales_male_track,0,1,47107.40
642,12,1,1,0.4800,0,0,sales,sales_male_track,0,1,48860.63
643,12,-1,1,0.4800,1,0,sales,sales,0,0,46495.04
643,12,1,1,0.4800,1,0,sales,sales,0,0,48381.69
644,12,-1,1,0.4800,1,1,sales,sales,0,0,52253.90
644,12,1,1,0.4800,1,1,sales,sales,0,0,54293.10
645,12,-1,1,0.4800,1,0,technical,technical,0,0,50733.33
645,12,1,1,0.4800,1,0,technical,technical,0,0,51331.37
646,12,-1,1,0.4800,1,0,technical,technical,0,0,49461.25
646,12,1,1,0.4800,1,0,technical,technical,0,0,51661.60
647,12,-1,1,0.4800,0,0,technical,technical_male_track,0,1,51843.54
647,12,1,1,0.4800,0,0,technical,technical_male_track,0,1,53052.05
648,12,-1,1,0.4800,1,0,technical,technical,0,0,49519.69
648,12,1,1,0.4800,1,0,technical,technical,0,0,51727.01
649,12,-1,1,0.4800,0,0,technical,technical_male_track,0,1,52013.17
649,12,1,1,0.4800,0,0,technical,technical_male_track,0,1,53010.05
650,12,-1,1,0.4800,1,0,technical,technical,0,0,50152.43
650,12,1,1,0.4800,1,0,technical,technical,0,0,51537.43
651,12,-1,1,0.4800,0,1,technical,technical_male_track,0,1,59370.91
651,12,1,1,0.4800,0,1,technical,technical_male_track,0,1,59349.98
652,12,-1,1,0.4800,0,0,technical,technical_male_track,0,1,52424.22
652,12,1,1,0.4800,0,0,technical,technical_male_track,0,1,51811.90
653,12,-1,1,0.4800,1,0,technical,technical,0,0,50419.04
653,12,1,1,0.4800,1,0,technical,technical,0,0,52013.91
654,12,-1,1,0.4800,0,0,technical,technical_male_track,0,1,51756.37
654,12,1,1,0.4800,0,0,technical,technical_male_track,0,1,52571.69
655,12,-1,1,0.4800,1,0,technical,technical,0,0,49875.69
655,12,1,1,0.4800,1,0,technical,technical,0,0,51775.16
656,12,-1,1,0.4800,0,0,technical,technical_male_track,0,1,51742.75
656,12,1,1,0.4800,0,0,technical,technical_male_track,0,1,52836.35
657,12,-1,1,0.4800,1,0,technical,technical,0,0,50036.78
657,12,1,1,0.4800,1,0,technical,technical,0,0,51596.57
658,12,-1,1,0.4800,0,1,technical,technical_male_track,0,1,59440.57
658,12,1,1,0.4800,0,1,technical,technical_male_track,0,1,59759.81
659,12,-1,1,0.4800,0,0,administration,administration,0,0,54769.12
659,12,1,1,0.4800,0,0,administration,administration,0,0,55609.60
660,12,-1,1,0.4800,0,0,administration,administration,0,0,56399.92
660,12,1,1,0.4800,0,0,administration,administration,0,0,56066.72
661,12,-1,1,0.4800,0,0,administration,administration,0,0,55546.72
661,12,1,1,0.4800,0,0,administration,administration,0,0,56753.44
662,12,-1,1,0.4800,0,0,administration,administration,0,0,55293.80
662,12,1,1,0.4800,0,0,administration,administration,0,0,55676.50
663,12,-1,1,0.4800,1,0,administration,administration_female_track,1,0,54362.66
663,12,1,1,0.4800,1,0,administration,administration_female_track,1,0,55181.67
664,12,-1,1,0.4800,0,0,administration,administration,0,0,55478.31
664,12,1,1,0.4800,0,0,administration,administration,0,0,56392.32
665,12,-1,1,0.4800,1,1,administration,administration_female_track,1,0,60283.04
665,12,1,1,0.4800,1,1,administration,administration_female_track,1,0,61678.38
666,12,-1,1,0.4800,0,0,administration,administration,0,0,55369.20
666,12,1,1,0.4800,0,0,administration,administration,0,0,56466.81
667,12,-1,1,0.4800,1,0,administration,administration_female_track,1,0,53781.88
667,12,1,1,0.4800,1,0,administration,administration_female_track,1,0,55277.73
668,12,-1,1,0.4800,1,0,administration,administration_female_track,1,0,54051.11
668,12,1,1,0.4800,1,0,administration,administration_female_track,1,0,54807.35
669,12,-1,1,0.4800,0,0,administration,administration,0,0,55331.09
669,12,1,1,0.4800,0,0,administration,administration,0,0,56517.58
670,12,-1,1,0.4800,0,0,administration,administration,0,0,56117.13
670,12,1,1,0.4800,0,0,administration,administration,0,0,55998.84
671,12,-1,1,0.4800,0,0,administration,administration,0,0,55188.68
671,12,1,1,0.4800,0,0,administration,administration,0,0,56378.57
672,12,-1,1,0.4800,1,1,administration,administration_female_track,1,0,60431.25
672,12,1,1,0.4800,1,1,administration,administration_female_track,1,0,61395.51
673,13,-1,0,0.5500,1,0,operations,operations,0,0,42682.91
673,13,1,0,0.5500,1,0,operations,operations,0,0,44536.69
674,13,-1,0,0.5500,0,0,operations,operations,0,0,44962.29
674,13,1,0,0.5500,0,0,operations,operations,0,0,45291.23
675,13,-1,0,0.5500,1,0,operations,operations,0,0,42900.08
675,13,1,0,0.5500,1,0,operations,operations,0,0,42960.01
676,13,-1,0,0.5500,0,0,operations,operations,0,0,43862.77
676,13,1,0,0.5500,0,0,operations,operations,0,0,45371.09
677,13,-1,0,0.5500,1,0,operations,operations,0,0,43270.69
677,13,1,0,0.5500,1,0,operations,operations,0,0,44025.89
678,13,-1,0,0.5500,1,0,operations,operations,0,0,43505.30
678,13,1,0,0.5500,1,0,operations,operations,0,0,43728.16
679,13,-1,0,0.5500,1,1,operations,operations,0,0,48617.31
679,13,1,0,0.5500,1,1,operations,operations,0,0,50620.81
680,13,-1,0,0.5500,0,0,operations,operations,0,0,44608.93
680,13,1,0,0.5500,0,0,operations,operations,0,0,45782.12
681,13,-1,0,0.5500,1,0,operations,operations,0,0,42457.01
681,13,1,0,0.5500,1,0,operations,operations,0,0,44222.63
682,13,-1,0,0.5500,1,0,operations,operations,0,0,43486.79
682,13,1,0,0.5500,1,0,operations,operations,0,0,43660.49
683,13,-1,0,0.5500,1,0,operations,operations,0,0,42435.48
683,13,1,0,0.5500,1,0,operations,operations,0,0,43317.68
684,13,-1,0,0.5500,0,0,operations,operations,0,0,44858.15
684,13,1,0,0.5500,0,0,operations,operations,0,0,44932.50
685,13,-1,0,0.5500,1,0,operations,operations,0,0,42636.50
685,13,1,0,0.5500,1,0,operations,operations,0,0,43804.63
686,13,-1,0,0.5500,1,1,operations,operations,0,0,48850.06
686,13,1,0,0.5500,1,1,operations,operations,0,0,49415.04
687,13,-1,0,0.5500,0,0,sales,sales,0,0,47876.76
687,13,1,0,0.5500,0,0,sales,sales,0,0,49266.52
688,13,-1,0,0.5500,0,0,sales,sales,0,0,48032.20
688,13,1,0,0.5500,0,0,sales,sales,0,0,49312.62
689,13,-1,0,0.5500,1,0,sales,sales,0,0,46457.50
689,13,1,0,0.5500,1,0,sales,sales,0,0,47875.05
690,13,-1,0,0.5500,1,0,sales,sales,0,0,46974.02
690,13,1,0,0.5500,1,0,sales,sales,0,0,47530.32
691,13,-1,0,0.5500,0,0,sales,sales,0,0,48253.57
691,13,1,0,0.5500,0,0,sales,sales,0,0,49948.38
692,13,-1,0,0.5500,1,0,sales,sales,0,0,46531.82
692,13,1,0,0.5500,1,0,sales,sales,0,0,47808.93
693,13,-1,0,0.5500,1,1,sales,sales,0,0,52890.47
693,13,1,0,0.5500,1,1,sales,sales,0,0,53923.66
694,13,-1,0,0.5500,0,0,sales,sales,0,0,48861.81
694,13,1,0,0.5500,0,0,sales,sales,0,0,49162.19
695,13,-1,0,0.5500,1,0,sales,sales,0,0,46786.97
695,13,1,0,0.5500,1,0,sales,sales,0,0,47764.27
696,13,-1,0,0.5500,1,0,sales,sales,0,0,46701.03
696,13,1,0,0.5500,1,0,sales,sales,0,0,47532.84
697,13,-1,0,0.5500,1,0,sales,sales,0,0,47167.66
697,13,1,0,0.5500,1,0,sales,sales,0,0,47511.68
698,13,-1,0,0.5500,0,0,sales,sales,0,0,49086.92
698,13,1,0,0.5500,0,0,sales,sales,0,0,49181.20
699,13,-1,0,0.5500,0,0,sales,sales,0,0,48581.49
699,13,1,0,0.5500,0,0,sales,sales,0,0,48492.52
700,13,-1,0,0.5500,0,1,sales,sales,0,0,56076.39
700,13,1,0,0.5500,0,1,sales,sales,0,0,56694.53
701,13,-1,0,0.5500,1,0,technical,technical,0,0,50202.13
701,13,1,0,0.5500,1,0,technical,technical,0,0,50918.81
702,13,-1,0,0.5500,0,0,technical,technical,0,0,52925.66
702,13,1,0,0.5500,0,0,technical,technical,0,0,53147.22
703,13,-1,0,0.5500,0,0,technical,technical,0,0,52807.12
703,13,1,0,0.5500,0,0,technical,technical,0,0,52984.44
704,13,-1,0,0.5500,1,0,technical,technical,0,0,50065.71
704,13,1,0,0.5500,1,0,technical,technical,0,0,50783.69
705,13,-1,0,0.5500,1,0,technical,technical,0,0,49822.76
705,13,1,0,0.5500,1,0,technical,technical,0,0,51232.64
706,13,-1,0,0.5500,1,0,technical,technical,0,0,50794.24
706,13,1,0,0.5500,1,0,technical,technical,0,0,50937.45
707,13,-1,0,0.5500,1,1,technical,technical,0,0,56226.20
707,13,1,0,0.5500,1,1,technical,technical,0,0,57915.85
708,13,-1,0,0.5500,0,0,technical,technical,0,0,52202.80
708,13,1,0,0.5500,0,0,technical,technical,0,0,52932.37
709,13,-1,0,0.5500,1,0,technical,technical,0,0,50527.08
709,13,1,0,0.5500,1,0,technical,technical,0,0,51449.25
710,13,-1,0,0.5500,1,0,technical,technical,0,0,50799.16
710,13,1,0,0.5500,1,0,technical,technical,0,0,50751.55
711,13,-1,0,0.5500,1,0,technical,technical,0,0,50372.75
711,13,1,0,0.5500,1,0,technical,technical,0,0,51084.21
712,13,-1,0,0.5500,1,0,technical,technical,0,0,50010.61
712,13,1,0,0.5500,1,0,technical,technical,0,0,51328.82
713,13,-1,0,0.5500,1,0,technical,technical,0,0,50682.36
713,13,1,0,0.5500,1,0,technical,technical,0,0,51342.45
714,13,-1,0,0.5500,1,1,technical,technical,0,0,56260.46
714,13,1,0,0.5500,1,1,technical,technical,0,0,58108.80
715,13,-1,0,0.5500,1,0,administration,administration,0,0,53860.73
715,13,1,0,0.5500,1,0,administration,administration,0,0,55775.71
716,13,-1,0,0.5500,0,0,administration,administration,0,0,56112.05
716,13,1,0,0.5500,0,0,administration,administration,0,0,56898.28
717,13,-1,0,0.5500,1,0,administration,administration,0,0,54447.09
717,13,1,0,0.5500,1,0,administration,administration,0,0,54433.13
718,13,-1,0,0.5500,0,0,administration,administration,0,0,55704.38
718,13,1,0,0.5500,0,0,administration,administration,0,0,56728.83
719,13,-1,0,0.5500,0,0,administration,administration,0,0,55460.61
719,13,1,0,0.5500,0,0,administration,administration,0,0,56880.87
720,13,-1,0,0.5500,1,0,administration,administration,0,0,54444.54
720,13,1,0,0.5500,1,0,administration,administration,0,0,55132.64
721,13,-1,0,0.5500,1,1,administration,administration,0,0,60860.00
721,13,1,0,0.5500,1,1,administration,administration,0,0,61285.23
722,13,-1,0,0.5500,1,0,administration,administration,0,0,54223.45
722,13,1,0,0.5500,1,0,administration,administration,0,0,54572.18
723,13,-1,0,0.5500,1,0,administration,administration,0,0,54948.42
723,13,1,0,0.5500,1,0,administration,administration,0,0,55599.29
724,13,-1,0,0.5500,1,0,administration,administration,0,0,54363.01
724,13,1,0,0.5500,1,0,administration,administration,0,0,55564.25
725,13,-1,0,0.5500,1,0,administration,administration,0,0,53688.26
725,13,1,0,0.5500,1,0,administration,administration,0,0,55429.68
726,13,-1,0,0.5500,0,0,administration,administration,0,0,56623.18
726,13,1,0,0.5500,0,0,administration,administration,0,0,56431.46
727,13,-1,0,0.5500,1,0,administration,administration,0,0,54264.00
727,13,1,0,0.5500,1,0,administration,administration,0,0,54966.09
728,13,-1,0,0.5500,0,1,administration,administration,0,0,63886.63
728,13,1,0,0.5500,0,1,administration,administration,0,0,64657.53
729,14,-1,1,0.6200,1,0,operations,operations,0,0,43421.95
729,14,1,1,0.6200,1,0,operations,operations,0,0,45740.89
730,14,-1,1,0.6200,0,0,operations,operations,0,0,44804.51
730,14,1,1,0.6200,0,0,operations,operations,0,0,45722.30
731,14,-1,1,0.6200,1,0,operations,operations,0,0,43433.65
731,14,1,1,0.6200,1,0,operations,operations,0,0,45413.36
732,14,-1,1,0.6200,0,0,operations,operations,0,0,45012.81
732,14,1,1,0.6200,0,0,operations,operations,0,0,45820.13
733,14,-1,1,0.6200,1,0,operations,operations,0,0,43305.47
733,14,1,1,0.6200,1,0,operations,operations,0,0,44988.64
734,14,-1,1,0.6200,1,0,operations,operations,0,0,42919.65
734,14,1,1,0.6200,1,0,operations,operations,0,0,44780.75
735,14,-1,1,0.6200,1,1,operations,operations,0,0,49585.15
735,14,1,1,0.6200,1,1,operations,operations,0,0,51668.88
736,14,-1,1,0.6200,0,0,operations,operations,0,0,44890.06
736,14,1,1,0.6200,0,0,operations,operations,0,0,45100.50
737,14,-1,1,0.6200,1,0,operations,operations,0,0,43669.64
737,14,1,1,0.6200,1,0,operations,operations,0,0,45979.68
738,14,-1,1,0.6200,1,0,operations,operations,0,0,43269.50
738,14,1,1,0.6200,1,0,operations,operations,0,0,44664.53
739,14,-1,1,0.6200,1,0,operations,operations,0,0,43128.07
739,14,1,1,0.6200,1,0,operations,operations,0,0,44583.65
740,14,-1,1,0.6200,0,0,operations,operations,0,0,45550.23
740,14,1,1,0.6200,0,0,operations,operations,0,0,45202.00
741,14,-1,1,0.6200,0,0,operations,operations,0,0,45115.16
741,14,1,1,0.6200,0,0,operations,operations,0,0,45950.31
742,14,-1,1,0.6200,1,1,operations,operations,0,0,49286.12
742,14,1,1,0.6200,1,1,operations,operations,0,0,52330.22
743,14,-1,1,0.6200,1,0,sales,sales,0,0,46955.86
743,14,1,1,0.6200,1,0,sales,sales,0,0,49203.82
744,14,-1,1,0.6200,1,0,sales,sales,0,0,47019.49
744,14,1,1,0.6200,1,0,sales,sales,0,0,49428.78
745,14,-1,1,0.6200,0,0,sales,sales,0,0,48914.44
745,14,1,1,0.6200,0,0,sales,sales,0,0,48881.36
746,14,-1,1,0.6200,0,0,sales,sales,0,0,49495.84
746,14,1,1,0.6200,0,0,sales,sales,0,0,50072.25
747,14,-1,1,0.6200,1,0,sales,sales,0,0,46765.05
747,14,1,1,0.6200,1,0,sales,sales,0,0,48987.48
748,14,-1,1,0.6200,0,0,sales,sales,0,0,49085.84
748,14,1,1,0.6200,0,0,sales,sales,0,0,49168.42
749,14,-1,1,0.6200,0,1,sales,sales,0,0,56282.82
749,14,1,1,0.6200,0,1,sales,sales,0,0,56532.15
750,14,-1,1,0.6200,1,0,sales,sales,0,0,47396.15
750,14,1,1,0.6200,1,0,sales,sales,0,0,49357.62
751,14,-1,1,0.6200,1,0,sales,sales,0,0,46839.89
751,14,1,1,0.6200,1,0,sales,sales,0,0,48797.95
752,14,-1,1,0.6200,1,0,sales,sales,0,0,46711.63
752,14,1,1,0.6200,1,0,sales,sales,0,0,48764.90
753,14,-1,1,0.6200,1,0,sales,sales,0,0,46748.43
753,14,1,1,0.6200,1,0,sales,sales,0,0,49099.95
754,14,-1,1,0.6200,0,0,sales,sales,0,0,47942.46
754,14,1,1,0.6200,0,0,sales,sales,0,0,49106.06
755,14,-1,1,0.6200,1,0,sales,sales,0,0,47506.05
755,14,1,1,0.6200,1,0,sales,sales,0,0,48405.95
756,14,-1,1,0.6200,1,1,sales,sales,0,0,53522.52
756,14,1,1,0.6200,1,1,sales,sales,0,0,55711.09
757,14,-1,1,0.6200,1,0,technical,technical,0,0,51062.47
757,14,1,1,0.6200,1,0,technical,technical,0,0,53156.66
758,14,-1,1,0.6200,1,0,technical,technical,0,0,50972.70
758,14,1,1,0.6200,1,0,technical,technical,0,0,52397.06
759,14,-1,1,0.6200,0,0,technical,technical,0,0,53094.66
759,14,1,1,0.6200,0,0,technical,technical,0,0,53090.66
760,14,-1,1,0.6200,1,0,technical,technical,0,0,51145.23
760,14,1,1,0.6200,1,0,technical,technical,0,0,53380.31
761,14,-1,1,0.6200,0,0,technical,technical,0,0,52075.55
761,14,1,1,0.6200,0,0,technical,technical,0,0,53125.26
762,14,-1,1,0.6200,1,0,technical,technical,0,0,51418.93
762,14,1,1,0.6200,1,0,technical,technical,0,0,53030.86
763,14,-1,1,0.6200,1,1,technical,technical,0,0,57373.96
763,14,1,1,0.6200,1,1,technical,technical,0,0,58820.75
764,14,-1,1,0.6200,1,0,technical,technical,0,0,51269.70
764,14,1,1,0.6200,1,0,technical,technical,0,0,52883.91
765,14,-1,1,0.6200,0,0,technical,technical,0,0,53205.50
765,14,1,1,0.6200,0,0,technical,technical,0,0,52266.49
766,14,-1,1,0.6200,0,0,technical,technical,0,0,52483.07
766,14,1,1,0.6200,0,0,technical,technical,0,0,53076.83
767,14,-1,1,0.6200,0,0,technical,technical,0,0,52807.00
767,14,1,1,0.6200,0,0,technical,technical,0,0,53756.94
768,14,-1,1,0.6200,1,0,technical,technical,0,0,51035.47
768,14,1,1,0.6200,1,0,technical,technical,0,0,52984.86
769,14,-1,1,0.6200,0,0,technical,technical,0,0,52922.58
769,14,1,1,0.6200,0,0,technical,technical,0,0,53446.60
770,14,-1,1,0.6200,0,1,technical,technical,0,0,60113.64
770,14,1,1,0.6200,0,1,technical,technical,0,0,61797.06
771,14,-1,1,0.6200,0,0,administration,administration,0,0,56990.70
771,14,1,1,0.6200,0,0,administration,administration,0,0,56263.04
772,14,-1,1,0.6200,0,0,administration,administration,0,0,57401.80
772,14,1,1,0.6200,0,0,administration,administration,0,0,56606.09
773,14,-1,1,0.6200,1,0,administration,administration,0,0,54981.25
773,14,1,1,0.6200,1,0,administration,administration,0,0,56994.62
774,14,-1,1,0.6200,1,0,administration,administration,0,0,55372.54
774,14,1,1,0.6200,1,0,administration,administration,0,0,56277.05
775,14,-1,1,0.6200,1,0,administration,administration,0,0,55713.48
775,14,1,1,0.6200,1,0,administration,administration,0,0,57197.22
776,14,-1,1,0.6200,1,0,administration,administration,0,0,54457.87
776,14,1,1,0.6200,1,0,administration,administration,0,0,56144.40
777,14,-1,1,0.6200,1,1,administration,administration,0,0,61141.52
777,14,1,1,0.6200,1,1,administration,administration,0,0,62865.40
778,14,-1,1,0.6200,1,0,administration,administration,0,0,55374.72
778,14,1,1,0.6200,1,0,administration,administration,0,0,56749.50
779,14,-1,1,0.6200,0,0,administration,administration,0,0,55848.29
779,14,1,1,0.6200,0,0,administration,administration,0,0,56780.19
780,14,-1,1,0.6200,1,0,administration,administration,0,0,54838.62
780,14,1,1,0.6200,1,0,administration,administration,0,0,56893.86
781,14,-1,1,0.6200,1,0,administration,administration,0,0,54817.60
781,14,1,1,0.6200,1,0,administration,administration,0,0,56330.43
782,14,-1,1,0.6200,1,0,administration,administration,0,0,54707.57
782,14,1,1,0.6200,1,0,administration,administration,0,0,56544.80
783,14,-1,1,0.6200,0,0,administration,administration,0,0,55232.74
783,14,1,1,0.6200,0,0,administration,administration,0,0,56435.95
784,14,-1,1,0.6200,0,1,administration,administration,0,0,64270.95
784,14,1,1,0.6200,0,1,administration,administration,0,0,65113.15
785,15,-1,0,0.3400,1,0,operations,operations,0,0,43265.31
785,15,1,0,0.3400,1,0,operations,operations,0,0,44628.45
786,15,-1,0,0.3400,0,0,operations,operations,0,0,45644.58
786,15,1,0,0.3400,0,0,operations,operations,0,0,47284.33
787,15,-1,0,0.3400,0,0,operations,operations,0,0,45606.07
787,15,1,0,0.3400,0,0,operations,operations,0,0,46015.63
788,15,-1,0,0.3400,1,0,operations,operations,0,0,44275.84
788,15,1,0,0.3400,1,0,operations,operations,0,0,44393.04
789,15,-1,0,0.3400,0,0,operations,operations,0,0,45242.20
789,15,1,0,0.3400,0,0,operations,operations,0,0,47479.04
790,15,-1,0,0.3400,0,0,operations,operations,0,0,44845.63
790,15,1,0,0.3400,0,0,operations,operations,0,0,46427.37
791,15,-1,0,0.3400,0,1,operations,operations,0,0,53943.31
791,15,1,0,0.3400,0,1,operations,operations,0,0,53590.52
792,15,-1,0,0.3400,0,0,operations,operations,0,0,45451.21
792,15,1,0,0.3400,0,0,operations,operations,0,0,46197.90
793,15,-1,0,0.3400,0,0,operations,operations,0,0,45137.91
793,15,1,0,0.3400,0,0,operations,operations,0,0,46751.38
794,15,-1,0,0.3400,0,0,operations,operations,0,0,45561.77
794,15,1,0,0.3400,0,0,operations,operations,0,0,46836.02
795,15,-1,0,0.3400,0,0,operations,operations,0,0,45376.50
